instance_id,event_id,name,color,duration,workload,course_ref,preassigned_time_ref
FinlandHighSchool_XHSTT2012,Event_C010_1,C010_1,,1,,gr_C010,
FinlandHighSchool_XHSTT2012,Event_C010_2,C010_2,,1,,gr_C010,
FinlandHighSchool_XHSTT2012,Event_C010_3,C010_3,,1,,gr_C010,
FinlandHighSchool_XHSTT2012,Event_C011_1,C011_1,,1,,gr_C011,
FinlandHighSchool_XHSTT2012,Event_C011_2,C011_2,,2,,gr_C011,
FinlandHighSchool_XHSTT2012,Event_C011_3,C011_3,,2,,gr_C011,
FinlandHighSchool_XHSTT2012,Event_C012_1,C012_1,,1,,gr_C012,
FinlandHighSchool_XHSTT2012,Event_C012_2,C012_2,,1,,gr_C012,
FinlandHighSchool_XHSTT2012,Event_C012_3,C012_3,,2,,gr_C012,
FinlandHighSchool_XHSTT2012,Event_C013_1,C013_1,,2,,gr_C013,
FinlandHighSchool_XHSTT2012,Event_C013_2,C013_2,,2,,gr_C013,
FinlandHighSchool_XHSTT2012,Event_C014_1,C014_1,,1,,gr_C014,
FinlandHighSchool_XHSTT2012,Event_C014_2,C014_2,,2,,gr_C014,
FinlandHighSchool_XHSTT2012,Event_C014_3,C014_3,,2,,gr_C014,
FinlandHighSchool_XHSTT2012,Event_C015_1,C015_1,,2,,gr_C015,
FinlandHighSchool_XHSTT2012,Event_C015_2,C015_2,,2,,gr_C015,
FinlandHighSchool_XHSTT2012,Event_C015_3,C015_3,,2,,gr_C015,
FinlandHighSchool_XHSTT2012,Event_C016_1,C016_1,,2,,gr_C016,
FinlandHighSchool_XHSTT2012,Event_C016_2,C016_2,,2,,gr_C016,
FinlandHighSchool_XHSTT2012,Event_C016_3,C016_3,,3,,gr_C016,
FinlandHighSchool_XHSTT2012,Event_C017_1,C017_1,,1,,gr_C017,
FinlandHighSchool_XHSTT2012,Event_C017_2,C017_2,,2,,gr_C017,
FinlandHighSchool_XHSTT2012,Event_C017_3,C017_3,,2,,gr_C017,
FinlandHighSchool_XHSTT2012,Event_C018_1,C018_1,,1,,gr_C018,
FinlandHighSchool_XHSTT2012,Event_C018_2,C018_2,,1,,gr_C018,
FinlandHighSchool_XHSTT2012,Event_C018_3,C018_3,,2,,gr_C018,
FinlandHighSchool_XHSTT2012,Event_C019_1,C019_1,,1,,gr_C019,
FinlandHighSchool_XHSTT2012,Event_C019_2,C019_2,,2,,gr_C019,
FinlandHighSchool_XHSTT2012,Event_C019_3,C019_3,,2,,gr_C019,
FinlandHighSchool_XHSTT2012,Event_C020_1,C020_1,,1,,gr_C020,
FinlandHighSchool_XHSTT2012,Event_C020_2,C020_2,,1,,gr_C020,
FinlandHighSchool_XHSTT2012,Event_C020_3,C020_3,,1,,gr_C020,
FinlandHighSchool_XHSTT2012,Event_C021_1,C021_1,,1,,gr_C021,
FinlandHighSchool_XHSTT2012,Event_C021_2,C021_2,,2,,gr_C021,
FinlandHighSchool_XHSTT2012,Event_C022_1,C022_1,,2,,gr_C022,
FinlandHighSchool_XHSTT2012,Event_C022_2,C022_2,,2,,gr_C022,
FinlandHighSchool_XHSTT2012,Event_C022_3,C022_3,,3,,gr_C022,
FinlandHighSchool_XHSTT2012,Event_C023_1,C023_1,,2,,gr_C023,
FinlandHighSchool_XHSTT2012,Event_C023_2,C023_2,,2,,gr_C023,
FinlandHighSchool_XHSTT2012,Event_C023_3,C023_3,,3,,gr_C023,
FinlandHighSchool_XHSTT2012,Event_C024_1,C024_1,,1,,gr_C024,
FinlandHighSchool_XHSTT2012,Event_C024_2,C024_2,,2,,gr_C024,
FinlandHighSchool_XHSTT2012,Event_C024_3,C024_3,,2,,gr_C024,
FinlandHighSchool_XHSTT2012,Event_C025_1,C025_1,,2,,gr_C025,
FinlandHighSchool_XHSTT2012,Event_C025_2,C025_2,,2,,gr_C025,
FinlandHighSchool_XHSTT2012,Event_C026_1,C026_1,,1,,gr_C026,
FinlandHighSchool_XHSTT2012,Event_C026_2,C026_2,,2,,gr_C026,
FinlandHighSchool_XHSTT2012,Event_C026_3,C026_3,,2,,gr_C026,
FinlandHighSchool_XHSTT2012,Event_C027_1,C027_1,,1,,gr_C027,
FinlandHighSchool_XHSTT2012,Event_C027_2,C027_2,,1,,gr_C027,
FinlandHighSchool_XHSTT2012,Event_C027_3,C027_3,,1,,gr_C027,
FinlandHighSchool_XHSTT2012,Event_C028_1,C028_1,,1,,gr_C028,
FinlandHighSchool_XHSTT2012,Event_C028_2,C028_2,,2,,gr_C028,
FinlandHighSchool_XHSTT2012,Event_C029_1,C029_1,,2,,gr_C029,
FinlandHighSchool_XHSTT2012,Event_C029_2,C029_2,,2,,gr_C029,
FinlandHighSchool_XHSTT2012,Event_C029_3,C029_3,,2,,gr_C029,
FinlandHighSchool_XHSTT2012,Event_C030_1,C030_1,,2,,gr_C030,
FinlandHighSchool_XHSTT2012,Event_C030_2,C030_2,,2,,gr_C030,
FinlandHighSchool_XHSTT2012,Event_C030_3,C030_3,,3,,gr_C030,
FinlandHighSchool_XHSTT2012,Event_C031_1,C031_1,,1,,gr_C031,
FinlandHighSchool_XHSTT2012,Event_C031_2,C031_2,,1,,gr_C031,
FinlandHighSchool_XHSTT2012,Event_C031_3,C031_3,,1,,gr_C031,
FinlandHighSchool_XHSTT2012,Event_C032_1,C032_1,,1,,gr_C032,
FinlandHighSchool_XHSTT2012,Event_C032_2,C032_2,,2,,gr_C032,
FinlandHighSchool_XHSTT2012,Event_C032_3,C032_3,,3,,gr_C032,
FinlandHighSchool_XHSTT2012,Event_C033_1,C033_1,,1,,gr_C033,
FinlandHighSchool_XHSTT2012,Event_C033_2,C033_2,,1,,gr_C033,
FinlandHighSchool_XHSTT2012,Event_C033_3,C033_3,,2,,gr_C033,
FinlandHighSchool_XHSTT2012,Event_C034_1,C034_1,,2,,gr_C034,
FinlandHighSchool_XHSTT2012,Event_C034_2,C034_2,,2,,gr_C034,
FinlandHighSchool_XHSTT2012,Event_C034_3,C034_3,,3,,gr_C034,
FinlandHighSchool_XHSTT2012,Event_C035_1,C035_1,,1,,gr_C035,
FinlandHighSchool_XHSTT2012,Event_C035_2,C035_2,,1,,gr_C035,
FinlandHighSchool_XHSTT2012,Event_C035_3,C035_3,,2,,gr_C035,
FinlandHighSchool_XHSTT2012,Event_C036_1,C036_1,,1,,gr_C036,
FinlandHighSchool_XHSTT2012,Event_C036_2,C036_2,,2,,gr_C036,
FinlandHighSchool_XHSTT2012,Event_C036_3,C036_3,,2,,gr_C036,
FinlandHighSchool_XHSTT2012,Event_C037_1,C037_1,,2,,gr_C037,
FinlandHighSchool_XHSTT2012,Event_C037_2,C037_2,,2,,gr_C037,
FinlandHighSchool_XHSTT2012,Event_C038_1,C038_1,,1,,gr_C038,
FinlandHighSchool_XHSTT2012,Event_C038_2,C038_2,,2,,gr_C038,
FinlandHighSchool_XHSTT2012,Event_C039_1,C039_1,,1,,gr_C039,
FinlandHighSchool_XHSTT2012,Event_C039_2,C039_2,,1,,gr_C039,
FinlandHighSchool_XHSTT2012,Event_C039_3,C039_3,,2,,gr_C039,
FinlandHighSchool_XHSTT2012,Event_C040_1,C040_1,,1,,gr_C040,
FinlandHighSchool_XHSTT2012,Event_C040_2,C040_2,,2,,gr_C040,
FinlandHighSchool_XHSTT2012,Event_C040_3,C040_3,,2,,gr_C040,
FinlandHighSchool_XHSTT2012,Event_C041_1,C041_1,,2,,gr_C041,
FinlandHighSchool_XHSTT2012,Event_C041_2,C041_2,,2,,gr_C041,
FinlandHighSchool_XHSTT2012,Event_C042_1,C042_1,,1,,gr_C042,
FinlandHighSchool_XHSTT2012,Event_C042_2,C042_2,,2,,gr_C042,
FinlandHighSchool_XHSTT2012,Event_C042_3,C042_3,,2,,gr_C042,
FinlandHighSchool_XHSTT2012,Event_C043_1,C043_1,,1,,gr_C043,
FinlandHighSchool_XHSTT2012,Event_C043_2,C043_2,,2,,gr_C043,
FinlandHighSchool_XHSTT2012,Event_C043_3,C043_3,,2,,gr_C043,
FinlandHighSchool_XHSTT2012,Event_C044_1,C044_1,,1,,gr_C044,
FinlandHighSchool_XHSTT2012,Event_C044_2,C044_2,,1,,gr_C044,
FinlandHighSchool_XHSTT2012,Event_C044_3,C044_3,,1,,gr_C044,
FinlandHighSchool_XHSTT2012,Event_C045_1,C045_1,,2,,gr_C045,
FinlandHighSchool_XHSTT2012,Event_C045_2,C045_2,,2,,gr_C045,
FinlandHighSchool_XHSTT2012,Event_C046_1,C046_1,,1,,gr_C046,
FinlandHighSchool_XHSTT2012,Event_C046_2,C046_2,,2,,gr_C046,
FinlandHighSchool_XHSTT2012,Event_C047_1,C047_1,,2,,gr_C047,
FinlandHighSchool_XHSTT2012,Event_C047_2,C047_2,,2,,gr_C047,
FinlandHighSchool_XHSTT2012,Event_C047_3,C047_3,,3,,gr_C047,
FinlandHighSchool_XHSTT2012,Event_C048_1,C048_1,,2,,gr_C048,
FinlandHighSchool_XHSTT2012,Event_C048_2,C048_2,,2,,gr_C048,
FinlandHighSchool_XHSTT2012,Event_C048_3,C048_3,,3,,gr_C048,
FinlandHighSchool_XHSTT2012,Event_C049_1,C049_1,,1,,gr_C049,
FinlandHighSchool_XHSTT2012,Event_C049_2,C049_2,,2,,gr_C049,
FinlandHighSchool_XHSTT2012,Event_C049_3,C049_3,,2,,gr_C049,
FinlandHighSchool_XHSTT2012,Event_C050_1,C050_1,,2,,gr_C050,
FinlandHighSchool_XHSTT2012,Event_C050_2,C050_2,,2,,gr_C050,
FinlandHighSchool_XHSTT2012,Event_C050_3,C050_3,,3,,gr_C050,
FinlandHighSchool_XHSTT2012,Event_C051_1,C051_1,,1,,gr_C051,
FinlandHighSchool_XHSTT2012,Event_C051_2,C051_2,,1,,gr_C051,
FinlandHighSchool_XHSTT2012,Event_C051_3,C051_3,,1,,gr_C051,
FinlandHighSchool_XHSTT2012,Event_C052_1,C052_1,,2,,gr_C052,
FinlandHighSchool_XHSTT2012,Event_C052_2,C052_2,,2,,gr_C052,
FinlandHighSchool_XHSTT2012,Event_C053_1,C053_1,,1,,gr_C053,
FinlandHighSchool_XHSTT2012,Event_C053_2,C053_2,,2,,gr_C053,
FinlandHighSchool_XHSTT2012,Event_C054_1,C054_1,,1,,gr_C054,
FinlandHighSchool_XHSTT2012,Event_C054_2,C054_2,,1,,gr_C054,
FinlandHighSchool_XHSTT2012,Event_C054_3,C054_3,,2,,gr_C054,
FinlandHighSchool_XHSTT2012,Event_C055_1,C055_1,,1,,gr_C055,
FinlandHighSchool_XHSTT2012,Event_C055_2,C055_2,,1,,gr_C055,
FinlandHighSchool_XHSTT2012,Event_C055_3,C055_3,,1,,gr_C055,
FinlandHighSchool_XHSTT2012,Event_C056_1,C056_1,,2,,gr_C056,
FinlandHighSchool_XHSTT2012,Event_C056_2,C056_2,,2,,gr_C056,
FinlandHighSchool_XHSTT2012,Event_C056_3,C056_3,,3,,gr_C056,
FinlandHighSchool_XHSTT2012,Event_C057_1,C057_1,,1,,gr_C057,
FinlandHighSchool_XHSTT2012,Event_C057_2,C057_2,,2,,gr_C057,
FinlandHighSchool_XHSTT2012,Event_C058_1,C058_1,,2,,gr_C058,
FinlandHighSchool_XHSTT2012,Event_C058_2,C058_2,,2,,gr_C058,
FinlandHighSchool_XHSTT2012,Event_C058_3,C058_3,,2,,gr_C058,
FinlandHighSchool_XHSTT2012,Event_C059_1,C059_1,,1,,gr_C059,
FinlandHighSchool_XHSTT2012,Event_C059_2,C059_2,,2,,gr_C059,
FinlandHighSchool_XHSTT2012,Event_C060_1,C060_1,,1,,gr_C060,
FinlandHighSchool_XHSTT2012,Event_C060_2,C060_2,,2,,gr_C060,
FinlandHighSchool_XHSTT2012,Event_C061_1,C061_1,,1,,gr_C061,
FinlandHighSchool_XHSTT2012,Event_C061_2,C061_2,,2,,gr_C061,
FinlandHighSchool_XHSTT2012,Event_C061_3,C061_3,,2,,gr_C061,
FinlandHighSchool_XHSTT2012,Event_C062_1,C062_1,,1,,gr_C062,
FinlandHighSchool_XHSTT2012,Event_C062_2,C062_2,,2,,gr_C062,
FinlandHighSchool_XHSTT2012,Event_C063_1,C063_1,,2,,gr_C063,
FinlandHighSchool_XHSTT2012,Event_C063_2,C063_2,,2,,gr_C063,
FinlandHighSchool_XHSTT2012,Event_C063_3,C063_3,,2,,gr_C063,
