instance_id,event_id,er_index,role,resource_type_ref,reference_resource_id,workload
FinlandHighSchool_XHSTT2012,Event_C009_3,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C009_3,1,Teacher,,HAH,
FinlandHighSchool_XHSTT2012,Event_C009_3,2,Room,,R213,
FinlandHighSchool_XHSTT2012,Event_C010_1,0,Class,,SH,
FinlandHighSchool_XHSTT2012,Event_C010_1,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C010_1,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C010_2,0,Class,,SH,
FinlandHighSchool_XHSTT2012,Event_C010_2,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C010_2,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C010_3,0,Class,,SH,
FinlandHighSchool_XHSTT2012,Event_C010_3,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C010_3,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C011_1,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C011_1,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C011_1,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C011_2,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C011_2,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C011_2,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C011_3,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C011_3,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C011_3,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C012_1,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C012_1,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C012_1,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C012_2,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C012_2,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C012_2,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C012_3,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C012_3,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C012_3,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C013_1,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C013_1,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C013_1,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C013_2,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C013_2,1,Teacher,,HAN,
FinlandHighSchool_XHSTT2012,Event_C013_2,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C014_1,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C014_1,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C014_1,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C014_2,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C014_2,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C014_2,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C014_3,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C014_3,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C014_3,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C015_1,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C015_1,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C015_1,2,Room,,R213,
FinlandHighSchool_XHSTT2012,Event_C015_2,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C015_2,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C015_2,2,Room,,R213,
FinlandHighSchool_XHSTT2012,Event_C015_3,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C015_3,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C015_3,2,Room,,R213,
FinlandHighSchool_XHSTT2012,Event_C016_1,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C016_1,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C016_1,2,Room,,R211,
FinlandHighSchool_XHSTT2012,Event_C016_2,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C016_2,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C016_2,2,Room,,R211,
FinlandHighSchool_XHSTT2012,Event_C016_3,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C016_3,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C016_3,2,Room,,R211,
FinlandHighSchool_XHSTT2012,Event_C017_1,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C017_1,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C017_1,2,Room,,R211,
FinlandHighSchool_XHSTT2012,Event_C017_2,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C017_2,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C017_2,2,Room,,R211,
FinlandHighSchool_XHSTT2012,Event_C017_3,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C017_3,1,Teacher,,HED,
FinlandHighSchool_XHSTT2012,Event_C017_3,2,Room,,R211,
FinlandHighSchool_XHSTT2012,Event_C018_1,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C018_1,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C018_1,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C018_2,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C018_2,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C018_2,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C018_3,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C018_3,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C018_3,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C019_1,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C019_1,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C019_1,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C019_2,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C019_2,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C019_2,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C019_3,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C019_3,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C019_3,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C020_1,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C020_1,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C020_1,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C020_2,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C020_2,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C020_2,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C020_3,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C020_3,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C020_3,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C021_1,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C021_1,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C021_1,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C021_2,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C021_2,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C021_2,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C022_1,0,Class,,SF,
FinlandHighSchool_XHSTT2012,Event_C022_1,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C022_1,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C022_2,0,Class,,SF,
FinlandHighSchool_XHSTT2012,Event_C022_2,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C022_2,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C022_3,0,Class,,SF,
FinlandHighSchool_XHSTT2012,Event_C022_3,1,Teacher,,HIL,
FinlandHighSchool_XHSTT2012,Event_C022_3,2,Room,,R302,
FinlandHighSchool_XHSTT2012,Event_C023_1,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C023_1,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C023_1,2,Room,,R181,
FinlandHighSchool_XHSTT2012,Event_C023_2,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C023_2,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C023_2,2,Room,,R181,
FinlandHighSchool_XHSTT2012,Event_C023_3,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C023_3,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C023_3,2,Room,,R181,
FinlandHighSchool_XHSTT2012,Event_C024_1,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C024_1,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C024_1,2,Room,,R181,
FinlandHighSchool_XHSTT2012,Event_C024_2,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C024_2,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C024_2,2,Room,,R181,
FinlandHighSchool_XHSTT2012,Event_C024_3,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C024_3,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C024_3,2,Room,,R181,
FinlandHighSchool_XHSTT2012,Event_C025_1,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C025_1,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C025_1,2,Room,,R232,
FinlandHighSchool_XHSTT2012,Event_C025_2,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C025_2,1,Teacher,,IHA,
FinlandHighSchool_XHSTT2012,Event_C025_2,2,Room,,R232,
FinlandHighSchool_XHSTT2012,Event_C026_1,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C026_1,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C026_1,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C026_2,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C026_2,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C026_2,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C026_3,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C026_3,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C026_3,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C027_1,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C027_1,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C027_1,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C027_2,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C027_2,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C027_2,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C027_3,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C027_3,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C027_3,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C028_1,0,Class,,SF,
FinlandHighSchool_XHSTT2012,Event_C028_1,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C028_1,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C028_2,0,Class,,SF,
FinlandHighSchool_XHSTT2012,Event_C028_2,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C028_2,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C029_1,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C029_1,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C029_1,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C029_2,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C029_2,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C029_2,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C029_3,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C029_3,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C029_3,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C030_1,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C030_1,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C030_1,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C030_2,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C030_2,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C030_2,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C030_3,0,Class,,SX,
FinlandHighSchool_XHSTT2012,Event_C030_3,1,Teacher,,KHK,
FinlandHighSchool_XHSTT2012,Event_C030_3,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C031_1,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C031_1,1,Teacher,,LES,
FinlandHighSchool_XHSTT2012,Event_C031_1,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C031_2,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C031_2,1,Teacher,,LES,
FinlandHighSchool_XHSTT2012,Event_C031_2,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C031_3,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C031_3,1,Teacher,,LES,
FinlandHighSchool_XHSTT2012,Event_C031_3,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C032_1,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C032_1,1,Teacher,,LES,
FinlandHighSchool_XHSTT2012,Event_C032_1,2,Room,,R212,
FinlandHighSchool_XHSTT2012,Event_C032_2,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C032_2,1,Teacher,,LES,
FinlandHighSchool_XHSTT2012,Event_C032_2,2,Room,,R212,
FinlandHighSchool_XHSTT2012,Event_C032_3,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C032_3,1,Teacher,,LES,
FinlandHighSchool_XHSTT2012,Event_C032_3,2,Room,,R212,
FinlandHighSchool_XHSTT2012,Event_C033_1,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C033_1,1,Teacher,,MAL,
FinlandHighSchool_XHSTT2012,Event_C033_1,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C033_2,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C033_2,1,Teacher,,MAL,
FinlandHighSchool_XHSTT2012,Event_C033_2,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C033_3,0,Class,,SE,
FinlandHighSchool_XHSTT2012,Event_C033_3,1,Teacher,,MAL,
FinlandHighSchool_XHSTT2012,Event_C033_3,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C034_1,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C034_1,1,Teacher,,MAL,
FinlandHighSchool_XHSTT2012,Event_C034_1,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C034_2,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C034_2,1,Teacher,,MAL,
FinlandHighSchool_XHSTT2012,Event_C034_2,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C034_3,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C034_3,1,Teacher,,MAL,
FinlandHighSchool_XHSTT2012,Event_C034_3,2,Room,,R205,
FinlandHighSchool_XHSTT2012,Event_C035_1,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C035_1,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C035_1,2,Room,,R232,
FinlandHighSchool_XHSTT2012,Event_C035_2,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C035_2,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C035_2,2,Room,,R232,
FinlandHighSchool_XHSTT2012,Event_C035_3,0,Class,,SI,
FinlandHighSchool_XHSTT2012,Event_C035_3,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C035_3,2,Room,,R232,
FinlandHighSchool_XHSTT2012,Event_C036_1,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C036_1,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C036_1,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C036_2,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C036_2,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C036_2,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C036_3,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C036_3,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C036_3,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C037_1,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C037_1,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C037_1,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C037_2,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C037_2,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C037_2,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C038_1,0,Class,,SF,
FinlandHighSchool_XHSTT2012,Event_C038_1,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C038_1,2,Room,,R212,
FinlandHighSchool_XHSTT2012,Event_C038_2,0,Class,,SF,
FinlandHighSchool_XHSTT2012,Event_C038_2,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C038_2,2,Room,,R212,
FinlandHighSchool_XHSTT2012,Event_C039_1,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C039_1,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C039_1,2,Room,,R210,
FinlandHighSchool_XHSTT2012,Event_C039_2,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C039_2,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C039_2,2,Room,,R210,
FinlandHighSchool_XHSTT2012,Event_C039_3,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C039_3,1,Teacher,,MIK,
FinlandHighSchool_XHSTT2012,Event_C039_3,2,Room,,R210,
FinlandHighSchool_XHSTT2012,Event_C040_1,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C040_1,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C040_1,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C040_2,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C040_2,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C040_2,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C040_3,0,Class,,SC,
FinlandHighSchool_XHSTT2012,Event_C040_3,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C040_3,2,Room,,R206,
FinlandHighSchool_XHSTT2012,Event_C041_1,0,Class,,SH,
FinlandHighSchool_XHSTT2012,Event_C041_1,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C041_1,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C041_2,0,Class,,SH,
FinlandHighSchool_XHSTT2012,Event_C041_2,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C041_2,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C042_1,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C042_1,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C042_1,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C042_2,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C042_2,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C042_2,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C042_3,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C042_3,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C042_3,2,Room,,R227,
FinlandHighSchool_XHSTT2012,Event_C043_1,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C043_1,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C043_1,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C043_2,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C043_2,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C043_2,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C043_3,0,Class,,SB,
FinlandHighSchool_XHSTT2012,Event_C043_3,1,Teacher,,MIV,
FinlandHighSchool_XHSTT2012,Event_C043_3,2,Room,,R204,
FinlandHighSchool_XHSTT2012,Event_C044_1,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C044_1,1,Teacher,,MTH,
FinlandHighSchool_XHSTT2012,Event_C044_1,2,Room,,R207,
FinlandHighSchool_XHSTT2012,Event_C044_2,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C044_2,1,Teacher,,MTH,
FinlandHighSchool_XHSTT2012,Event_C044_2,2,Room,,R207,
FinlandHighSchool_XHSTT2012,Event_C044_3,0,Class,,SA,
FinlandHighSchool_XHSTT2012,Event_C044_3,1,Teacher,,MTH,
FinlandHighSchool_XHSTT2012,Event_C044_3,2,Room,,R207,
FinlandHighSchool_XHSTT2012,Event_C045_1,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C045_1,1,Teacher,,MTH,
FinlandHighSchool_XHSTT2012,Event_C045_1,2,Room,,R210,
FinlandHighSchool_XHSTT2012,Event_C045_2,0,Class,,SD,
FinlandHighSchool_XHSTT2012,Event_C045_2,1,Teacher,,MTH,
FinlandHighSchool_XHSTT2012,Event_C045_2,2,Room,,R210,
FinlandHighSchool_XHSTT2012,Event_C046_1,0,Class,,SG,
FinlandHighSchool_XHSTT2012,Event_C046_1,1,Teacher,,MTH,
