instance_id,constraint_id,path,ref_type,reference
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C016
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C017
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C018
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C019
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C020
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C021
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C022
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C023
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C024
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C025
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C026
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C027
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C028
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C029
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C030
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C031
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C032
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C033
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C034
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C035
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C036
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C037
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C038
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C039
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C040
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C041
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C042
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C043
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C044
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C045
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C046
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C047
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C048
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C049
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C050
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C051
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C052
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C053
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C054
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C055
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C056
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C057
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C058
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C059
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C060
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C061
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C062
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C063
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C064
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C065
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C066
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C067
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C068
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C069
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C070
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C071
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C072
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C073
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C074
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C075
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C076
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C077
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C078
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C079
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C080
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C081
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C082
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C083
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C084
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C085
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C086
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C087
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C088
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C089
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C090
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C091
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C092
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C093
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C094
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C095
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C096
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C097
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C098
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C099
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C100
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C101
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C102
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C103
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C104
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C105
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C106
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C107
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C108
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C109
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C110
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C111
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C112
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C113
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C114
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C115
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C116
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C117
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C118
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C119
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C120
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C121
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C122
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C123
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C124
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C125
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C126
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C127
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C128
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C129
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C130
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C131
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C132
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C133
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C134
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C135
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C136
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C137
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C138
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C139
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C140
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C141
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C142
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C143
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C144
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C145
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C146
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C147
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C148
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C149
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C150
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C151
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C152
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C153
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C154
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C155
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C156
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C157
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C158
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C159
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C160
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C161
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C162
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C163
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C164
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C165
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C166
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C167
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C168
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C169
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C170
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C171
FinlandSecondarySchool_XHSTT2011,NoResourceClashes_7,AppliesTo/ResourceGroups/ResourceGroup,ResourceGroup,gr_Teachers
FinlandSecondarySchool_XHSTT2011,NoResourceClashes_7,AppliesTo/ResourceGroups/ResourceGroup,ResourceGroup,gr_Rooms
FinlandSecondarySchool_XHSTT2011,NoResourceClashes_7,AppliesTo/ResourceGroups/ResourceGroup,ResourceGroup,gr_Classes
FinlandSecondarySchool_XHSTT2011,Unavailabilities_ANT,AppliesTo/Resources/Resource,Resource,ANT
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HAA,AppliesTo/Resources/Resource,Resource,HAA
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HAN,AppliesTo/Resources/Resource,Resource,HAN
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HIL,AppliesTo/Resources/Resource,Resource,HIL
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HIM,AppliesTo/Resources/Resource,Resource,HIM
FinlandSecondarySchool_XHSTT2011,Unavailabilities_JAA,AppliesTo/Resources/Resource,Resource,JAA
FinlandSecondarySchool_XHSTT2011,Unavailabilities_KNU,AppliesTo/Resources/Resource,Resource,KNU
FinlandSecondarySchool_XHSTT2011,Unavailabilities_LAH,AppliesTo/Resources/Resource,Resource,LAH
FinlandSecondarySchool_XHSTT2011,Unavailabilities_MAR,AppliesTo/Resources/Resource,Resource,MAR
FinlandSecondarySchool_XHSTT2011,Unavailabilities_PUN,AppliesTo/Resources/Resource,Resource,PUN
FinlandSecondarySchool_XHSTT2011,Unavailabilities_RAI,AppliesTo/Resources/Resource,Resource,RAI
FinlandSecondarySchool_XHSTT2011,Unavailabilities_SAA,AppliesTo/Resources/Resource,Resource,SAA
FinlandSecondarySchool_XHSTT2011,Unavailabilities_SAV,AppliesTo/Resources/Resource,Resource,SAV
FinlandSecondarySchool_XHSTT2011,Unavailabilities_SEL,AppliesTo/Resources/Resource,Resource,SEL
FinlandSecondarySchool_XHSTT2011,Unavailabilities_SEP,AppliesTo/Resources/Resource,Resource,SEP
FinlandSecondarySchool_XHSTT2011,Unavailabilities_STO,AppliesTo/Resources/Resource,Resource,STO
FinlandSecondarySchool_XHSTT2011,Unavailabilities_TER,AppliesTo/Resources/Resource,Resource,TER
FinlandSecondarySchool_XHSTT2011,Unavailabilities_TUO,AppliesTo/Resources/Resource,Resource,TUO
FinlandSecondarySchool_XHSTT2011,Unavailabilities_VAN,AppliesTo/Resources/Resource,Resource,VAN
FinlandSecondarySchool_XHSTT2011,Unavailabilities_WAH,AppliesTo/Resources/Resource,Resource,WAH
FinlandSecondarySchool_XHSTT2011,NotPreferred_ANT,AppliesTo/Resources/Resource,Resource,ANT
FinlandSecondarySchool_XHSTT2011,NotPreferred_HAA,AppliesTo/Resources/Resource,Resource,HAA
FinlandSecondarySchool_XHSTT2011,NotPreferred_HAN,AppliesTo/Resources/Resource,Resource,HAN
FinlandSecondarySchool_XHSTT2011,NotPreferred_HIL,AppliesTo/Resources/Resource,Resource,HIL
FinlandSecondarySchool_XHSTT2011,NotPreferred_HIM,AppliesTo/Resources/Resource,Resource,HIM
FinlandSecondarySchool_XHSTT2011,NotPreferred_JAA,AppliesTo/Resources/Resource,Resource,JAA
FinlandSecondarySchool_XHSTT2011,NotPreferred_KER,AppliesTo/Resources/Resource,Resource,KER
FinlandSecondarySchool_XHSTT2011,NotPreferred_KIV,AppliesTo/Resources/Resource,Resource,KIV
FinlandSecondarySchool_XHSTT2011,NotPreferred_KNU,AppliesTo/Resources/Resource,Resource,KNU
FinlandSecondarySchool_XHSTT2011,NotPreferred_LAH,AppliesTo/Resources/Resource,Resource,LAH
FinlandSecondarySchool_XHSTT2011,NotPreferred_MAK,AppliesTo/Resources/Resource,Resource,MAK
FinlandSecondarySchool_XHSTT2011,NotPreferred_MAR,AppliesTo/Resources/Resource,Resource,MAR
FinlandSecondarySchool_XHSTT2011,NotPreferred_PUN,AppliesTo/Resources/Resource,Resource,PUN
FinlandSecondarySchool_XHSTT2011,NotPreferred_RAI,AppliesTo/Resources/Resource,Resource,RAI
FinlandSecondarySchool_XHSTT2011,NotPreferred_SAA,AppliesTo/Resources/Resource,Resource,SAA
FinlandSecondarySchool_XHSTT2011,NotPreferred_SAV,AppliesTo/Resources/Resource,Resource,SAV
FinlandSecondarySchool_XHSTT2011,NotPreferred_SEL,AppliesTo/Resources/Resource,Resource,SEL
FinlandSecondarySchool_XHSTT2011,NotPreferred_SEP,AppliesTo/Resources/Resource,Resource,SEP
FinlandSecondarySchool_XHSTT2011,NotPreferred_SII,AppliesTo/Resources/Resource,Resource,SII
FinlandSecondarySchool_XHSTT2011,NotPreferred_STO,AppliesTo/Resources/Resource,Resource,STO
FinlandSecondarySchool_XHSTT2011,NotPreferred_TER,AppliesTo/Resources/Resource,Resource,TER
FinlandSecondarySchool_XHSTT2011,NotPreferred_TUO,AppliesTo/Resources/Resource,Resource,TUO
