instance_id,time_id,group_id,membership_type
FinlandSecondarySchool_XHSTT2011,We_4,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,We_5,gr_We,Day
FinlandSecondarySchool_XHSTT2011,We_5,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,We_5,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,We_6,gr_We,Day
FinlandSecondarySchool_XHSTT2011,We_6,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,We_6,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,We_7,gr_We,Day
FinlandSecondarySchool_XHSTT2011,We_7,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_1,gr_Th,Day
FinlandSecondarySchool_XHSTT2011,Th_1,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_1,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_2,gr_Th,Day
FinlandSecondarySchool_XHSTT2011,Th_2,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_2,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_3,gr_Th,Day
FinlandSecondarySchool_XHSTT2011,Th_3,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_3,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_4,gr_Th,Day
FinlandSecondarySchool_XHSTT2011,Th_4,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_4,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_5,gr_Th,Day
FinlandSecondarySchool_XHSTT2011,Th_5,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_5,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_6,gr_Th,Day
FinlandSecondarySchool_XHSTT2011,Th_6,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_6,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Th_7,gr_Th,Day
FinlandSecondarySchool_XHSTT2011,Th_7,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_1,gr_Fr,Day
FinlandSecondarySchool_XHSTT2011,Fr_1,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_1,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_2,gr_Fr,Day
FinlandSecondarySchool_XHSTT2011,Fr_2,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_2,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_3,gr_Fr,Day
FinlandSecondarySchool_XHSTT2011,Fr_3,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_3,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_4,gr_Fr,Day
FinlandSecondarySchool_XHSTT2011,Fr_4,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_4,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_5,gr_Fr,Day
FinlandSecondarySchool_XHSTT2011,Fr_5,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_5,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_6,gr_Fr,Day
FinlandSecondarySchool_XHSTT2011,Fr_6,gr_AllTimes,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_6,gr_TimesDurationTwo,TimeGroup
FinlandSecondarySchool_XHSTT2011,Fr_7,gr_Fr,Day
FinlandSecondarySchool_XHSTT2011,Fr_7,gr_AllTimes,TimeGroup
