instance_id,event_group_id,group_type,name
FinlandArtificialSchool_XHSTT2012,gr_C057,Course,C057
FinlandArtificialSchool_XHSTT2012,gr_C058,Course,C058
FinlandArtificialSchool_XHSTT2012,gr_C059,Course,C059
FinlandArtificialSchool_XHSTT2012,gr_C060,Course,C060
FinlandArtificialSchool_XHSTT2012,gr_C061,Course,C061
FinlandArtificialSchool_XHSTT2012,gr_C062,Course,C062
FinlandArtificialSchool_XHSTT2012,gr_C063,Course,C063
FinlandArtificialSchool_XHSTT2012,gr_C064,Course,C064
FinlandArtificialSchool_XHSTT2012,gr_C065,Course,C065
FinlandArtificialSchool_XHSTT2012,gr_C066,Course,C066
FinlandArtificialSchool_XHSTT2012,gr_C067,Course,C067
FinlandArtificialSchool_XHSTT2012,gr_C068,Course,C068
FinlandArtificialSchool_XHSTT2012,gr_C069,Course,C069
FinlandArtificialSchool_XHSTT2012,gr_C070,Course,C070
FinlandArtificialSchool_XHSTT2012,gr_C071,Course,C071
FinlandArtificialSchool_XHSTT2012,gr_C072,Course,C072
FinlandArtificialSchool_XHSTT2012,gr_C073,Course,C073
FinlandArtificialSchool_XHSTT2012,gr_C074,Course,C074
FinlandArtificialSchool_XHSTT2012,gr_C075,Course,C075
FinlandArtificialSchool_XHSTT2012,gr_C076,Course,C076
FinlandArtificialSchool_XHSTT2012,gr_C077,Course,C077
FinlandArtificialSchool_XHSTT2012,gr_C078,Course,C078
FinlandArtificialSchool_XHSTT2012,gr_C079,Course,C079
FinlandArtificialSchool_XHSTT2012,gr_C080,Course,C080
FinlandArtificialSchool_XHSTT2012,gr_C081,Course,C081
FinlandArtificialSchool_XHSTT2012,gr_C082,Course,C082
FinlandArtificialSchool_XHSTT2012,gr_C083,Course,C083
FinlandArtificialSchool_XHSTT2012,gr_C084,Course,C084
FinlandArtificialSchool_XHSTT2012,gr_C085,Course,C085
FinlandArtificialSchool_XHSTT2012,gr_C086,Course,C086
FinlandArtificialSchool_XHSTT2012,gr_C087,Course,C087
FinlandArtificialSchool_XHSTT2012,gr_C088,Course,C088
FinlandArtificialSchool_XHSTT2012,gr_C089,Course,C089
FinlandArtificialSchool_XHSTT2012,gr_C090,Course,C090
FinlandArtificialSchool_XHSTT2012,gr_C091,Course,C091
FinlandArtificialSchool_XHSTT2012,gr_C092,Course,C092
FinlandArtificialSchool_XHSTT2012,gr_C093,Course,C093
FinlandArtificialSchool_XHSTT2012,gr_C094,Course,C094
FinlandArtificialSchool_XHSTT2012,gr_C095,Course,C095
FinlandArtificialSchool_XHSTT2012,gr_C096,Course,C096
FinlandArtificialSchool_XHSTT2012,gr_C097,Course,C097
FinlandArtificialSchool_XHSTT2012,gr_C098,Course,C098
FinlandArtificialSchool_XHSTT2012,gr_C099,Course,C099
FinlandArtificialSchool_XHSTT2012,gr_C100,Course,C100
FinlandArtificialSchool_XHSTT2012,gr_C101,Course,C101
FinlandArtificialSchool_XHSTT2012,gr_C102,Course,C102
FinlandArtificialSchool_XHSTT2012,gr_C103,Course,C103
FinlandArtificialSchool_XHSTT2012,gr_C104,Course,C104
FinlandArtificialSchool_XHSTT2012,gr_C105,Course,C105
FinlandArtificialSchool_XHSTT2012,gr_C106,Course,C106
FinlandArtificialSchool_XHSTT2012,gr_C107,Course,C107
FinlandArtificialSchool_XHSTT2012,gr_C108,Course,C108
FinlandArtificialSchool_XHSTT2012,gr_C109,Course,C109
FinlandArtificialSchool_XHSTT2012,gr_C110,Course,C110
FinlandArtificialSchool_XHSTT2012,gr_C111,Course,C111
FinlandArtificialSchool_XHSTT2012,gr_C112,Course,C112
FinlandArtificialSchool_XHSTT2012,gr_C113,Course,C113
FinlandArtificialSchool_XHSTT2012,gr_C114,Course,C114
FinlandArtificialSchool_XHSTT2012,gr_C115,Course,C115
FinlandArtificialSchool_XHSTT2012,gr_C116,Course,C116
FinlandArtificialSchool_XHSTT2012,gr_C117,Course,C117
FinlandArtificialSchool_XHSTT2012,gr_C118,Course,C118
FinlandArtificialSchool_XHSTT2012,gr_C119,Course,C119
FinlandArtificialSchool_XHSTT2012,gr_C120,Course,C120
FinlandArtificialSchool_XHSTT2012,gr_C121,Course,C121
FinlandArtificialSchool_XHSTT2012,gr_C122,Course,C122
FinlandArtificialSchool_XHSTT2012,gr_C123,Course,C123
FinlandArtificialSchool_XHSTT2012,gr_C124,Course,C124
FinlandArtificialSchool_XHSTT2012,gr_C125,Course,C125
FinlandArtificialSchool_XHSTT2012,gr_C126,Course,C126
FinlandArtificialSchool_XHSTT2012,gr_C127,Course,C127
FinlandArtificialSchool_XHSTT2012,gr_C128,Course,C128
FinlandArtificialSchool_XHSTT2012,gr_C129,Course,C129
FinlandArtificialSchool_XHSTT2012,gr_C130,Course,C130
FinlandArtificialSchool_XHSTT2012,gr_C131,Course,C131
FinlandArtificialSchool_XHSTT2012,gr_C132,Course,C132
FinlandArtificialSchool_XHSTT2012,gr_C133,Course,C133
FinlandArtificialSchool_XHSTT2012,gr_C134,Course,C134
FinlandArtificialSchool_XHSTT2012,gr_C135,Course,C135
FinlandArtificialSchool_XHSTT2012,gr_C136,Course,C136
FinlandArtificialSchool_XHSTT2012,gr_C137,Course,C137
FinlandArtificialSchool_XHSTT2012,gr_C138,Course,C138
FinlandArtificialSchool_XHSTT2012,gr_C139,Course,C139
FinlandArtificialSchool_XHSTT2012,gr_C140,Course,C140
FinlandArtificialSchool_XHSTT2012,gr_C141,Course,C141
FinlandArtificialSchool_XHSTT2012,gr_C142,Course,C142
FinlandArtificialSchool_XHSTT2012,gr_C143,Course,C143
FinlandArtificialSchool_XHSTT2012,gr_C144,Course,C144
FinlandArtificialSchool_XHSTT2012,gr_C145,Course,C145
FinlandArtificialSchool_XHSTT2012,gr_C146,Course,C146
FinlandArtificialSchool_XHSTT2012,gr_C147,Course,C147
FinlandArtificialSchool_XHSTT2012,gr_C148,Course,C148
FinlandArtificialSchool_XHSTT2012,gr_C149,Course,C149
FinlandArtificialSchool_XHSTT2012,gr_C150,Course,C150
FinlandArtificialSchool_XHSTT2012,gr_EventsDuration1,EventGroup,EventsOfDurationOne
FinlandArtificialSchool_XHSTT2012,gr_EventsDuration2,EventGroup,EventsOfDurationTwo
FinlandArtificialSchool_XHSTT2012,gr_EventsDuration3,EventGroup,EventsOfDurationThree
FinlandArtificialSchool_XHSTT2012,gr_EventsDuration4,EventGroup,EventsOfDurationFour
FinlandArtificialSchool_XHSTT2012,gr_EventsGeneral,EventGroup,General
