instance_id,resource_id,resource_group_id
UK-SP-06,Room_46,gr_Rooms
UK-SP-06,Room_49,gr_Rooms
UK-SP-06,Room_51,gr_Rooms
UK-SP-06,Room_53,gr_Rooms
UK-SP-06,Room_54,gr_Rooms
UK-SP-06,Room_56,gr_Rooms
UK-SP-06,Room_57,gr_Rooms
UK-SP-06,Room_58,gr_Rooms
UK-SP-06,Room_59,gr_Rooms
UK-SP-06,Room_60,gr_Rooms
UK-SP-06,Room_61,gr_Rooms
UK-SP-06,Room_62,gr_Rooms
UK-SP-06,Room_63,gr_Rooms
UK-SP-06,Room_64,gr_Rooms
UK-SP-06,Room_20,gr_Rooms
UK-SP-06,Room_65,gr_Rooms
UK-SP-06,Room_D.STUDIO,gr_Rooms
UK-SP-06,Room_18,gr_Rooms
UK-SP-06,Room_19,gr_Rooms
UK-SP-06,Room_DR1,gr_Rooms
UK-SP-06,Room_DR2,gr_Rooms
UK-SP-06,Room_CC,gr_Rooms
UK-SP-06,Room_extra1,gr_Rooms
UK-SP-06,Room_extra2,gr_Rooms
UK-SP-06,Room_extra3,gr_Rooms
UK-SP-06,Room_extra4,gr_Rooms
UK-SP-06,Room_extra5,gr_Rooms
UK-SP-06,Room_extra6,gr_Rooms
UK-SP-06,Room_extra7,gr_Rooms
UK-SP-06,Room_extra8,gr_Rooms
UK-SP-06,Room_extra9,gr_Rooms
