instance_id,event_id,event_group_id
UK-SP-06,Ma (10P)_32701,gr_AllEvents
UK-SP-06,Ma (10P)_32701,gr_Ma10g66
UK-SP-06,Ma (10P)_32702,gr_AllEvents
UK-SP-06,Ma (10P)_32702,gr_Ma10g67
UK-SP-06,Ma (10g1)_32800,gr_AllEvents
UK-SP-06,Ma (10g1)_32800,gr_Ma10g65
UK-SP-06,Ma (10g1)_32801,gr_AllEvents
UK-SP-06,Ma (10g1)_32801,gr_Ma10g66
UK-SP-06,Ma (10g1)_32802,gr_AllEvents
UK-SP-06,Ma (10g1)_32802,gr_Ma10g67
UK-SP-06,Ps (10P)_33000,gr_AllEvents
UK-SP-06,Ps (10P)_33000,gr_Ps10152
UK-SP-06,Ps (10S)_33100,gr_AllEvents
UK-SP-06,Ps (10S)_33100,gr_Ps10152
UK-SP-06,Sd (10g2)_33200,gr_AllEvents
UK-SP-06,Sd (10g2)_33200,gr_Sd10g174
UK-SP-06,Sd (10g2)_33201,gr_AllEvents
UK-SP-06,Sd (10g2)_33201,gr_Sd10g175
UK-SP-06,Sd (10g2)_33202,gr_AllEvents
UK-SP-06,Sd (10g2)_33203,gr_AllEvents
UK-SP-06,Sd (10g2)_33204,gr_AllEvents
UK-SP-06,Sd (10T)_33300,gr_AllEvents
UK-SP-06,Sd (10T)_33300,gr_Sd10g174
UK-SP-06,Sd (10T)_33301,gr_AllEvents
UK-SP-06,Sd (10T)_33301,gr_Sd10g175
UK-SP-06,Sd (10T)_33302,gr_AllEvents
UK-SP-06,Sd (10T)_33303,gr_AllEvents
UK-SP-06,Sd (10T)_33304,gr_AllEvents
UK-SP-06,Sd (10P)_33400,gr_AllEvents
UK-SP-06,Sd (10P)_33400,gr_Sd10g174
UK-SP-06,Sd (10P)_33401,gr_AllEvents
UK-SP-06,Sd (10P)_33401,gr_Sd10g175
UK-SP-06,Sd (10P)_33402,gr_AllEvents
UK-SP-06,Sd (10P)_33403,gr_AllEvents
UK-SP-06,Sd (10P)_33404,gr_AllEvents
UK-SP-06,Sd (10g1)_33500,gr_AllEvents
UK-SP-06,Sd (10g1)_33500,gr_Sd10g174
UK-SP-06,Sd (10g1)_33501,gr_AllEvents
UK-SP-06,Sd (10g1)_33501,gr_Sd10g175
UK-SP-06,Sd (10g1)_33502,gr_AllEvents
UK-SP-06,Sd (10g1)_33503,gr_AllEvents
UK-SP-06,Sd (10g1)_33504,gr_AllEvents
UK-SP-06,Sk (10S)_33600,gr_AllEvents
UK-SP-06,Sk (10S)_33600,gr_Sd10g174
UK-SP-06,Sk (10S)_33601,gr_AllEvents
UK-SP-06,Sk (10S)_33601,gr_Sd10g175
UK-SP-06,Sk (10S)_33602,gr_AllEvents
UK-SP-06,Sk (10S)_33602,gr_Sd10g176
UK-SP-06,Sx (10S)_33700,gr_AllEvents
UK-SP-06,Sx (10S)_33701,gr_AllEvents
UK-SP-06,Ps (10T)_33900,gr_AllEvents
UK-SP-06,Ps (10T)_33900,gr_Ps10152
UK-SP-06,Ps (10U)_34000,gr_AllEvents
UK-SP-06,Ps (10U)_34000,gr_Ps10152
UK-SP-06,Dt (10S)_34100,gr_AllEvents
UK-SP-06,Dt (10S)_34100,gr_Dt10g1
UK-SP-06,Dt (10S)_34101,gr_AllEvents
UK-SP-06,Dt (10S)_34101,gr_Dt10g2
UK-SP-06,Dt (10S)_34102,gr_AllEvents
UK-SP-06,Dt (10S)_34102,gr_Dt10g3
UK-SP-06,Dt (10T)_34200,gr_AllEvents
UK-SP-06,Dt (10T)_34200,gr_Dt10g1
UK-SP-06,Dt (10T)_34201,gr_AllEvents
UK-SP-06,Dt (10T)_34201,gr_Dt10g2
UK-SP-06,Dt (10T)_34202,gr_AllEvents
UK-SP-06,Dt (10T)_34202,gr_Dt10g3
UK-SP-06,Dt (10P)_34300,gr_AllEvents
UK-SP-06,Dt (10P)_34300,gr_Dt10g1
UK-SP-06,Dt (10P)_34301,gr_AllEvents
UK-SP-06,Dt (10P)_34301,gr_Dt10g2
UK-SP-06,Dt (10P)_34302,gr_AllEvents
UK-SP-06,Dt (10P)_34302,gr_Dt10g3
UK-SP-06,Dt (10g1)_34400,gr_AllEvents
UK-SP-06,Dt (10g1)_34400,gr_Dt10g1
UK-SP-06,Dt (10g1)_34401,gr_AllEvents
UK-SP-06,Dt (10g1)_34401,gr_Dt10g2
UK-SP-06,Dt (10g1)_34402,gr_AllEvents
UK-SP-06,Dt (10g1)_34402,gr_Dt10g3
UK-SP-06,Dt (10g2)_34500,gr_AllEvents
UK-SP-06,Dt (10g2)_34500,gr_Dt10g1
UK-SP-06,Dt (10g2)_34501,gr_AllEvents
UK-SP-06,Dt (10g2)_34501,gr_Dt10g2
UK-SP-06,Dt (10g2)_34502,gr_AllEvents
UK-SP-06,Dt (10g2)_34502,gr_Dt10g3
UK-SP-06,It (10g3)_34600,gr_AllEvents
UK-SP-06,It (10g3)_34600,gr_Dt10g1
UK-SP-06,It (10g3)_34601,gr_AllEvents
UK-SP-06,It (10g3)_34601,gr_Dt10g2
UK-SP-06,It (10g3)_34602,gr_AllEvents
UK-SP-06,It (10g3)_34602,gr_Dt10g3
UK-SP-06,Pe (10S)_34700,gr_AllEvents
UK-SP-06,Pe (10S)_34700,gr_Pe10g138
UK-SP-06,Pe (10T)_34800,gr_AllEvents
UK-SP-06,Pe (10T)_34800,gr_Pe10g138
UK-SP-06,Pe (10P)_34900,gr_AllEvents
UK-SP-06,Pe (10P)_34900,gr_Pe10g138
UK-SP-06,Re (10S)_35000,gr_AllEvents
UK-SP-06,Re (10S)_35000,gr_Re10g159
UK-SP-06,Re (10S)_35001,gr_AllEvents
UK-SP-06,Re (10S)_35001,gr_Re10g160
UK-SP-06,Re (10T)_35100,gr_AllEvents
UK-SP-06,Re (10T)_35100,gr_Re10g159
UK-SP-06,Re (10T)_35101,gr_AllEvents
UK-SP-06,Re (10T)_35101,gr_Re10g160
UK-SP-06,Re (10P)_35200,gr_AllEvents
UK-SP-06,Re (10P)_35200,gr_Re10g159
UK-SP-06,Re (10P)_35201,gr_AllEvents
UK-SP-06,Re (10P)_35201,gr_Re10g160
UK-SP-06,Re (10g1)_35300,gr_AllEvents
UK-SP-06,Re (10g1)_35300,gr_Re10g159
UK-SP-06,Re (10g1)_35301,gr_AllEvents
UK-SP-06,Re (10g1)_35301,gr_Re10g160
UK-SP-06,Dt (10A)_35400,gr_AllEvents
UK-SP-06,Dt (10A)_35400,gr_Dt10h4
UK-SP-06,Dt (10A)_35401,gr_AllEvents
UK-SP-06,Dt (10A)_35401,gr_Dt10h5
UK-SP-06,Dt (10A)_35402,gr_AllEvents
UK-SP-06,Dt (10A)_35402,gr_Dt10h6
UK-SP-06,Dt (10U)_35500,gr_AllEvents
UK-SP-06,Dt (10U)_35500,gr_Dt10h4
UK-SP-06,Dt (10U)_35501,gr_AllEvents
UK-SP-06,Dt (10U)_35501,gr_Dt10h5
UK-SP-06,Dt (10U)_35502,gr_AllEvents
UK-SP-06,Dt (10U)_35502,gr_Dt10h6
UK-SP-06,Dt (10L)_35600,gr_AllEvents
UK-SP-06,Dt (10L)_35600,gr_Dt10h4
UK-SP-06,Dt (10L)_35601,gr_AllEvents
UK-SP-06,Dt (10L)_35601,gr_Dt10h5
UK-SP-06,Dt (10L)_35602,gr_AllEvents
UK-SP-06,Dt (10L)_35602,gr_Dt10h6
UK-SP-06,Dt (10h1)_35700,gr_AllEvents
UK-SP-06,Dt (10h1)_35700,gr_Dt10h4
UK-SP-06,Dt (10h1)_35701,gr_AllEvents
UK-SP-06,Dt (10h1)_35701,gr_Dt10h5
UK-SP-06,Dt (10h1)_35702,gr_AllEvents
UK-SP-06,Dt (10h1)_35702,gr_Dt10h6
UK-SP-06,Dt (10h2)_35800,gr_AllEvents
UK-SP-06,Dt (10h2)_35800,gr_Dt10h4
UK-SP-06,Dt (10h2)_35801,gr_AllEvents
UK-SP-06,Dt (10h2)_35801,gr_Dt10h5
UK-SP-06,Dt (10h2)_35802,gr_AllEvents
UK-SP-06,Dt (10h2)_35802,gr_Dt10h6
UK-SP-06,En (10A)_36100,gr_AllEvents
UK-SP-06,En (10A)_36100,gr_En10h29
UK-SP-06,En (10A)_36101,gr_AllEvents
UK-SP-06,En (10A)_36101,gr_En10h30
UK-SP-06,En (10A)_36102,gr_AllEvents
UK-SP-06,En (10A)_36102,gr_En10h31
UK-SP-06,En (10A)_36103,gr_AllEvents
UK-SP-06,En (10A)_36103,gr_En10h32
UK-SP-06,En (10U)_36200,gr_AllEvents
UK-SP-06,En (10U)_36200,gr_En10h29
UK-SP-06,En (10U)_36201,gr_AllEvents
UK-SP-06,En (10U)_36201,gr_En10h30
UK-SP-06,En (10U)_36202,gr_AllEvents
UK-SP-06,En (10U)_36202,gr_En10h31
UK-SP-06,En (10U)_36203,gr_AllEvents
UK-SP-06,En (10U)_36203,gr_En10h32
UK-SP-06,En (10L)_36300,gr_AllEvents
UK-SP-06,En (10L)_36300,gr_En10h29
UK-SP-06,En (10L)_36301,gr_AllEvents
UK-SP-06,En (10L)_36301,gr_En10h30
UK-SP-06,En (10L)_36302,gr_AllEvents
UK-SP-06,En (10L)_36302,gr_En10h31
UK-SP-06,En (10L)_36303,gr_AllEvents
UK-SP-06,En (10L)_36303,gr_En10h32
UK-SP-06,En (10h1)_36400,gr_AllEvents
UK-SP-06,En (10h1)_36400,gr_En10h29
UK-SP-06,En (10h1)_36401,gr_AllEvents
UK-SP-06,En (10h1)_36401,gr_En10h30
UK-SP-06,En (10h1)_36402,gr_AllEvents
UK-SP-06,En (10h1)_36402,gr_En10h31
UK-SP-06,En (10h1)_36403,gr_AllEvents
UK-SP-06,En (10h1)_36403,gr_En10h32
UK-SP-06,Ma (10A)_36500,gr_AllEvents
UK-SP-06,Ma (10A)_36500,gr_Ma10h68
UK-SP-06,Ma (10A)_36501,gr_AllEvents
UK-SP-06,Ma (10A)_36501,gr_Ma10h69
UK-SP-06,Ma (10A)_36502,gr_AllEvents
UK-SP-06,Ma (10A)_36502,gr_Ma10h70
UK-SP-06,Ma (10U)_36600,gr_AllEvents
UK-SP-06,Ma (10U)_36600,gr_Ma10h68
UK-SP-06,Ma (10U)_36601,gr_AllEvents
UK-SP-06,Ma (10U)_36601,gr_Ma10h69
UK-SP-06,Ma (10U)_36602,gr_AllEvents
UK-SP-06,Ma (10U)_36602,gr_Ma10h70
UK-SP-06,Ma (10L)_36700,gr_AllEvents
UK-SP-06,Ma (10L)_36700,gr_Ma10h68
UK-SP-06,Ma (10L)_36701,gr_AllEvents
UK-SP-06,Ma (10L)_36701,gr_Ma10h69
UK-SP-06,Ma (10L)_36702,gr_AllEvents
UK-SP-06,Ma (10L)_36702,gr_Ma10h70
UK-SP-06,Ma (10h1)_36800,gr_AllEvents
UK-SP-06,Ma (10h1)_36800,gr_Ma10h68
UK-SP-06,Ma (10h1)_36801,gr_AllEvents
UK-SP-06,Ma (10h1)_36801,gr_Ma10h69
UK-SP-06,Ma (10h1)_36802,gr_AllEvents
UK-SP-06,Ma (10h1)_36802,gr_Ma10h70
UK-SP-06,Pe (10A)_36900,gr_AllEvents
UK-SP-06,Pe (10A)_36900,gr_Pe10h139
UK-SP-06,Pe (10L)_37100,gr_AllEvents
UK-SP-06,Pe (10L)_37100,gr_Pe10h139
UK-SP-06,Re (10A)_37200,gr_AllEvents
UK-SP-06,Re (10A)_37200,gr_Re10h161
UK-SP-06,Re (10A)_37201,gr_AllEvents
UK-SP-06,Re (10A)_37201,gr_Re10h162
UK-SP-06,Re (10U)_37300,gr_AllEvents
UK-SP-06,Re (10U)_37300,gr_Re10h161
UK-SP-06,Re (10U)_37301,gr_AllEvents
UK-SP-06,Re (10U)_37301,gr_Re10h162
UK-SP-06,Re (10L)_37400,gr_AllEvents
UK-SP-06,Re (10L)_37400,gr_Re10h161
UK-SP-06,Re (10L)_37401,gr_AllEvents
UK-SP-06,Re (10L)_37401,gr_Re10h162
UK-SP-06,Re (10h1)_37500,gr_AllEvents
UK-SP-06,Re (10h1)_37500,gr_Re10h161
UK-SP-06,Re (10h1)_37501,gr_AllEvents
UK-SP-06,Re (10h1)_37501,gr_Re10h162
UK-SP-06,Sd (10h1)_37600,gr_AllEvents
UK-SP-06,Sd (10h1)_37600,gr_Sd10h177
UK-SP-06,Sd (10h1)_37601,gr_AllEvents
UK-SP-06,Sd (10h1)_37601,gr_Sd10h178
UK-SP-06,Sd (10h1)_37602,gr_AllEvents
UK-SP-06,Sd (10h1)_37602,gr_Sd10h179
UK-SP-06,Sd (10h1)_37603,gr_AllEvents
UK-SP-06,Sd (10h1)_37604,gr_AllEvents
UK-SP-06,Sd (10U)_37700,gr_AllEvents
UK-SP-06,Sd (10U)_37700,gr_Sd10h177
UK-SP-06,Sd (10U)_37701,gr_AllEvents
UK-SP-06,Sd (10U)_37701,gr_Sd10h178
UK-SP-06,Sd (10U)_37702,gr_AllEvents
UK-SP-06,Sd (10U)_37703,gr_AllEvents
UK-SP-06,Sd (10U)_37704,gr_AllEvents
UK-SP-06,Sd (10L)_37800,gr_AllEvents
UK-SP-06,Sd (10L)_37800,gr_Sd10h177
UK-SP-06,Sd (10L)_37801,gr_AllEvents
UK-SP-06,Sd (10L)_37801,gr_Sd10h178
UK-SP-06,Sd (10L)_37802,gr_AllEvents
UK-SP-06,Sd (10L)_37803,gr_AllEvents
UK-SP-06,Sd (10L)_37804,gr_AllEvents
UK-SP-06,Sd (10h2)_37900,gr_AllEvents
UK-SP-06,Sd (10h2)_37900,gr_Sd10h177
UK-SP-06,Sd (10h2)_37901,gr_AllEvents
UK-SP-06,Sd (10h2)_37901,gr_Sd10h178
UK-SP-06,Sd (10h2)_37902,gr_AllEvents
UK-SP-06,Sd (10h2)_37903,gr_AllEvents
UK-SP-06,Sd (10h2)_37904,gr_AllEvents
UK-SP-06,Sx (10A)_38000,gr_AllEvents
UK-SP-06,Sx (10A)_38001,gr_AllEvents
UK-SP-06,Ar (11S)_38100,gr_AllEvents
UK-SP-06,Ar (11S)_38100,gr_OptionA1195
UK-SP-06,Ar (11S)_38101,gr_AllEvents
UK-SP-06,Ar (11S)_38101,gr_OptionA1196
UK-SP-06,Ar (11S)_38102,gr_AllEvents
UK-SP-06,Ar (11S)_38102,gr_OptionA1197
UK-SP-06,Dr (11T)_38200,gr_AllEvents
UK-SP-06,Dr (11T)_38200,gr_OptionA1195
UK-SP-06,Dr (11T)_38201,gr_AllEvents
UK-SP-06,Dr (11T)_38201,gr_OptionA1196
UK-SP-06,Dr (11T)_38202,gr_AllEvents
UK-SP-06,Dr (11T)_38202,gr_OptionA1197
UK-SP-06,Hi (11P)_38300,gr_AllEvents
UK-SP-06,Hi (11P)_38300,gr_OptionA1195
UK-SP-06,Hi (11P)_38301,gr_AllEvents
UK-SP-06,Hi (11P)_38301,gr_OptionA1196
UK-SP-06,Hi (11P)_38302,gr_AllEvents
UK-SP-06,Hi (11P)_38302,gr_OptionA1197
UK-SP-06,Hi (11A)_38400,gr_AllEvents
UK-SP-06,Hi (11A)_38400,gr_OptionA1195
UK-SP-06,Hi (11A)_38401,gr_AllEvents
UK-SP-06,Hi (11A)_38401,gr_OptionA1196
UK-SP-06,Hi (11A)_38402,gr_AllEvents
UK-SP-06,Hi (11A)_38402,gr_OptionA1197
UK-SP-06,Ge (11U)_38500,gr_AllEvents
UK-SP-06,Ge (11U)_38500,gr_OptionA1195
UK-SP-06,Ge (11U)_38501,gr_AllEvents
UK-SP-06,Ge (11U)_38501,gr_OptionA1196
UK-SP-06,Ge (11U)_38502,gr_AllEvents
UK-SP-06,Ge (11U)_38502,gr_OptionA1197
UK-SP-06,Fr (11L)_38600,gr_AllEvents
UK-SP-06,Fr (11L)_38600,gr_OptionA1195
UK-SP-06,Fr (11L)_38601,gr_AllEvents
UK-SP-06,Fr (11L)_38601,gr_OptionA1196
UK-SP-06,Fr (11L)_38602,gr_AllEvents
UK-SP-06,Fr (11L)_38602,gr_OptionA1197
UK-SP-06,Mu (11g1)_38700,gr_AllEvents
UK-SP-06,Mu (11g1)_38700,gr_OptionA1195
UK-SP-06,Mu (11g1)_38701,gr_AllEvents
UK-SP-06,Mu (11g1)_38701,gr_OptionA1196
UK-SP-06,Mu (11g1)_38702,gr_AllEvents
UK-SP-06,Mu (11g1)_38702,gr_OptionA1197
UK-SP-06,Da (11g2)_38800,gr_AllEvents
UK-SP-06,Da (11g2)_38800,gr_OptionA1195
UK-SP-06,Da (11g2)_38801,gr_AllEvents
UK-SP-06,Da (11g2)_38801,gr_OptionA1196
UK-SP-06,Da (11g2)_38802,gr_AllEvents
UK-SP-06,Da (11g2)_38802,gr_OptionA1197
UK-SP-06,Cp (11h1)_38900,gr_AllEvents
UK-SP-06,Cp (11h1)_38900,gr_OptionA1195
UK-SP-06,Cp (11h1)_38901,gr_AllEvents
UK-SP-06,Cp (11h1)_38901,gr_OptionA1196
UK-SP-06,Cp (11h1)_38902,gr_AllEvents
UK-SP-06,Cp (11h1)_38902,gr_OptionA1197
UK-SP-06,Ps (11A)_39000,gr_AllEvents
UK-SP-06,Ps (11A)_39000,gr_Ps11153
UK-SP-06,Ar (11A)_39100,gr_AllEvents
UK-SP-06,Ar (11A)_39100,gr_OptionB11106
UK-SP-06,Ar (11A)_39101,gr_AllEvents
UK-SP-06,Ar (11A)_39101,gr_OptionB11107
UK-SP-06,Ar (11A)_39102,gr_AllEvents
UK-SP-06,Ar (11A)_39102,gr_OptionB11108
UK-SP-06,Fr (11T)_39200,gr_AllEvents
UK-SP-06,Fr (11T)_39200,gr_OptionB11106
UK-SP-06,Fr (11T)_39201,gr_AllEvents
UK-SP-06,Fr (11T)_39201,gr_OptionB11107
UK-SP-06,Fr (11T)_39202,gr_AllEvents
UK-SP-06,Fr (11T)_39202,gr_OptionB11108
UK-SP-06,Ge (11P)_39300,gr_AllEvents
UK-SP-06,Ge (11P)_39300,gr_OptionB11106
