instance_id,event_group_id,group_type,name
UK-SP-06,gr_Course_Py-13a4_508,Course,Py-13a4
UK-SP-06,gr_Course_Ch-13U_509,Course,Ch-13U
UK-SP-06,gr_Course_Dt-13L_510,Course,Dt-13L
UK-SP-06,gr_Course_He-13R_511,Course,He-13R
UK-SP-06,gr_Course_J.-13a1_512,Course,J.-13a1
UK-SP-06,gr_Course_Ll-13a2_513,Course,Ll-13a2
UK-SP-06,gr_Course_Ps-13U_514,Course,Ps-13U
UK-SP-06,gr_Course_Ps-13L_515,Course,Ps-13L
UK-SP-06,gr_Course_Ps-13R_516,Course,Ps-13R
UK-SP-06,gr_Course_Fr-7A_4,Course,Fr-7A
UK-SP-06,gr_Course_Ge-7A_5,Course,Ge-7A
UK-SP-06,gr_Course_Hi-7A_6,Course,Hi-7A
UK-SP-06,gr_Course_Ps-7A_7,Course,Ps-7A
UK-SP-06,gr_Course_Re-7A_8,Course,Re-7A
UK-SP-06,gr_Course_Sc-7A_9,Course,Sc-7A
UK-SP-06,gr_Course_Fr-7L_10,Course,Fr-7L
UK-SP-06,gr_Course_Ge-7L_11,Course,Ge-7L
UK-SP-06,gr_Course_Hi-7L_12,Course,Hi-7L
UK-SP-06,gr_Course_Ps-7L_13,Course,Ps-7L
UK-SP-06,gr_Course_Re-7L_14,Course,Re-7L
UK-SP-06,gr_Course_Sc-7L_15,Course,Sc-7L
UK-SP-06,gr_Course_Fr-7P_16,Course,Fr-7P
UK-SP-06,gr_Course_Ge-7P_17,Course,Ge-7P
UK-SP-06,gr_Course_Hi-7P_18,Course,Hi-7P
UK-SP-06,gr_Course_Ps-7P_19,Course,Ps-7P
UK-SP-06,gr_Course_Re-7P_20,Course,Re-7P
UK-SP-06,gr_Course_Sc-7P_21,Course,Sc-7P
UK-SP-06,gr_Course_Fr-7S_22,Course,Fr-7S
UK-SP-06,gr_Course_Ge-7S_23,Course,Ge-7S
UK-SP-06,gr_Course_Hi-7S_24,Course,Hi-7S
UK-SP-06,gr_Course_Ps-7S_25,Course,Ps-7S
UK-SP-06,gr_Course_Re-7S_26,Course,Re-7S
UK-SP-06,gr_Course_Sc-7S_27,Course,Sc-7S
UK-SP-06,gr_Course_Fr-7T_28,Course,Fr-7T
UK-SP-06,gr_Course_Ge-7T_29,Course,Ge-7T
UK-SP-06,gr_Course_Hi-7T_30,Course,Hi-7T
UK-SP-06,gr_Course_Ps-7T_31,Course,Ps-7T
UK-SP-06,gr_Course_Re-7T_32,Course,Re-7T
UK-SP-06,gr_Course_Sc-7T_33,Course,Sc-7T
UK-SP-06,gr_Course_Ge-7U_34,Course,Ge-7U
UK-SP-06,gr_Course_Hi-7U_35,Course,Hi-7U
UK-SP-06,gr_Course_Ps-7U_36,Course,Ps-7U
UK-SP-06,gr_Course_Re-7U_37,Course,Re-7U
UK-SP-06,gr_Course_Sc-7U_38,Course,Sc-7U
UK-SP-06,gr_Course_Ar-7S_39,Course,Ar-7S
UK-SP-06,gr_Course_Ar-7g1_40,Course,Ar-7g1
UK-SP-06,gr_Course_Ar-7P_41,Course,Ar-7P
UK-SP-06,gr_Course_Dr-7S_43,Course,Dr-7S
UK-SP-06,gr_Course_Dr-7T_44,Course,Dr-7T
UK-SP-06,gr_Course_Dr-7g1_45,Course,Dr-7g1
UK-SP-06,gr_Course_Da-7g1_47,Course,Da-7g1
UK-SP-06,gr_Course_Dt-7g1_48,Course,Dt-7g1
UK-SP-06,gr_Course_Dt-7g2_49,Course,Dt-7g2
UK-SP-06,gr_Course_Dt-7S_50,Course,Dt-7S
UK-SP-06,gr_Course_Dt-7T_51,Course,Dt-7T
UK-SP-06,gr_Course_Dt-7P_52,Course,Dt-7P
UK-SP-06,gr_Course_En-7S_53,Course,En-7S
UK-SP-06,gr_Course_En-7T_54,Course,En-7T
UK-SP-06,gr_Course_En-7P_55,Course,En-7P
UK-SP-06,gr_Course_It-7S_56,Course,It-7S
UK-SP-06,gr_Course_It-7T_57,Course,It-7T
UK-SP-06,gr_Course_It-7P_58,Course,It-7P
UK-SP-06,gr_Course_Mu-7g1_59,Course,Mu-7g1
UK-SP-06,gr_Course_Mu-7T_60,Course,Mu-7T
UK-SP-06,gr_Course_Mu-7P_61,Course,Mu-7P
UK-SP-06,gr_Course_Pe-7S_62,Course,Pe-7S
UK-SP-06,gr_Course_Pe-7T_63,Course,Pe-7T
UK-SP-06,gr_Course_Pe-7P_64,Course,Pe-7P
UK-SP-06,gr_Course_Ma-7S_66,Course,Ma-7S
UK-SP-06,gr_Course_Ma-7T_67,Course,Ma-7T
UK-SP-06,gr_Course_Ma-7P_68,Course,Ma-7P
UK-SP-06,gr_Course_Ma-7A_69,Course,Ma-7A
UK-SP-06,gr_Course_Ma-7U_70,Course,Ma-7U
UK-SP-06,gr_Course_Ma-7L_71,Course,Ma-7L
UK-SP-06,gr_Course_Ma-7g1_72,Course,Ma-7g1
UK-SP-06,gr_Course_Ar-7A_73,Course,Ar-7A
UK-SP-06,gr_Course_Ar-7h1_74,Course,Ar-7h1
UK-SP-06,gr_Course_Ar-7L_75,Course,Ar-7L
UK-SP-06,gr_Course_Da-7h1_76,Course,Da-7h1
UK-SP-06,gr_Course_Dr-7A_77,Course,Dr-7A
UK-SP-06,gr_Course_Dr-7U_78,Course,Dr-7U
UK-SP-06,gr_Course_Dr-7h1_79,Course,Dr-7h1
UK-SP-06,gr_Course_Dt-7A_80,Course,Dt-7A
UK-SP-06,gr_Course_Dt-7U_81,Course,Dt-7U
UK-SP-06,gr_Course_Dt-7L_82,Course,Dt-7L
UK-SP-06,gr_Course_Dt-7h1_83,Course,Dt-7h1
UK-SP-06,gr_Course_Dt-7h2_84,Course,Dt-7h2
UK-SP-06,gr_Course_En-7A_85,Course,En-7A
UK-SP-06,gr_Course_En-7U_86,Course,En-7U
UK-SP-06,gr_Course_En-7L_87,Course,En-7L
UK-SP-06,gr_Course_It-7A_88,Course,It-7A
UK-SP-06,gr_Course_It-7U_89,Course,It-7U
UK-SP-06,gr_Course_It-7L_90,Course,It-7L
UK-SP-06,gr_Course_Mu-7U_92,Course,Mu-7U
UK-SP-06,gr_Course_Mu-7L_93,Course,Mu-7L
UK-SP-06,gr_Course_Pe-7A_94,Course,Pe-7A
UK-SP-06,gr_Course_Pe-7U_95,Course,Pe-7U
UK-SP-06,gr_Course_Pe-7L_96,Course,Pe-7L
UK-SP-06,gr_Course_Fr-7U_517,Course,Fr-7U
UK-SP-06,gr_Course_Mu-7h1_579,Course,Mu-7h1
UK-SP-06,gr_Course_Ge-8A_97,Course,Ge-8A
UK-SP-06,gr_Course_Hi-8A_98,Course,Hi-8A
UK-SP-06,gr_Course_Ps-8A_99,Course,Ps-8A
UK-SP-06,gr_Course_Re-8A_100,Course,Re-8A
UK-SP-06,gr_Course_Sc-8A_101,Course,Sc-8A
UK-SP-06,gr_Course_Ge-8L_102,Course,Ge-8L
UK-SP-06,gr_Course_Hi-8L_103,Course,Hi-8L
UK-SP-06,gr_Course_Ps-8L_104,Course,Ps-8L
UK-SP-06,gr_Course_Re-8L_105,Course,Re-8L
UK-SP-06,gr_Course_Sc-8L_106,Course,Sc-8L
UK-SP-06,gr_Course_Ge-8P_107,Course,Ge-8P
UK-SP-06,gr_Course_Hi-8P_108,Course,Hi-8P
UK-SP-06,gr_Course_Ps-8P_109,Course,Ps-8P
UK-SP-06,gr_Course_Re-8P_110,Course,Re-8P
UK-SP-06,gr_Course_Sc-8P_111,Course,Sc-8P
UK-SP-06,gr_Course_Ge-8S_112,Course,Ge-8S
UK-SP-06,gr_Course_Hi-8S_113,Course,Hi-8S
UK-SP-06,gr_Course_Ps-8S_114,Course,Ps-8S
UK-SP-06,gr_Course_Re-8S_115,Course,Re-8S
UK-SP-06,gr_Course_Sc-8S_116,Course,Sc-8S
UK-SP-06,gr_Course_Ge-8T_117,Course,Ge-8T
UK-SP-06,gr_Course_Hi-8T_118,Course,Hi-8T
UK-SP-06,gr_Course_Ps-8T_119,Course,Ps-8T
UK-SP-06,gr_Course_Re-8T_120,Course,Re-8T
UK-SP-06,gr_Course_Sc-8T_121,Course,Sc-8T
UK-SP-06,gr_Course_Ge-8U_122,Course,Ge-8U
UK-SP-06,gr_Course_Hi-8U_123,Course,Hi-8U
UK-SP-06,gr_Course_Ps-8U_124,Course,Ps-8U
UK-SP-06,gr_Course_Re-8U_125,Course,Re-8U
UK-SP-06,gr_Course_Sc-8U_126,Course,Sc-8U
UK-SP-06,gr_Course_Ar-8S_127,Course,Ar-8S
UK-SP-06,gr_Course_Ar-8g1_128,Course,Ar-8g1
UK-SP-06,gr_Course_Ar-8P_129,Course,Ar-8P
UK-SP-06,gr_Course_Da-8g1_130,Course,Da-8g1
UK-SP-06,gr_Course_Dr-8S_131,Course,Dr-8S
UK-SP-06,gr_Course_Dr-8T_132,Course,Dr-8T
UK-SP-06,gr_Course_Dr-8g1_133,Course,Dr-8g1
UK-SP-06,gr_Course_Dt-8S_134,Course,Dt-8S
UK-SP-06,gr_Course_Dt-8T_135,Course,Dt-8T
UK-SP-06,gr_Course_Dt-8P_136,Course,Dt-8P
UK-SP-06,gr_Course_Dt-8g1_137,Course,Dt-8g1
UK-SP-06,gr_Course_Dt-8g2_138,Course,Dt-8g2
UK-SP-06,gr_Course_En-8S_140,Course,En-8S
UK-SP-06,gr_Course_En-8T_141,Course,En-8T
UK-SP-06,gr_Course_En-8P_142,Course,En-8P
UK-SP-06,gr_Course_En-8g1_143,Course,En-8g1
UK-SP-06,gr_Course_Fr-8S_144,Course,Fr-8S
UK-SP-06,gr_Course_Fr-8T_145,Course,Fr-8T
UK-SP-06,gr_Course_Fr-8P_146,Course,Fr-8P
UK-SP-06,gr_Course_Fr-8g1_147,Course,Fr-8g1
UK-SP-06,gr_Course_It-8S_148,Course,It-8S
UK-SP-06,gr_Course_It-8T_149,Course,It-8T
UK-SP-06,gr_Course_It-8P_150,Course,It-8P
UK-SP-06,gr_Course_Ma-8S_151,Course,Ma-8S
UK-SP-06,gr_Course_Ma-8T_152,Course,Ma-8T
UK-SP-06,gr_Course_Ma-8P_153,Course,Ma-8P
UK-SP-06,gr_Course_Ma-8g1_154,Course,Ma-8g1
UK-SP-06,gr_Course_Mu-8g1_155,Course,Mu-8g1
UK-SP-06,gr_Course_Mu-8T_156,Course,Mu-8T
UK-SP-06,gr_Course_Mu-8P_157,Course,Mu-8P
UK-SP-06,gr_Course_Pe-8S_158,Course,Pe-8S
UK-SP-06,gr_Course_Pe-8T_159,Course,Pe-8T
UK-SP-06,gr_Course_Pe-8P_160,Course,Pe-8P
UK-SP-06,gr_Course_Ar-8A_161,Course,Ar-8A
UK-SP-06,gr_Course_Ar-8h1_162,Course,Ar-8h1
UK-SP-06,gr_Course_Ar-8L_163,Course,Ar-8L
UK-SP-06,gr_Course_Da-8h1_164,Course,Da-8h1
UK-SP-06,gr_Course_Dr-8A_165,Course,Dr-8A
UK-SP-06,gr_Course_Dr-8U_166,Course,Dr-8U
UK-SP-06,gr_Course_Dr-8h1_167,Course,Dr-8h1
UK-SP-06,gr_Course_Dt-8A_168,Course,Dt-8A
UK-SP-06,gr_Course_Dt-8U_169,Course,Dt-8U
UK-SP-06,gr_Course_Dt-8L_170,Course,Dt-8L
UK-SP-06,gr_Course_Dt-8h1_171,Course,Dt-8h1
UK-SP-06,gr_Course_Dt-8h2_172,Course,Dt-8h2
UK-SP-06,gr_Course_En-8A_173,Course,En-8A
UK-SP-06,gr_Course_En-8U_174,Course,En-8U
UK-SP-06,gr_Course_En-8L_175,Course,En-8L
UK-SP-06,gr_Course_En-8h1_176,Course,En-8h1
UK-SP-06,gr_Course_Fr-8A_177,Course,Fr-8A
UK-SP-06,gr_Course_Fr-8U_178,Course,Fr-8U
UK-SP-06,gr_Course_Fr-8L_179,Course,Fr-8L
UK-SP-06,gr_Course_Fr-8h1_180,Course,Fr-8h1
UK-SP-06,gr_Course_It-8A_181,Course,It-8A
UK-SP-06,gr_Course_It-8U_182,Course,It-8U
UK-SP-06,gr_Course_It-8L_183,Course,It-8L
UK-SP-06,gr_Course_Ma-8A_184,Course,Ma-8A
UK-SP-06,gr_Course_Ma-8U_185,Course,Ma-8U
UK-SP-06,gr_Course_Ma-8L_186,Course,Ma-8L
UK-SP-06,gr_Course_Ma-8h1_187,Course,Ma-8h1
UK-SP-06,gr_Course_Mu-8h1_188,Course,Mu-8h1
UK-SP-06,gr_Course_Mu-8U_189,Course,Mu-8U
UK-SP-06,gr_Course_Mu-8L_190,Course,Mu-8L
UK-SP-06,gr_Course_Pe-8A_191,Course,Pe-8A
UK-SP-06,gr_Course_Pe-8U_192,Course,Pe-8U
UK-SP-06,gr_Course_Pe-8L_193,Course,Pe-8L
UK-SP-06,gr_Course_Ps-9A_194,Course,Ps-9A
UK-SP-06,gr_Course_Re-9A_195,Course,Re-9A
UK-SP-06,gr_Course_Ps-9L_196,Course,Ps-9L
UK-SP-06,gr_Course_Re-9L_197,Course,Re-9L
UK-SP-06,gr_Course_Ps-9P_198,Course,Ps-9P
UK-SP-06,gr_Course_Re-9P_199,Course,Re-9P
UK-SP-06,gr_Course_Ps-9S_200,Course,Ps-9S
UK-SP-06,gr_Course_Re-9S_201,Course,Re-9S
UK-SP-06,gr_Course_Ps-9T_202,Course,Ps-9T
UK-SP-06,gr_Course_Re-9T_203,Course,Re-9T
UK-SP-06,gr_Course_Ps-9U_204,Course,Ps-9U
UK-SP-06,gr_Course_Re-9U_205,Course,Re-9U
UK-SP-06,gr_Course_Ar-9S_206,Course,Ar-9S
UK-SP-06,gr_Course_Ar-9g1_207,Course,Ar-9g1
UK-SP-06,gr_Course_Ar-9P_208,Course,Ar-9P
UK-SP-06,gr_Course_Da-9S_209,Course,Da-9S
UK-SP-06,gr_Course_Da-9T_210,Course,Da-9T
UK-SP-06,gr_Course_Da-9P_211,Course,Da-9P
UK-SP-06,gr_Course_Dr-9S_212,Course,Dr-9S
UK-SP-06,gr_Course_Dr-9T_213,Course,Dr-9T
UK-SP-06,gr_Course_Dr-9g1_214,Course,Dr-9g1
UK-SP-06,gr_Course_Dt-9S_216,Course,Dt-9S
UK-SP-06,gr_Course_Dt-9T_217,Course,Dt-9T
UK-SP-06,gr_Course_Dt-9P_218,Course,Dt-9P
UK-SP-06,gr_Course_Dt-9g1_219,Course,Dt-9g1
UK-SP-06,gr_Course_Dt-9g2_220,Course,Dt-9g2
UK-SP-06,gr_Course_En-9S_221,Course,En-9S
UK-SP-06,gr_Course_En-9T_222,Course,En-9T
