instance_id,event_id,er_index,role,resource_type_ref,reference_resource_id,workload
UK-SP-06,Dr (10g1)_31602,2,Room,Room,,
UK-SP-06,Pa (10h1)_31700,0,Class,Class,Class_10h1,
UK-SP-06,Pa (10h1)_31700,1,Teacher,Teacher,Teacher_KPE,
UK-SP-06,Pa (10h1)_31700,2,Room,Room,,
UK-SP-06,Pa (10h1)_31701,0,Class,Class,Class_10h1,
UK-SP-06,Pa (10h1)_31701,1,Teacher,Teacher,Teacher_KPE,
UK-SP-06,Pa (10h1)_31701,2,Room,Room,,
UK-SP-06,Pa (10h1)_31702,0,Class,Class,Class_10h1,
UK-SP-06,Pa (10h1)_31702,1,Teacher,Teacher,Teacher_KPE,
UK-SP-06,Pa (10h1)_31702,2,Room,Room,,
UK-SP-06,En (10S)_31800,0,Class,Class,Class_10S,
UK-SP-06,En (10S)_31800,1,Teacher,Teacher,Teacher_JCO,
UK-SP-06,En (10S)_31800,2,Room,Room,,
UK-SP-06,En (10S)_31801,0,Class,Class,Class_10S,
UK-SP-06,En (10S)_31801,1,Teacher,Teacher,Teacher_JCO,
UK-SP-06,En (10S)_31801,2,Room,Room,,
UK-SP-06,En (10S)_31802,0,Class,Class,Class_10S,
UK-SP-06,En (10S)_31802,1,Teacher,Teacher,Teacher_JCO,
UK-SP-06,En (10S)_31802,2,Room,Room,,
UK-SP-06,En (10S)_31803,0,Class,Class,Class_10S,
UK-SP-06,En (10S)_31803,1,Teacher,Teacher,Teacher_JCO,
UK-SP-06,En (10S)_31803,2,Room,Room,,
UK-SP-06,En (10T)_31900,0,Class,Class,Class_10T,
UK-SP-06,En (10T)_31900,1,Teacher,Teacher,Teacher_CNO,
UK-SP-06,En (10T)_31900,2,Room,Room,,
UK-SP-06,En (10T)_31901,0,Class,Class,Class_10T,
UK-SP-06,En (10T)_31901,1,Teacher,Teacher,Teacher_CNO,
UK-SP-06,En (10T)_31901,2,Room,Room,,
UK-SP-06,En (10T)_31902,0,Class,Class,Class_10T,
UK-SP-06,En (10T)_31902,1,Teacher,Teacher,Teacher_CNO,
UK-SP-06,En (10T)_31902,2,Room,Room,,
UK-SP-06,En (10T)_31903,0,Class,Class,Class_10T,
UK-SP-06,En (10T)_31903,1,Teacher,Teacher,Teacher_CNO,
UK-SP-06,En (10T)_31903,2,Room,Room,,
UK-SP-06,En (10P)_32000,0,Class,Class,Class_10P,
UK-SP-06,En (10P)_32000,1,Teacher,Teacher,Teacher_GMA,
UK-SP-06,En (10P)_32000,2,Room,Room,,
UK-SP-06,En (10P)_32001,0,Class,Class,Class_10P,
UK-SP-06,En (10P)_32001,1,Teacher,Teacher,Teacher_GMA,
UK-SP-06,En (10P)_32001,2,Room,Room,,
UK-SP-06,En (10P)_32002,0,Class,Class,Class_10P,
UK-SP-06,En (10P)_32002,1,Teacher,Teacher,Teacher_GMA,
UK-SP-06,En (10P)_32002,2,Room,Room,,
UK-SP-06,En (10P)_32003,0,Class,Class,Class_10P,
UK-SP-06,En (10P)_32003,1,Teacher,Teacher,Teacher_GMA,
UK-SP-06,En (10P)_32003,2,Room,Room,,
UK-SP-06,En (10g1)_32100,0,Class,Class,Class_10g1,
UK-SP-06,En (10g1)_32100,1,Teacher,Teacher,Teacher_PBR,
UK-SP-06,En (10g1)_32100,2,Room,Room,,
UK-SP-06,En (10g1)_32101,0,Class,Class,Class_10g1,
UK-SP-06,En (10g1)_32101,1,Teacher,Teacher,Teacher_PBR,
UK-SP-06,En (10g1)_32101,2,Room,Room,,
UK-SP-06,En (10g1)_32102,0,Class,Class,Class_10g1,
UK-SP-06,En (10g1)_32102,1,Teacher,Teacher,Teacher_PBR,
UK-SP-06,En (10g1)_32102,2,Room,Room,,
UK-SP-06,En (10g1)_32103,0,Class,Class,Class_10g1,
UK-SP-06,En (10g1)_32103,1,Teacher,Teacher,Teacher_PBR,
UK-SP-06,En (10g1)_32103,2,Room,Room,,
UK-SP-06,Sk (10g2)_32200,0,Class,Class,Class_10g2,
UK-SP-06,Sk (10g2)_32200,1,Teacher,Teacher,Teacher_XXX,
UK-SP-06,Sk (10g2)_32200,2,Room,Room,,
UK-SP-06,Sk (10g2)_32201,0,Class,Class,Class_10g2,
UK-SP-06,Sk (10g2)_32201,1,Teacher,Teacher,Teacher_EM,
UK-SP-06,Sk (10g2)_32201,2,Room,Room,,
UK-SP-06,It (10h3)_32300,0,Class,Class,Class_10h3,
UK-SP-06,It (10h3)_32300,1,Teacher,Teacher,Teacher_JCH,
UK-SP-06,It (10h3)_32300,2,Room,Room,,
UK-SP-06,It (10h3)_32301,0,Class,Class,Class_10h3,
UK-SP-06,It (10h3)_32301,1,Teacher,Teacher,Teacher_JCH,
UK-SP-06,It (10h3)_32301,2,Room,Room,,
UK-SP-06,It (10h3)_32302,0,Class,Class,Class_10h3,
UK-SP-06,It (10h3)_32302,1,Teacher,Teacher,Teacher_JCH,
UK-SP-06,It (10h3)_32302,2,Room,Room,,
UK-SP-06,Ps (10L)_32400,0,Class,Class,Class_10L,
UK-SP-06,Ps (10L)_32400,1,Teacher,Teacher,Teacher_PH,
UK-SP-06,Ps (10L)_32400,2,Room,Room,,
UK-SP-06,Ma (10S)_32500,0,Class,Class,Class_10S,
UK-SP-06,Ma (10S)_32500,1,Teacher,Teacher,Teacher_PRI,
UK-SP-06,Ma (10S)_32500,2,Room,Room,,
UK-SP-06,Ma (10S)_32501,0,Class,Class,Class_10S,
UK-SP-06,Ma (10S)_32501,1,Teacher,Teacher,Teacher_PRI,
UK-SP-06,Ma (10S)_32501,2,Room,Room,,
UK-SP-06,Ma (10S)_32502,0,Class,Class,Class_10S,
UK-SP-06,Ma (10S)_32502,1,Teacher,Teacher,Teacher_PRI,
UK-SP-06,Ma (10S)_32502,2,Room,Room,,
UK-SP-06,Ma (10T)_32600,0,Class,Class,Class_10T,
UK-SP-06,Ma (10T)_32600,1,Teacher,Teacher,Teacher_MEL,
UK-SP-06,Ma (10T)_32600,2,Room,Room,,
UK-SP-06,Ma (10T)_32601,0,Class,Class,Class_10T,
UK-SP-06,Ma (10T)_32601,1,Teacher,Teacher,Teacher_MEL,
UK-SP-06,Ma (10T)_32601,2,Room,Room,,
UK-SP-06,Ma (10T)_32602,0,Class,Class,Class_10T,
UK-SP-06,Ma (10T)_32602,1,Teacher,Teacher,Teacher_MEL,
UK-SP-06,Ma (10T)_32602,2,Room,Room,,
UK-SP-06,Ma (10P)_32700,0,Class,Class,Class_10P,
UK-SP-06,Ma (10P)_32700,1,Teacher,Teacher,Teacher_MTE,
UK-SP-06,Ma (10P)_32700,2,Room,Room,,
UK-SP-06,Ma (10P)_32701,0,Class,Class,Class_10P,
UK-SP-06,Ma (10P)_32701,1,Teacher,Teacher,Teacher_MTE,
UK-SP-06,Ma (10P)_32701,2,Room,Room,,
UK-SP-06,Ma (10P)_32702,0,Class,Class,Class_10P,
UK-SP-06,Ma (10P)_32702,1,Teacher,Teacher,Teacher_MTE,
UK-SP-06,Ma (10P)_32702,2,Room,Room,,
UK-SP-06,Ma (10g1)_32800,0,Class,Class,Class_10g1,
UK-SP-06,Ma (10g1)_32800,1,Teacher,Teacher,Teacher_DBY,
UK-SP-06,Ma (10g1)_32800,2,Room,Room,,
UK-SP-06,Ma (10g1)_32801,0,Class,Class,Class_10g1,
UK-SP-06,Ma (10g1)_32801,1,Teacher,Teacher,Teacher_DBY,
UK-SP-06,Ma (10g1)_32801,2,Room,Room,,
UK-SP-06,Ma (10g1)_32802,0,Class,Class,Class_10g1,
UK-SP-06,Ma (10g1)_32802,1,Teacher,Teacher,Teacher_DBY,
UK-SP-06,Ma (10g1)_32802,2,Room,Room,,
UK-SP-06,Ps (10P)_33000,0,Class,Class,Class_10P,
UK-SP-06,Ps (10P)_33000,1,Teacher,Teacher,Teacher_TH,
UK-SP-06,Ps (10P)_33000,2,Room,Room,,
UK-SP-06,Ps (10S)_33100,0,Class,Class,Class_10S,
UK-SP-06,Ps (10S)_33100,1,Teacher,Teacher,Teacher_DBY,
UK-SP-06,Ps (10S)_33100,2,Room,Room,,
UK-SP-06,Sd (10g2)_33200,0,Class,Class,Class_10g2,
UK-SP-06,Sd (10g2)_33200,1,Teacher,Teacher,Teacher_JMB,
UK-SP-06,Sd (10g2)_33200,2,Room,Room,,
UK-SP-06,Sd (10g2)_33201,0,Class,Class,Class_10g2,
UK-SP-06,Sd (10g2)_33201,1,Teacher,Teacher,Teacher_JMB,
UK-SP-06,Sd (10g2)_33201,2,Room,Room,,
UK-SP-06,Sd (10g2)_33202,0,Class,Class,Class_10g2,
UK-SP-06,Sd (10g2)_33202,1,Teacher,Teacher,Teacher_JHE,
UK-SP-06,Sd (10g2)_33202,2,Room,Room,,
UK-SP-06,Sd (10g2)_33203,0,Class,Class,Class_10g2,
UK-SP-06,Sd (10g2)_33203,1,Teacher,Teacher,Teacher_JHE,
UK-SP-06,Sd (10g2)_33203,2,Room,Room,,
UK-SP-06,Sd (10g2)_33204,0,Class,Class,Class_10g2,
UK-SP-06,Sd (10g2)_33204,1,Teacher,Teacher,Teacher_JHE,
UK-SP-06,Sd (10g2)_33204,2,Room,Room,,
UK-SP-06,Sd (10T)_33300,0,Class,Class,Class_10T,
UK-SP-06,Sd (10T)_33300,1,Teacher,Teacher,Teacher_CH,
UK-SP-06,Sd (10T)_33300,2,Room,Room,,
UK-SP-06,Sd (10T)_33301,0,Class,Class,Class_10T,
UK-SP-06,Sd (10T)_33301,1,Teacher,Teacher,Teacher_CH,
UK-SP-06,Sd (10T)_33301,2,Room,Room,,
UK-SP-06,Sd (10T)_33302,0,Class,Class,Class_10T,
UK-SP-06,Sd (10T)_33302,1,Teacher,Teacher,Teacher_NCO,
UK-SP-06,Sd (10T)_33302,2,Room,Room,,
UK-SP-06,Sd (10T)_33303,0,Class,Class,Class_10T,
UK-SP-06,Sd (10T)_33303,1,Teacher,Teacher,Teacher_NCO,
UK-SP-06,Sd (10T)_33303,2,Room,Room,,
UK-SP-06,Sd (10T)_33304,0,Class,Class,Class_10T,
UK-SP-06,Sd (10T)_33304,1,Teacher,Teacher,Teacher_NCO,
UK-SP-06,Sd (10T)_33304,2,Room,Room,,
UK-SP-06,Sd (10P)_33400,0,Class,Class,Class_10P,
UK-SP-06,Sd (10P)_33400,1,Teacher,Teacher,Teacher_PH,
UK-SP-06,Sd (10P)_33400,2,Room,Room,,
UK-SP-06,Sd (10P)_33401,0,Class,Class,Class_10P,
UK-SP-06,Sd (10P)_33401,1,Teacher,Teacher,Teacher_PH,
UK-SP-06,Sd (10P)_33401,2,Room,Room,,
UK-SP-06,Sd (10P)_33402,0,Class,Class,Class_10P,
UK-SP-06,Sd (10P)_33402,1,Teacher,Teacher,Teacher_JNO,
UK-SP-06,Sd (10P)_33402,2,Room,Room,,
UK-SP-06,Sd (10P)_33403,0,Class,Class,Class_10P,
UK-SP-06,Sd (10P)_33403,1,Teacher,Teacher,Teacher_JNO,
UK-SP-06,Sd (10P)_33403,2,Room,Room,,
UK-SP-06,Sd (10P)_33404,0,Class,Class,Class_10P,
UK-SP-06,Sd (10P)_33404,1,Teacher,Teacher,Teacher_JNO,
UK-SP-06,Sd (10P)_33404,2,Room,Room,,
UK-SP-06,Sd (10g1)_33500,0,Class,Class,Class_10g1,
UK-SP-06,Sd (10g1)_33500,1,Teacher,Teacher,Teacher_JHE,
UK-SP-06,Sd (10g1)_33500,2,Room,Room,,
UK-SP-06,Sd (10g1)_33501,0,Class,Class,Class_10g1,
UK-SP-06,Sd (10g1)_33501,1,Teacher,Teacher,Teacher_JHE,
UK-SP-06,Sd (10g1)_33501,2,Room,Room,,
UK-SP-06,Sd (10g1)_33502,0,Class,Class,Class_10g1,
UK-SP-06,Sd (10g1)_33502,1,Teacher,Teacher,Teacher_JMB,
UK-SP-06,Sd (10g1)_33502,2,Room,Room,,
UK-SP-06,Sd (10g1)_33503,0,Class,Class,Class_10g1,
UK-SP-06,Sd (10g1)_33503,1,Teacher,Teacher,Teacher_JMB,
UK-SP-06,Sd (10g1)_33503,2,Room,Room,,
UK-SP-06,Sd (10g1)_33504,0,Class,Class,Class_10g1,
UK-SP-06,Sd (10g1)_33504,1,Teacher,Teacher,Teacher_JMB,
UK-SP-06,Sd (10g1)_33504,2,Room,Room,,
UK-SP-06,Sk (10S)_33600,0,Class,Class,Class_10S,
UK-SP-06,Sk (10S)_33600,1,Teacher,Teacher,Teacher_XXX,
UK-SP-06,Sk (10S)_33600,2,Room,Room,,
UK-SP-06,Sk (10S)_33601,0,Class,Class,Class_10S,
UK-SP-06,Sk (10S)_33601,1,Teacher,Teacher,Teacher_XXX,
UK-SP-06,Sk (10S)_33601,2,Room,Room,,
UK-SP-06,Sk (10S)_33602,0,Class,Class,Class_10S,
UK-SP-06,Sk (10S)_33602,1,Teacher,Teacher,Teacher_XXX,
UK-SP-06,Sk (10S)_33602,2,Room,Room,,
UK-SP-06,Sx (10S)_33700,0,Class,Class,Class_10S,
UK-SP-06,Sx (10S)_33700,1,Teacher,Teacher,Teacher_JCN,
UK-SP-06,Sx (10S)_33700,2,Room,Room,,
UK-SP-06,Sx (10S)_33701,0,Class,Class,Class_10S,
UK-SP-06,Sx (10S)_33701,1,Teacher,Teacher,Teacher_PMO,
UK-SP-06,Sx (10S)_33701,2,Room,Room,,
UK-SP-06,Ps (10T)_33900,0,Class,Class,Class_10T,
UK-SP-06,Ps (10T)_33900,1,Teacher,Teacher,Teacher_EWO,
UK-SP-06,Ps (10T)_33900,2,Room,Room,,
UK-SP-06,Ps (10U)_34000,0,Class,Class,Class_10U,
UK-SP-06,Ps (10U)_34000,1,Teacher,Teacher,Teacher_DSW,
UK-SP-06,Ps (10U)_34000,2,Room,Room,,
UK-SP-06,Dt (10S)_34100,0,Class,Class,Class_10S,
UK-SP-06,Dt (10S)_34100,1,Teacher,Teacher,Teacher_GRL,
UK-SP-06,Dt (10S)_34100,2,Room,Room,,
UK-SP-06,Dt (10S)_34101,0,Class,Class,Class_10S,
UK-SP-06,Dt (10S)_34101,1,Teacher,Teacher,Teacher_GRL,
UK-SP-06,Dt (10S)_34101,2,Room,Room,,
UK-SP-06,Dt (10S)_34102,0,Class,Class,Class_10S,
UK-SP-06,Dt (10S)_34102,1,Teacher,Teacher,Teacher_GRL,
UK-SP-06,Dt (10S)_34102,2,Room,Room,,
UK-SP-06,Dt (10T)_34200,0,Class,Class,Class_10T,
UK-SP-06,Dt (10T)_34200,1,Teacher,Teacher,Teacher_MGR,
UK-SP-06,Dt (10T)_34200,2,Room,Room,,
UK-SP-06,Dt (10T)_34201,0,Class,Class,Class_10T,
UK-SP-06,Dt (10T)_34201,1,Teacher,Teacher,Teacher_MGR,
UK-SP-06,Dt (10T)_34201,2,Room,Room,,
UK-SP-06,Dt (10T)_34202,0,Class,Class,Class_10T,
UK-SP-06,Dt (10T)_34202,1,Teacher,Teacher,Teacher_MGR,
UK-SP-06,Dt (10T)_34202,2,Room,Room,,
UK-SP-06,Dt (10P)_34300,0,Class,Class,Class_10P,
UK-SP-06,Dt (10P)_34300,1,Teacher,Teacher,Teacher_PGI,
UK-SP-06,Dt (10P)_34300,2,Room,Room,,
UK-SP-06,Dt (10P)_34301,0,Class,Class,Class_10P,
UK-SP-06,Dt (10P)_34301,1,Teacher,Teacher,Teacher_PGI,
UK-SP-06,Dt (10P)_34301,2,Room,Room,,
UK-SP-06,Dt (10P)_34302,0,Class,Class,Class_10P,
UK-SP-06,Dt (10P)_34302,1,Teacher,Teacher,Teacher_PGI,
UK-SP-06,Dt (10P)_34302,2,Room,Room,,
UK-SP-06,Dt (10g1)_34400,0,Class,Class,Class_10g1,
UK-SP-06,Dt (10g1)_34400,1,Teacher,Teacher,Teacher_SWA,
UK-SP-06,Dt (10g1)_34400,2,Room,Room,,
UK-SP-06,Dt (10g1)_34401,0,Class,Class,Class_10g1,
UK-SP-06,Dt (10g1)_34401,1,Teacher,Teacher,Teacher_SWA,
UK-SP-06,Dt (10g1)_34401,2,Room,Room,,
UK-SP-06,Dt (10g1)_34402,0,Class,Class,Class_10g1,
UK-SP-06,Dt (10g1)_34402,1,Teacher,Teacher,Teacher_SWA,
UK-SP-06,Dt (10g1)_34402,2,Room,Room,,
UK-SP-06,Dt (10g2)_34500,0,Class,Class,Class_10g2,
