instance_id,constraint_id,constraint_type,name,required,weight,cost_function
US-WS-09,SplitEventsConstraint_15_2,SplitEventsConstraint,SplitEventsConstraint_15_2,TRUE,1,Linear
US-WS-09,SplitEventsConstraint_18_2,SplitEventsConstraint,SplitEventsConstraint_18_2,TRUE,1,Linear
US-WS-09,SplitEventsConstraint_20_2,SplitEventsConstraint,SplitEventsConstraint_20_2,TRUE,1,Linear
US-WS-09,SplitEventsConstraint_21_2,SplitEventsConstraint,SplitEventsConstraint_21_2,TRUE,1,Linear
US-WS-09,PreferResourceConstraint_Room_8,PreferResourcesConstraint,PreferResourceConstraint_Room_8,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_17,PreferResourcesConstraint,PreferResourceConstraint_Room_17,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_19,PreferResourcesConstraint,PreferResourceConstraint_Room_19,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_20,PreferResourcesConstraint,PreferResourceConstraint_Room_20,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_47,PreferResourcesConstraint,PreferResourceConstraint_Room_47,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_48,PreferResourcesConstraint,PreferResourceConstraint_Room_48,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_64,PreferResourcesConstraint,PreferResourceConstraint_Room_64,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_65,PreferResourcesConstraint,PreferResourceConstraint_Room_65,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_70,PreferResourcesConstraint,PreferResourceConstraint_Room_70,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_73,PreferResourcesConstraint,PreferResourceConstraint_Room_73,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_76,PreferResourcesConstraint,PreferResourceConstraint_Room_76,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_83,PreferResourcesConstraint,PreferResourceConstraint_Room_83,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_93,PreferResourcesConstraint,PreferResourceConstraint_Room_93,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Room_95,PreferResourcesConstraint,PreferResourceConstraint_Room_95,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_1,PreferResourcesConstraint,PreferResourceConstraint_Dept_1,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_2,PreferResourcesConstraint,PreferResourceConstraint_Dept_2,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_3,PreferResourcesConstraint,PreferResourceConstraint_Dept_3,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_4,PreferResourcesConstraint,PreferResourceConstraint_Dept_4,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_5,PreferResourcesConstraint,PreferResourceConstraint_Dept_5,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_6,PreferResourcesConstraint,PreferResourceConstraint_Dept_6,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_7,PreferResourcesConstraint,PreferResourceConstraint_Dept_7,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_9,PreferResourcesConstraint,PreferResourceConstraint_Dept_9,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_10,PreferResourcesConstraint,PreferResourceConstraint_Dept_10,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_12,PreferResourcesConstraint,PreferResourceConstraint_Dept_12,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_13,PreferResourcesConstraint,PreferResourceConstraint_Dept_13,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_15,PreferResourcesConstraint,PreferResourceConstraint_Dept_15,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_22,PreferResourcesConstraint,PreferResourceConstraint_Dept_22,FALSE,1,Linear
US-WS-09,PreferResourceConstraint_Dept_28,PreferResourcesConstraint,PreferResourceConstraint_Dept_28,FALSE,1,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_2_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_2_duration_4,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_4,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_3_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_5_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_5_duration_4,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_4,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_9_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_12_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_13_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_14_duration_1,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_1,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_14_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_14_duration_3,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_3,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_14_duration_4,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_4,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_2_endmod_2_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_2_endmod_3_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_3_endmod_3_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_3_endmod_4_duration_3,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_3,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_3_endmod_5_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_3_endmod_14_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_4_endmod_5_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_4_endmod_6_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_4_endmod_7_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_6_endmod_7_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_6_endmod_8_duration_1,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_1,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_6_endmod_8_duration_3,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_3,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_6_endmod_14_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_7_endmod_12_duration_1,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_1,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_7_endmod_13_duration_3,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_3,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_8_endmod_9_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_8_endmod_10_duration_3,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_3,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_8_endmod_14_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_10_endmod_5_duration_4,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_4,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_10_endmod_12_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_10_endmod_14_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_10_endmod_14_duration_4,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_4,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_11_endmod_12_duration_3,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_3,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_12_endmod_12_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_12_endmod_13_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_13_endmod_13_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_13_endmod_14_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_13_endmod_14_duration_4,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_4,FALSE,4,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_14_endmod_14_duration_2,PreferTimesConstraint,PreferTimesConstraint_St_1_end_4_duration_2,FALSE,4,Linear
US-WS-09,SameDay_duration2,PreferTimesConstraint,Event on one day (duration 2),TRUE,1,Linear
US-WS-09,SameDay_duration3,PreferTimesConstraint,Event on one day (duration 3),TRUE,1,Linear
US-WS-09,SameDay_duration4,PreferTimesConstraint,Event on one day (duration 4),TRUE,1,Linear
US-WS-09,SpreadEventsConstraint_ArtFoundations_0_1,SpreadEventsConstraint,SpreadEventsConstraint_ArtFoundations_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_ArtFoundations_1_1,SpreadEventsConstraint,SpreadEventsConstraint_ArtFoundations_1_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_DrawingPainting1_0_1,SpreadEventsConstraint,SpreadEventsConstraint_DrawingPainting1_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_DrawingPainting2_0_1,SpreadEventsConstraint,SpreadEventsConstraint_DrawingPainting2_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_GraphicDesign_0_1,SpreadEventsConstraint,SpreadEventsConstraint_GraphicDesign_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Photography2_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Photography2_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Choir-Freshman_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Choir-Freshman_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Choir-Warrior_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Choir-Warrior_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Choir-WomensShow_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Choir-WomensShow_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Choir-WarriorExpressShow_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Choir-WarriorExpressShow_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Choir-VarsityShow_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Choir-VarsityShow_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Choir-Concert_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Choir-Concert_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Band-Grade9_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Band-Grade9_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_SymphonicBand_0_1,SpreadEventsConstraint,SpreadEventsConstraint_SymphonicBand_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Band-ConcertJazz_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Band-ConcertJazz_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Orchestra-Freshman_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Orchestra-Freshman_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Orchestra_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Orchestra_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Orchestra-Chamber_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Orchestra-Chamber_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_MusicTheory_0_1,SpreadEventsConstraint,SpreadEventsConstraint_MusicTheory_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_PersonalFinance_0_2,SpreadEventsConstraint,SpreadEventsConstraint_PersonalFinance_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_PersonalFinance_1_2,SpreadEventsConstraint,SpreadEventsConstraint_PersonalFinance_1_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_BusinessPrinciples_0_1,SpreadEventsConstraint,SpreadEventsConstraint_BusinessPrinciples_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_BusinessLaw_0_1,SpreadEventsConstraint,SpreadEventsConstraint_BusinessLaw_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Investments_0_2,SpreadEventsConstraint,SpreadEventsConstraint_Investments_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Marketing1_0_2,SpreadEventsConstraint,SpreadEventsConstraint_Marketing1_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Marketing1_1_2,SpreadEventsConstraint,SpreadEventsConstraint_Marketing1_1_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Marketing1_2_2,SpreadEventsConstraint,SpreadEventsConstraint_Marketing1_2_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Marketing2_0_2,SpreadEventsConstraint,SpreadEventsConstraint_Marketing2_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Marketing2_1_2,SpreadEventsConstraint,SpreadEventsConstraint_Marketing2_1_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_InformationTechnology1_0_1,SpreadEventsConstraint,SpreadEventsConstraint_InformationTechnology1_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_InformationTechnology1_1_1,SpreadEventsConstraint,SpreadEventsConstraint_InformationTechnology1_1_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_InformationTechnology1_2_1,SpreadEventsConstraint,SpreadEventsConstraint_InformationTechnology1_2_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_InformationTechnology1_3_1,SpreadEventsConstraint,SpreadEventsConstraint_InformationTechnology1_3_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Digitools_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Digitools_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Digitools_1_1,SpreadEventsConstraint,SpreadEventsConstraint_Digitools_1_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Digitools_2_1,SpreadEventsConstraint,SpreadEventsConstraint_Digitools_2_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Accounting-Begining_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Accounting-Begining_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Accounting-Advanced(H)_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Accounting-Advanced(H)_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_WebDesign_0_1,SpreadEventsConstraint,SpreadEventsConstraint_WebDesign_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_ReadingWorkshop4_0_1,SpreadEventsConstraint,SpreadEventsConstraint_ReadingWorkshop4_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_English9_0_1,SpreadEventsConstraint,SpreadEventsConstraint_English9_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_English9_1_1,SpreadEventsConstraint,SpreadEventsConstraint_English9_1_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_English9_2_1,SpreadEventsConstraint,SpreadEventsConstraint_English9_2_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_English9_3_1,SpreadEventsConstraint,SpreadEventsConstraint_English9_3_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_English9_4_1,SpreadEventsConstraint,SpreadEventsConstraint_English9_4_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_English9_5_1,SpreadEventsConstraint,SpreadEventsConstraint_English9_5_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_English9_6_1,SpreadEventsConstraint,SpreadEventsConstraint_English9_6_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_ReadingWorkshop3_0_1,SpreadEventsConstraint,SpreadEventsConstraint_ReadingWorkshop3_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2Basic_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Literature2Basic_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Literature2_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2_1_1,SpreadEventsConstraint,SpreadEventsConstraint_Literature2_1_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2_2_1,SpreadEventsConstraint,SpreadEventsConstraint_Literature2_2_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2_3_1,SpreadEventsConstraint,SpreadEventsConstraint_Literature2_3_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2_4_1,SpreadEventsConstraint,SpreadEventsConstraint_Literature2_4_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_AmericanLiterature2_0_2,SpreadEventsConstraint,SpreadEventsConstraint_AmericanLiterature2_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_AmericanLiterature2_1_2,SpreadEventsConstraint,SpreadEventsConstraint_AmericanLiterature2_1_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_AmericanLiterature2_2_2,SpreadEventsConstraint,SpreadEventsConstraint_AmericanLiterature2_2_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_AmericanLiterature2_3_2,SpreadEventsConstraint,SpreadEventsConstraint_AmericanLiterature2_3_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_AmericanLiterature2_4_2,SpreadEventsConstraint,SpreadEventsConstraint_AmericanLiterature2_4_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2(H)_0_2,SpreadEventsConstraint,SpreadEventsConstraint_Literature2(H)_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2(H)_1_2,SpreadEventsConstraint,SpreadEventsConstraint_Literature2(H)_1_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Literature2(H)_2_2,SpreadEventsConstraint,SpreadEventsConstraint_Literature2(H)_2_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_CreativeWriting_0_1,SpreadEventsConstraint,SpreadEventsConstraint_CreativeWriting_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Humanities_0_2,SpreadEventsConstraint,SpreadEventsConstraint_Humanities_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Humanities_1_2,SpreadEventsConstraint,SpreadEventsConstraint_Humanities_1_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Humanities_2_2,SpreadEventsConstraint,SpreadEventsConstraint_Humanities_2_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Humanities_3_2,SpreadEventsConstraint,SpreadEventsConstraint_Humanities_3_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_CompositionAP_0_3,SpreadEventsConstraint,SpreadEventsConstraint_CompositionAP_0_3,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_CompositionAP_1_3,SpreadEventsConstraint,SpreadEventsConstraint_CompositionAP_1_3,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_CompositionAP_2_3,SpreadEventsConstraint,SpreadEventsConstraint_CompositionAP_2_3,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_CompositionAP_3_3,SpreadEventsConstraint,SpreadEventsConstraint_CompositionAP_3_3,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_CompositionAP_4_3,SpreadEventsConstraint,SpreadEventsConstraint_CompositionAP_4_3,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_CompositionAP_5_3,SpreadEventsConstraint,SpreadEventsConstraint_CompositionAP_5_3,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Theater_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Theater_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Theater2_0_2,SpreadEventsConstraint,SpreadEventsConstraint_Theater2_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Theater4_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Theater4_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Composition_0_2,SpreadEventsConstraint,SpreadEventsConstraint_Composition_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Composition_1_2,SpreadEventsConstraint,SpreadEventsConstraint_Composition_1_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Composition_2_2,SpreadEventsConstraint,SpreadEventsConstraint_Composition_2_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Composition_3_2,SpreadEventsConstraint,SpreadEventsConstraint_Composition_3_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Composition_4_2,SpreadEventsConstraint,SpreadEventsConstraint_Composition_4_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Composition_5_2,SpreadEventsConstraint,SpreadEventsConstraint_Composition_5_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Photojournalism_0_1,SpreadEventsConstraint,SpreadEventsConstraint_Photojournalism_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_Photojournalism_1_1,SpreadEventsConstraint,SpreadEventsConstraint_Photojournalism_1_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_MediaConvergence_0_1,SpreadEventsConstraint,SpreadEventsConstraint_MediaConvergence_0_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_MediaConvergence_1_1,SpreadEventsConstraint,SpreadEventsConstraint_MediaConvergence_1_1,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_MassCommunication_0_2,SpreadEventsConstraint,SpreadEventsConstraint_MassCommunication_0_2,FALSE,1,Linear
US-WS-09,SpreadEventsConstraint_MassCommunication_1_2,SpreadEventsConstraint,SpreadEventsConstraint_MassCommunication_1_2,FALSE,1,Linear
