instance_id,event_group_id,group_type,name
US-WS-09,Digitools_0_1,EventGroup,Digitools_0_1
US-WS-09,Digitools_1_1,EventGroup,Digitools_1_1
US-WS-09,Digitools_2_1,EventGroup,Digitools_2_1
US-WS-09,Accounting-Begining_0_1,EventGroup,Accounting-Begining_0_1
US-WS-09,Accounting-Advanced(H)_0_1,EventGroup,Accounting-Advanced(H)_0_1
US-WS-09,WebDesign_0_1,EventGroup,WebDesign_0_1
US-WS-09,ReadingWorkshop4_0_1,EventGroup,ReadingWorkshop4_0_1
US-WS-09,English9_0_1,EventGroup,English9_0_1
US-WS-09,English9_1_1,EventGroup,English9_1_1
US-WS-09,English9_2_1,EventGroup,English9_2_1
US-WS-09,English9_3_1,EventGroup,English9_3_1
US-WS-09,English9_4_1,EventGroup,English9_4_1
US-WS-09,English9_5_1,EventGroup,English9_5_1
US-WS-09,English9_6_1,EventGroup,English9_6_1
US-WS-09,ReadingWorkshop3_0_1,EventGroup,ReadingWorkshop3_0_1
US-WS-09,Literature2Basic_0_1,EventGroup,Literature2Basic_0_1
US-WS-09,Literature2_0_1,EventGroup,Literature2_0_1
US-WS-09,Literature2_1_1,EventGroup,Literature2_1_1
US-WS-09,Literature2_2_1,EventGroup,Literature2_2_1
US-WS-09,Literature2_3_1,EventGroup,Literature2_3_1
US-WS-09,Literature2_4_1,EventGroup,Literature2_4_1
US-WS-09,AmericanLiterature2_0_2,EventGroup,AmericanLiterature2_0_2
US-WS-09,AmericanLiterature2_1_2,EventGroup,AmericanLiterature2_1_2
US-WS-09,AmericanLiterature2_2_2,EventGroup,AmericanLiterature2_2_2
US-WS-09,AmericanLiterature2_3_2,EventGroup,AmericanLiterature2_3_2
US-WS-09,AmericanLiterature2_4_2,EventGroup,AmericanLiterature2_4_2
US-WS-09,Literature2(H)_0_2,EventGroup,Literature2(H)_0_2
US-WS-09,Literature2(H)_1_2,EventGroup,Literature2(H)_1_2
US-WS-09,Literature2(H)_2_2,EventGroup,Literature2(H)_2_2
US-WS-09,CreativeWriting_0_1,EventGroup,CreativeWriting_0_1
US-WS-09,Humanities_0_2,EventGroup,Humanities_0_2
US-WS-09,Humanities_1_2,EventGroup,Humanities_1_2
US-WS-09,Humanities_2_2,EventGroup,Humanities_2_2
US-WS-09,Humanities_3_2,EventGroup,Humanities_3_2
US-WS-09,CompositionAP_0_3,EventGroup,CompositionAP_0_3
US-WS-09,CompositionAP_1_3,EventGroup,CompositionAP_1_3
US-WS-09,CompositionAP_2_3,EventGroup,CompositionAP_2_3
US-WS-09,CompositionAP_3_3,EventGroup,CompositionAP_3_3
US-WS-09,CompositionAP_4_3,EventGroup,CompositionAP_4_3
US-WS-09,CompositionAP_5_3,EventGroup,CompositionAP_5_3
US-WS-09,Theater_0_1,EventGroup,Theater_0_1
US-WS-09,Theater2_0_2,EventGroup,Theater2_0_2
US-WS-09,Theater4_0_1,EventGroup,Theater4_0_1
US-WS-09,Composition_0_2,EventGroup,Composition_0_2
US-WS-09,Composition_1_2,EventGroup,Composition_1_2
US-WS-09,Composition_2_2,EventGroup,Composition_2_2
US-WS-09,Composition_3_2,EventGroup,Composition_3_2
US-WS-09,Composition_4_2,EventGroup,Composition_4_2
US-WS-09,Composition_5_2,EventGroup,Composition_5_2
US-WS-09,Photojournalism_0_1,EventGroup,Photojournalism_0_1
US-WS-09,Photojournalism_1_1,EventGroup,Photojournalism_1_1
US-WS-09,MediaConvergence_0_1,EventGroup,MediaConvergence_0_1
US-WS-09,MediaConvergence_1_1,EventGroup,MediaConvergence_1_1
US-WS-09,MassCommunication_0_2,EventGroup,MassCommunication_0_2
US-WS-09,MassCommunication_1_2,EventGroup,MassCommunication_1_2
US-WS-09,Newspaper_0_2,EventGroup,Newspaper_0_2
US-WS-09,Yearbook_0_2,EventGroup,Yearbook_0_2
US-WS-09,Magazine_0_2,EventGroup,Magazine_0_2
US-WS-09,Debate_0_1,EventGroup,Debate_0_1
US-WS-09,AdvancedDebate_0_1,EventGroup,AdvancedDebate_0_1
US-WS-09,T.V.Production1_0_2,EventGroup,T.V.Production1_0_2
US-WS-09,T.V.Production2_0_2,EventGroup,T.V.Production2_0_2
US-WS-09,BroadcastTelevision_0_2,EventGroup,BroadcastTelevision_0_2
US-WS-09,French1_0_1,EventGroup,French1_0_1
US-WS-09,French2_0_1,EventGroup,French2_0_1
US-WS-09,French3_0_1,EventGroup,French3_0_1
US-WS-09,French4(H)_0_1,EventGroup,French4(H)_0_1
US-WS-09,French5(H)_0_1,EventGroup,French5(H)_0_1
US-WS-09,German4_0_1,EventGroup,German4_0_1
US-WS-09,German1_0_1,EventGroup,German1_0_1
US-WS-09,German2_0_1,EventGroup,German2_0_1
US-WS-09,german3_0_1,EventGroup,german3_0_1
US-WS-09,German4(H)_0_1,EventGroup,German4(H)_0_1
US-WS-09,German5(H)_0_1,EventGroup,German5(H)_0_1
US-WS-09,Spanish5AP_0_1,EventGroup,Spanish5AP_0_1
US-WS-09,Spanish1_0_1,EventGroup,Spanish1_0_1
US-WS-09,Spanish1_1_1,EventGroup,Spanish1_1_1
US-WS-09,Spanish1_2_1,EventGroup,Spanish1_2_1
US-WS-09,Spanish1_3_1,EventGroup,Spanish1_3_1
US-WS-09,Spanish2_0_1,EventGroup,Spanish2_0_1
US-WS-09,Spanish2_1_1,EventGroup,Spanish2_1_1
US-WS-09,Spanish2_2_1,EventGroup,Spanish2_2_1
US-WS-09,Spanish2_3_1,EventGroup,Spanish2_3_1
US-WS-09,Spanish2_4_1,EventGroup,Spanish2_4_1
US-WS-09,Spanish3_0_1,EventGroup,Spanish3_0_1
US-WS-09,Spanish3_1_1,EventGroup,Spanish3_1_1
US-WS-09,Spanish3_2_1,EventGroup,Spanish3_2_1
US-WS-09,Spanish3_3_1,EventGroup,Spanish3_3_1
US-WS-09,Spanish4(H)_0_1,EventGroup,Spanish4(H)_0_1
US-WS-09,Spanish4(H)_1_1,EventGroup,Spanish4(H)_1_1
US-WS-09,Spanish4(H)_2_1,EventGroup,Spanish4(H)_2_1
US-WS-09,Spanish5(H)_0_1,EventGroup,Spanish5(H)_0_1
US-WS-09,Latin1_0_1,EventGroup,Latin1_0_1
US-WS-09,Latin2_0_1,EventGroup,Latin2_0_1
US-WS-09,Latin3_0_1,EventGroup,Latin3_0_1
US-WS-09,Latin4(H)_0_1,EventGroup,Latin4(H)_0_1
US-WS-09,Latin4AP_0_1,EventGroup,Latin4AP_0_1
US-WS-09,ELLIntensive_0_1,EventGroup,ELLIntensive_0_1
US-WS-09,ELLIntensive_0_2,EventGroup,ELLIntensive_0_2
US-WS-09,ELLIntensive_0_3,EventGroup,ELLIntensive_0_3
US-WS-09,ELLIntensive_0_5,EventGroup,ELLIntensive_0_5
US-WS-09,ELL1_0_1,EventGroup,ELL1_0_1
US-WS-09,ELL2_0_1,EventGroup,ELL2_0_1
US-WS-09,ELL3_0_1,EventGroup,ELL3_0_1
US-WS-09,ELL4_0_1,EventGroup,ELL4_0_1
US-WS-09,ELL1-A_0_1,EventGroup,ELL1-A_0_1
US-WS-09,VocabularyEnrichment_0_1,EventGroup,VocabularyEnrichment_0_1
US-WS-09,ChildDevelopment1_0_2,EventGroup,ChildDevelopment1_0_2
US-WS-09,HumanBehavior2_0_1,EventGroup,HumanBehavior2_0_1
US-WS-09,HumanBehavior2_1_1,EventGroup,HumanBehavior2_1_1
US-WS-09,HumanBehavior1_0_2,EventGroup,HumanBehavior1_0_2
US-WS-09,Sketching_0_1,EventGroup,Sketching_0_1
US-WS-09,ComputerAidedDesign_0_1,EventGroup,ComputerAidedDesign_0_1
US-WS-09,ComputerAidedDesign_1_1,EventGroup,ComputerAidedDesign_1_1
US-WS-09,Architecture1_0_1,EventGroup,Architecture1_0_1
US-WS-09,Architecture2_0_2,EventGroup,Architecture2_0_2
US-WS-09,MacintoshTechnician_0_1,EventGroup,MacintoshTechnician_0_1
US-WS-09,SystemsTechnology_0_1,EventGroup,SystemsTechnology_0_1
US-WS-09,Electronics2_0_1,EventGroup,Electronics2_0_1
US-WS-09,Pre-Algebra_0_1,EventGroup,Pre-Algebra_0_1
US-WS-09,Algebra1(S1)-YearCourse_0_1,EventGroup,Algebra1(S1)-YearCourse_0_1
US-WS-09,Algebra1(S1)-YearCourse_1_1,EventGroup,Algebra1(S1)-YearCourse_1_1
US-WS-09,Algebra1(S1)-YearCourse_2_1,EventGroup,Algebra1(S1)-YearCourse_2_1
US-WS-09,Algebra1Sem2_0_1,EventGroup,Algebra1Sem2_0_1
US-WS-09,Algebra1Sem2_1_1,EventGroup,Algebra1Sem2_1_1
US-WS-09,Algebra1Sem2_2_1,EventGroup,Algebra1Sem2_2_1
US-WS-09,Algebra1Sem2_3_1,EventGroup,Algebra1Sem2_3_1
US-WS-09,Algebra1Sem2_4_1,EventGroup,Algebra1Sem2_4_1
US-WS-09,Algebra1(S2)YearCourse_0_1,EventGroup,Algebra1(S2)YearCourse_0_1
US-WS-09,BasicGeometrySem2_0_1,EventGroup,BasicGeometrySem2_0_1
US-WS-09,BasicGeometrySem2_1_1,EventGroup,BasicGeometrySem2_1_1
US-WS-09,GeometrySem2_0_1,EventGroup,GeometrySem2_0_1
US-WS-09,GeometrySem2_1_1,EventGroup,GeometrySem2_1_1
US-WS-09,GeometrySem2_2_1,EventGroup,GeometrySem2_2_1
US-WS-09,GeometrySem2_3_1,EventGroup,GeometrySem2_3_1
US-WS-09,Geometry(H)Sem2_0_1,EventGroup,Geometry(H)Sem2_0_1
US-WS-09,Geometry(H)Sem2_1_1,EventGroup,Geometry(H)Sem2_1_1
US-WS-09,Algebra2Sem2_0_1,EventGroup,Algebra2Sem2_0_1
US-WS-09,AdvancedAlgebraSem2_0_1,EventGroup,AdvancedAlgebraSem2_0_1
US-WS-09,AdvancedAlgebraSem2_1_1,EventGroup,AdvancedAlgebraSem2_1_1
US-WS-09,AdvancedAlgebraSem2_2_1,EventGroup,AdvancedAlgebraSem2_2_1
US-WS-09,AdvancedAlgebraSem2_3_1,EventGroup,AdvancedAlgebraSem2_3_1
US-WS-09,AdvancedAlgebra(H)Sem2_0_2,EventGroup,AdvancedAlgebra(H)Sem2_0_2
US-WS-09,AdvancedAlgebra(H)Sem2_1_2,EventGroup,AdvancedAlgebra(H)Sem2_1_2
US-WS-09,AlgebraTrigonometry_0_1,EventGroup,AlgebraTrigonometry_0_1
US-WS-09,AlgebraTrigonometry_1_1,EventGroup,AlgebraTrigonometry_1_1
US-WS-09,AlgebraTrigonometry_2_1,EventGroup,AlgebraTrigonometry_2_1
US-WS-09,Pre-Calculus_0_2,EventGroup,Pre-Calculus_0_2
US-WS-09,Pre-Calculus_1_2,EventGroup,Pre-Calculus_1_2
US-WS-09,Pre-Calculus_2_2,EventGroup,Pre-Calculus_2_2
US-WS-09,Pre-Calculus(H)_0_2,EventGroup,Pre-Calculus(H)_0_2
US-WS-09,Pre-Calculus(H)_1_2,EventGroup,Pre-Calculus(H)_1_2
US-WS-09,ProbabilityStatistics_0_1,EventGroup,ProbabilityStatistics_0_1
US-WS-09,CalculusABAP_0_2,EventGroup,CalculusABAP_0_2
US-WS-09,CalculusABAP_1_2,EventGroup,CalculusABAP_1_2
US-WS-09,CalculusBCAP_0_2,EventGroup,CalculusBCAP_0_2
US-WS-09,IntrotoComputerScience_0_1,EventGroup,IntrotoComputerScience_0_1
US-WS-09,StatisticsAP_0_3,EventGroup,StatisticsAP_0_3
US-WS-09,C++Programming_0_1,EventGroup,C++Programming_0_1
US-WS-09,ComputerScience(AB)AP_0_1,EventGroup,ComputerScience(AB)AP_0_1
US-WS-09,HealthSciences-Advanced_0_2,EventGroup,HealthSciences-Advanced_0_2
US-WS-09,HealthSciences-Advanced_1_2,EventGroup,HealthSciences-Advanced_1_2
US-WS-09,Swimming1_0_1,EventGroup,Swimming1_0_1
US-WS-09,Swimming2_0_1,EventGroup,Swimming2_0_1
US-WS-09,Swimming3_0_1,EventGroup,Swimming3_0_1
US-WS-09,LifeguardTrainingWSI_0_1,EventGroup,LifeguardTrainingWSI_0_1
US-WS-09,SportsMedicine_0_2,EventGroup,SportsMedicine_0_2
US-WS-09,SportsMedicine_1_2,EventGroup,SportsMedicine_1_2
US-WS-09,BiologySem2_0_1,EventGroup,BiologySem2_0_1
US-WS-09,BiologySem2_1_1,EventGroup,BiologySem2_1_1
US-WS-09,BiologySem2_2_1,EventGroup,BiologySem2_2_1
US-WS-09,BiologySem2_3_1,EventGroup,BiologySem2_3_1
US-WS-09,Biology(H)Sem2_0_1,EventGroup,Biology(H)Sem2_0_1
US-WS-09,Biology(H)Sem2_1_1,EventGroup,Biology(H)Sem2_1_1
US-WS-09,ForensicScience_0_1,EventGroup,ForensicScience_0_1
US-WS-09,Ecology_0_2,EventGroup,Ecology_0_2
US-WS-09,EarthSpaceScience_0_2,EventGroup,EarthSpaceScience_0_2
US-WS-09,EarthSpaceScience_1_2,EventGroup,EarthSpaceScience_1_2
US-WS-09,EarthSpaceScience_2_2,EventGroup,EarthSpaceScience_2_2
US-WS-09,ChemistryAP_0_1,EventGroup,ChemistryAP_0_1
US-WS-09,Civics_0_2,EventGroup,Civics_0_2
US-WS-09,Civics_1_2,EventGroup,Civics_1_2
US-WS-09,Civics_2_2,EventGroup,Civics_2_2
US-WS-09,Civics_3_2,EventGroup,Civics_3_2
US-WS-09,GlobalGeography_0_2,EventGroup,GlobalGeography_0_2
US-WS-09,GlobalGeography_1_2,EventGroup,GlobalGeography_1_2
US-WS-09,GlobalGeography_2_2,EventGroup,GlobalGeography_2_2
US-WS-09,GlobalIntolerance_0_2,EventGroup,GlobalIntolerance_0_2
US-WS-09,GlobalIntolerance_1_2,EventGroup,GlobalIntolerance_1_2
US-WS-09,WorldHistorySem2_0_2,EventGroup,WorldHistorySem2_0_2
US-WS-09,WorldHistorySem2_1_2,EventGroup,WorldHistorySem2_1_2
US-WS-09,WorldHistorySem2_2_2,EventGroup,WorldHistorySem2_2_2
US-WS-09,WorldHistorySem2_3_2,EventGroup,WorldHistorySem2_3_2
US-WS-09,WorldHistorySem2_4_2,EventGroup,WorldHistorySem2_4_2
US-WS-09,WorldHistorySem2_5_2,EventGroup,WorldHistorySem2_5_2
US-WS-09,WorldHistorySem2_6_2,EventGroup,WorldHistorySem2_6_2
US-WS-09,UnitedStatesHistorySem2_0_2,EventGroup,UnitedStatesHistorySem2_0_2
US-WS-09,UnitedStatesHistorySem2_1_2,EventGroup,UnitedStatesHistorySem2_1_2
US-WS-09,UnitedStatesHistorySem2_2_2,EventGroup,UnitedStatesHistorySem2_2_2
US-WS-09,UnitedStatesHistorySem2_3_2,EventGroup,UnitedStatesHistorySem2_3_2
US-WS-09,UnitedStatesHistorySem2_4_2,EventGroup,UnitedStatesHistorySem2_4_2
US-WS-09,WorldHistory(H)Sem2_0_2,EventGroup,WorldHistory(H)Sem2_0_2
US-WS-09,WorldHistory(H)Sem2_1_2,EventGroup,WorldHistory(H)Sem2_1_2
US-WS-09,WorldHistory(H)Sem2_2_2,EventGroup,WorldHistory(H)Sem2_2_2
US-WS-09,WorldHistory(H)Sem2_3_2,EventGroup,WorldHistory(H)Sem2_3_2
US-WS-09,UnitedStatesHistoryAPSem2_0_2,EventGroup,UnitedStatesHistoryAPSem2_0_2
US-WS-09,UnitedStatesHistoryAPSem2_1_2,EventGroup,UnitedStatesHistoryAPSem2_1_2
US-WS-09,UnitedStatesHistoryAPSem2_2_2,EventGroup,UnitedStatesHistoryAPSem2_2_2
US-WS-09,CurrentEvents_1_1,EventGroup,CurrentEvents_1_1
US-WS-09,CurrentEvents_1_2,EventGroup,CurrentEvents_1_2
US-WS-09,CurrentEvents_2_1,EventGroup,CurrentEvents_2_1
US-WS-09,CurrentEvents_2_2,EventGroup,CurrentEvents_2_2
US-WS-09,IntrotoCriminalJustice_0_1,EventGroup,IntrotoCriminalJustice_0_1
US-WS-09,IntrotoCriminalJustice_0_2,EventGroup,IntrotoCriminalJustice_0_2
US-WS-09,Economics_0_2,EventGroup,Economics_0_2
US-WS-09,Sociology_1_2,EventGroup,Sociology_1_2
US-WS-09,Sociology_2_2,EventGroup,Sociology_2_2
US-WS-09,Psychology_0_2,EventGroup,Psychology_0_2
US-WS-09,Psychology_1_2,EventGroup,Psychology_1_2
US-WS-09,PsychologyAP_0_1,EventGroup,PsychologyAP_0_1
US-WS-09,PoliceandSociety_0_1,EventGroup,PoliceandSociety_0_1
US-WS-09,PoliceandSociety_0_2,EventGroup,PoliceandSociety_0_2
US-WS-09,AmericanGovernment_0_2,EventGroup,AmericanGovernment_0_2
US-WS-09,AmericanGovernment_1_2,EventGroup,AmericanGovernment_1_2
US-WS-09,GeographyAP_0_2,EventGroup,GeographyAP_0_2
US-WS-09,SpeechPathologyA_0_1,EventGroup,SpeechPathologyA_0_1
US-WS-09,SpeechPathologyB_0_1,EventGroup,SpeechPathologyB_0_1
US-WS-09,SpeechPathologyC_0_1,EventGroup,SpeechPathologyC_0_1
US-WS-09,SpeechPathologyD_0_1,EventGroup,SpeechPathologyD_0_1
US-WS-09,SpeechPathologyE_0_1,EventGroup,SpeechPathologyE_0_1
US-WS-09,LearningStrategies_0_1,EventGroup,LearningStrategies_0_1
US-WS-09,LearningStrategiesB_0_1,EventGroup,LearningStrategiesB_0_1
US-WS-09,Math-Vocational_0_1,EventGroup,Math-Vocational_0_1
