instance_id,constraint_id,path,attr,value
US-WS-09,SplitEventsConstraint_6_4,MaximumAmount,text,6
US-WS-09,SplitEventsConstraint_8_2,Name,text,SplitEventsConstraint_8_2
US-WS-09,SplitEventsConstraint_8_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_8_2,Weight,text,1
US-WS-09,SplitEventsConstraint_8_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_8_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_8_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_8_2,MinimumAmount,text,8
US-WS-09,SplitEventsConstraint_8_2,MaximumAmount,text,8
US-WS-09,SplitEventsConstraint_8_4,Name,text,SplitEventsConstraint_8_4
US-WS-09,SplitEventsConstraint_8_4,Required,text,TRUE
US-WS-09,SplitEventsConstraint_8_4,Weight,text,1
US-WS-09,SplitEventsConstraint_8_4,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_8_4,MinimumDuration,text,4
US-WS-09,SplitEventsConstraint_8_4,MaximumDuration,text,4
US-WS-09,SplitEventsConstraint_8_4,MinimumAmount,text,8
US-WS-09,SplitEventsConstraint_8_4,MaximumAmount,text,8
US-WS-09,SplitEventsConstraint_9_2,Name,text,SplitEventsConstraint_9_2
US-WS-09,SplitEventsConstraint_9_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_9_2,Weight,text,1
US-WS-09,SplitEventsConstraint_9_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_9_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_9_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_9_2,MinimumAmount,text,9
US-WS-09,SplitEventsConstraint_9_2,MaximumAmount,text,9
US-WS-09,SplitEventsConstraint_10_2,Name,text,SplitEventsConstraint_10_2
US-WS-09,SplitEventsConstraint_10_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_10_2,Weight,text,1
US-WS-09,SplitEventsConstraint_10_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_10_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_10_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_10_2,MinimumAmount,text,10
US-WS-09,SplitEventsConstraint_10_2,MaximumAmount,text,10
US-WS-09,SplitEventsConstraint_11_2,Name,text,SplitEventsConstraint_11_2
US-WS-09,SplitEventsConstraint_11_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_11_2,Weight,text,1
US-WS-09,SplitEventsConstraint_11_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_11_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_11_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_11_2,MinimumAmount,text,11
US-WS-09,SplitEventsConstraint_11_2,MaximumAmount,text,11
US-WS-09,SplitEventsConstraint_12_2,Name,text,SplitEventsConstraint_12_2
US-WS-09,SplitEventsConstraint_12_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_12_2,Weight,text,1
US-WS-09,SplitEventsConstraint_12_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_12_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_12_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_12_2,MinimumAmount,text,12
US-WS-09,SplitEventsConstraint_12_2,MaximumAmount,text,12
US-WS-09,SplitEventsConstraint_15_2,Name,text,SplitEventsConstraint_15_2
US-WS-09,SplitEventsConstraint_15_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_15_2,Weight,text,1
US-WS-09,SplitEventsConstraint_15_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_15_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_15_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_15_2,MinimumAmount,text,15
US-WS-09,SplitEventsConstraint_15_2,MaximumAmount,text,15
US-WS-09,SplitEventsConstraint_18_2,Name,text,SplitEventsConstraint_18_2
US-WS-09,SplitEventsConstraint_18_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_18_2,Weight,text,1
US-WS-09,SplitEventsConstraint_18_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_18_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_18_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_18_2,MinimumAmount,text,18
US-WS-09,SplitEventsConstraint_18_2,MaximumAmount,text,18
US-WS-09,SplitEventsConstraint_20_2,Name,text,SplitEventsConstraint_20_2
US-WS-09,SplitEventsConstraint_20_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_20_2,Weight,text,1
US-WS-09,SplitEventsConstraint_20_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_20_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_20_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_20_2,MinimumAmount,text,20
US-WS-09,SplitEventsConstraint_20_2,MaximumAmount,text,20
US-WS-09,SplitEventsConstraint_21_2,Name,text,SplitEventsConstraint_21_2
US-WS-09,SplitEventsConstraint_21_2,Required,text,TRUE
US-WS-09,SplitEventsConstraint_21_2,Weight,text,1
US-WS-09,SplitEventsConstraint_21_2,CostFunction,text,Linear
US-WS-09,SplitEventsConstraint_21_2,MinimumDuration,text,2
US-WS-09,SplitEventsConstraint_21_2,MaximumDuration,text,2
US-WS-09,SplitEventsConstraint_21_2,MinimumAmount,text,21
US-WS-09,SplitEventsConstraint_21_2,MaximumAmount,text,21
US-WS-09,PreferResourceConstraint_Room_8,Name,text,PreferResourceConstraint_Room_8
US-WS-09,PreferResourceConstraint_Room_8,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_8,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_8,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_8,Resources/Resource,Reference,Room_8
US-WS-09,PreferResourceConstraint_Room_8,Role,text,1
US-WS-09,PreferResourceConstraint_Room_17,Name,text,PreferResourceConstraint_Room_17
US-WS-09,PreferResourceConstraint_Room_17,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_17,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_17,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_17,Resources/Resource,Reference,Room_17
US-WS-09,PreferResourceConstraint_Room_17,Role,text,1
US-WS-09,PreferResourceConstraint_Room_19,Name,text,PreferResourceConstraint_Room_19
US-WS-09,PreferResourceConstraint_Room_19,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_19,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_19,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_19,Resources/Resource,Reference,Room_19
US-WS-09,PreferResourceConstraint_Room_19,Role,text,1
US-WS-09,PreferResourceConstraint_Room_20,Name,text,PreferResourceConstraint_Room_20
US-WS-09,PreferResourceConstraint_Room_20,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_20,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_20,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_20,Resources/Resource,Reference,Room_20
US-WS-09,PreferResourceConstraint_Room_20,Role,text,1
US-WS-09,PreferResourceConstraint_Room_47,Name,text,PreferResourceConstraint_Room_47
US-WS-09,PreferResourceConstraint_Room_47,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_47,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_47,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_47,Resources/Resource,Reference,Room_47
US-WS-09,PreferResourceConstraint_Room_47,Role,text,1
US-WS-09,PreferResourceConstraint_Room_48,Name,text,PreferResourceConstraint_Room_48
US-WS-09,PreferResourceConstraint_Room_48,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_48,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_48,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_48,Resources/Resource,Reference,Room_48
US-WS-09,PreferResourceConstraint_Room_48,Role,text,1
US-WS-09,PreferResourceConstraint_Room_64,Name,text,PreferResourceConstraint_Room_64
US-WS-09,PreferResourceConstraint_Room_64,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_64,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_64,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_64,Resources/Resource,Reference,Room_64
US-WS-09,PreferResourceConstraint_Room_64,Role,text,1
US-WS-09,PreferResourceConstraint_Room_65,Name,text,PreferResourceConstraint_Room_65
US-WS-09,PreferResourceConstraint_Room_65,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_65,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_65,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_65,Resources/Resource,Reference,Room_65
US-WS-09,PreferResourceConstraint_Room_65,Role,text,1
US-WS-09,PreferResourceConstraint_Room_70,Name,text,PreferResourceConstraint_Room_70
US-WS-09,PreferResourceConstraint_Room_70,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_70,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_70,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_70,Resources/Resource,Reference,Room_70
US-WS-09,PreferResourceConstraint_Room_70,Role,text,1
US-WS-09,PreferResourceConstraint_Room_73,Name,text,PreferResourceConstraint_Room_73
US-WS-09,PreferResourceConstraint_Room_73,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_73,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_73,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_73,Resources/Resource,Reference,Room_73
US-WS-09,PreferResourceConstraint_Room_73,Role,text,1
US-WS-09,PreferResourceConstraint_Room_76,Name,text,PreferResourceConstraint_Room_76
US-WS-09,PreferResourceConstraint_Room_76,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_76,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_76,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_76,Resources/Resource,Reference,Room_76
US-WS-09,PreferResourceConstraint_Room_76,Role,text,1
US-WS-09,PreferResourceConstraint_Room_83,Name,text,PreferResourceConstraint_Room_83
US-WS-09,PreferResourceConstraint_Room_83,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_83,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_83,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_83,Resources/Resource,Reference,Room_83
US-WS-09,PreferResourceConstraint_Room_83,Role,text,1
US-WS-09,PreferResourceConstraint_Room_93,Name,text,PreferResourceConstraint_Room_93
US-WS-09,PreferResourceConstraint_Room_93,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_93,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_93,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_93,Resources/Resource,Reference,Room_93
US-WS-09,PreferResourceConstraint_Room_93,Role,text,1
US-WS-09,PreferResourceConstraint_Room_95,Name,text,PreferResourceConstraint_Room_95
US-WS-09,PreferResourceConstraint_Room_95,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Room_95,Weight,text,1
US-WS-09,PreferResourceConstraint_Room_95,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Room_95,Resources/Resource,Reference,Room_95
US-WS-09,PreferResourceConstraint_Room_95,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_1,Name,text,PreferResourceConstraint_Dept_1
US-WS-09,PreferResourceConstraint_Dept_1,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_1,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_1,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_1,ResourceGroups/ResourceGroup,Reference,Room_Dept_1
US-WS-09,PreferResourceConstraint_Dept_1,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_2,Name,text,PreferResourceConstraint_Dept_2
US-WS-09,PreferResourceConstraint_Dept_2,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_2,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_2,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_2,ResourceGroups/ResourceGroup,Reference,Room_Dept_2
US-WS-09,PreferResourceConstraint_Dept_2,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_3,Name,text,PreferResourceConstraint_Dept_3
US-WS-09,PreferResourceConstraint_Dept_3,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_3,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_3,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_3,ResourceGroups/ResourceGroup,Reference,Room_Dept_3
US-WS-09,PreferResourceConstraint_Dept_3,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_4,Name,text,PreferResourceConstraint_Dept_4
US-WS-09,PreferResourceConstraint_Dept_4,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_4,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_4,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_4,ResourceGroups/ResourceGroup,Reference,Room_Dept_4
US-WS-09,PreferResourceConstraint_Dept_4,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_5,Name,text,PreferResourceConstraint_Dept_5
US-WS-09,PreferResourceConstraint_Dept_5,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_5,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_5,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_5,ResourceGroups/ResourceGroup,Reference,Room_Dept_5
US-WS-09,PreferResourceConstraint_Dept_5,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_6,Name,text,PreferResourceConstraint_Dept_6
US-WS-09,PreferResourceConstraint_Dept_6,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_6,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_6,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_6,ResourceGroups/ResourceGroup,Reference,Room_Dept_6
US-WS-09,PreferResourceConstraint_Dept_6,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_7,Name,text,PreferResourceConstraint_Dept_7
US-WS-09,PreferResourceConstraint_Dept_7,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_7,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_7,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_7,ResourceGroups/ResourceGroup,Reference,Room_Dept_7
US-WS-09,PreferResourceConstraint_Dept_7,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_9,Name,text,PreferResourceConstraint_Dept_9
US-WS-09,PreferResourceConstraint_Dept_9,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_9,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_9,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_9,ResourceGroups/ResourceGroup,Reference,Room_Dept_9
US-WS-09,PreferResourceConstraint_Dept_9,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_10,Name,text,PreferResourceConstraint_Dept_10
US-WS-09,PreferResourceConstraint_Dept_10,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_10,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_10,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_10,ResourceGroups/ResourceGroup,Reference,Room_Dept_10
US-WS-09,PreferResourceConstraint_Dept_10,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_12,Name,text,PreferResourceConstraint_Dept_12
US-WS-09,PreferResourceConstraint_Dept_12,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_12,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_12,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_12,ResourceGroups/ResourceGroup,Reference,Room_Dept_12
US-WS-09,PreferResourceConstraint_Dept_12,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_13,Name,text,PreferResourceConstraint_Dept_13
US-WS-09,PreferResourceConstraint_Dept_13,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_13,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_13,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_13,ResourceGroups/ResourceGroup,Reference,Room_Dept_13
US-WS-09,PreferResourceConstraint_Dept_13,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_15,Name,text,PreferResourceConstraint_Dept_15
US-WS-09,PreferResourceConstraint_Dept_15,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_15,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_15,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_15,ResourceGroups/ResourceGroup,Reference,Room_Dept_15
US-WS-09,PreferResourceConstraint_Dept_15,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_22,Name,text,PreferResourceConstraint_Dept_22
US-WS-09,PreferResourceConstraint_Dept_22,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_22,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_22,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_22,ResourceGroups/ResourceGroup,Reference,Room_Dept_22
US-WS-09,PreferResourceConstraint_Dept_22,Role,text,1
US-WS-09,PreferResourceConstraint_Dept_28,Name,text,PreferResourceConstraint_Dept_28
US-WS-09,PreferResourceConstraint_Dept_28,Required,text,FALSE
US-WS-09,PreferResourceConstraint_Dept_28,Weight,text,1
US-WS-09,PreferResourceConstraint_Dept_28,CostFunction,text,Linear
US-WS-09,PreferResourceConstraint_Dept_28,ResourceGroups/ResourceGroup,Reference,Room_Dept_28
US-WS-09,PreferResourceConstraint_Dept_28,Role,text,1
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Name,text,PreferTimesConstraint_St_1_end_4_duration_2
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Required,text,FALSE
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Weight,text,4
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,CostFunction,text,Linear
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue1
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue3
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue5
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue7
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue8
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue9
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue10
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue11
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue12
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue13
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue14
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue15
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue17
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Tue19
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Wed1
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Wed3
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Wed5
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Wed7
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Wed8
US-WS-09,PreferTimesConstraint_Stday_1_endday_4_Stmod_1_endmod_1_duration_2,Times/Time,Reference,Wed9
