instance_id,constraint_id,path,attr,value
FinlandCollege_XHSTT2012,Unavailabilities_ERI,Times/Time,Reference,Th_8
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Name,text,Unavailabilities_HEL
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_HEL,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_1
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_2
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_3
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_4
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_5
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_6
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_7
FinlandCollege_XHSTT2012,Unavailabilities_HEL,Times/Time,Reference,Mo_8
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Name,text,Unavailabilities_HIE
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_HIE,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_1
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_2
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_3
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_4
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_5
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_6
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_7
FinlandCollege_XHSTT2012,Unavailabilities_HIE,Times/Time,Reference,Mo_8
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Name,text,Unavailabilities_JAR
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_JAR,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_1
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_2
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_3
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_4
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_5
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_6
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_7
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Mo_8
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_1
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_2
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_3
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_4
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_5
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_6
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_7
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,We_8
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_1
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_2
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_3
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_4
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_5
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_6
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_7
FinlandCollege_XHSTT2012,Unavailabilities_JAR,Times/Time,Reference,Fr_8
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Name,text,Unavailabilities_KIE
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_KIE,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_1
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_2
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_3
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_4
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_5
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_6
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_7
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Tu_8
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_1
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_2
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_3
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_4
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_5
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_6
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_7
FinlandCollege_XHSTT2012,Unavailabilities_KIE,Times/Time,Reference,Th_8
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Name,text,Unavailabilities_KOI
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_KOI,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_1
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_2
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_3
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_4
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_5
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_6
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_7
FinlandCollege_XHSTT2012,Unavailabilities_KOI,Times/Time,Reference,Mo_8
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Name,text,Unavailabilities_KPY
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_KPY,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_1
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_2
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_3
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_4
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_5
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_6
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_7
FinlandCollege_XHSTT2012,Unavailabilities_KPY,Times/Time,Reference,We_8
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Name,text,Unavailabilities_KUL
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_KUL,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_1
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_2
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_3
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_4
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_5
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_6
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_7
FinlandCollege_XHSTT2012,Unavailabilities_KUL,Times/Time,Reference,We_8
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Name,text,Unavailabilities_LAI
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_LAI,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_1
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_2
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_3
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_4
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_5
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_6
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_7
FinlandCollege_XHSTT2012,Unavailabilities_LAI,Times/Time,Reference,We_8
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Name,text,Unavailabilities_LIP
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_LIP,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_1
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_2
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_3
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_4
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_5
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_6
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_7
FinlandCollege_XHSTT2012,Unavailabilities_LIP,Times/Time,Reference,Mo_8
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Name,text,Unavailabilities_LSE
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_LSE,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_1
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_2
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_3
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_4
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_5
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_6
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_7
FinlandCollege_XHSTT2012,Unavailabilities_LSE,Times/Time,Reference,Tu_8
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Name,text,Unavailabilities_MAK
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_MAK,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_1
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_2
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_3
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_4
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_5
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_6
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_7
FinlandCollege_XHSTT2012,Unavailabilities_MAK,Times/Time,Reference,Fr_8
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Name,text,Unavailabilities_MAT
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_MAT,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_1
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_2
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_3
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_4
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_5
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_6
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_7
FinlandCollege_XHSTT2012,Unavailabilities_MAT,Times/Time,Reference,We_8
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Name,text,Unavailabilities_MVU
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_MVU,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_1
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_2
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_3
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_4
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_5
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_6
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_7
FinlandCollege_XHSTT2012,Unavailabilities_MVU,Times/Time,Reference,Th_8
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Name,text,Unavailabilities_NEV
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_NEV,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_1
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_2
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_3
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_4
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_5
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_6
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_7
FinlandCollege_XHSTT2012,Unavailabilities_NEV,Times/Time,Reference,Th_8
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Name,text,Unavailabilities_NIR
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_NIR,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_1
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_2
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_3
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_4
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_5
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_6
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_7
FinlandCollege_XHSTT2012,Unavailabilities_NIR,Times/Time,Reference,Tu_8
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Name,text,Unavailabilities_NOK
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Required,text,TRUE
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Weight,text,1
FinlandCollege_XHSTT2012,Unavailabilities_NOK,CostFunction,text,Sum
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_1
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_2
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_3
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_4
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_5
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_6
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_7
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,Mo_8
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_1
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_2
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_3
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_4
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_5
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_6
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_7
FinlandCollege_XHSTT2012,Unavailabilities_NOK,Times/Time,Reference,We_8
FinlandCollege_XHSTT2012,Unavailabilities_NUR,Name,text,Unavailabilities_NUR
FinlandCollege_XHSTT2012,Unavailabilities_NUR,Required,text,TRUE
