instance_id,event_id,name,color,duration,workload,course_ref,preassigned_time_ref
FinlandCollege_XHSTT2012,Event_C045_1,C045_1,,3,,gr_C045,
FinlandCollege_XHSTT2012,Event_C046_1,C046_1,,1,,gr_C046,
FinlandCollege_XHSTT2012,Event_C047_1,C047_1,,2,,gr_C047,
FinlandCollege_XHSTT2012,Event_C048_1,C048_1,,2,,gr_C048,
FinlandCollege_XHSTT2012,Event_C049_1,C049_1,,2,,gr_C049,
FinlandCollege_XHSTT2012,Event_C050_1,C050_1,,3,,gr_C050,
FinlandCollege_XHSTT2012,Event_C051_1,C051_1,,2,,gr_C051,
FinlandCollege_XHSTT2012,Event_C052_1,C052_1,,3,,gr_C052,
FinlandCollege_XHSTT2012,Event_C053_1,C053_1,,2,,gr_C053,
FinlandCollege_XHSTT2012,Event_C054_1,C054_1,,1,,gr_C054,
FinlandCollege_XHSTT2012,Event_C055_1,C055_1,,2,,gr_C055,
FinlandCollege_XHSTT2012,Event_C056_1,C056_1,,2,,gr_C056,
FinlandCollege_XHSTT2012,Event_C057_1,C057_1,,2,,gr_C057,
FinlandCollege_XHSTT2012,Event_C058_1,C058_1,,3,,gr_C058,
FinlandCollege_XHSTT2012,Event_C059_1,C059_1,,3,,gr_C059,
FinlandCollege_XHSTT2012,Event_C060_1,C060_1,,2,,gr_C060,
FinlandCollege_XHSTT2012,Event_C061_1,C061_1,,3,,gr_C061,
FinlandCollege_XHSTT2012,Event_C062_1,C062_1,,3,,gr_C062,
FinlandCollege_XHSTT2012,Event_C063_1,C063_1,,1,,gr_C063,
FinlandCollege_XHSTT2012,Event_C064_1,C064_1,,2,,gr_C064,
FinlandCollege_XHSTT2012,Event_C065_1,C065_1,,2,,gr_C065,
FinlandCollege_XHSTT2012,Event_C066_1,C066_1,,2,,gr_C066,
FinlandCollege_XHSTT2012,Event_C067_1,C067_1,,3,,gr_C067,
FinlandCollege_XHSTT2012,Event_C068_1,C068_1,,2,,gr_C068,
FinlandCollege_XHSTT2012,Event_C069_1,C069_1,,2,,gr_C069,
FinlandCollege_XHSTT2012,Event_C070_1,C070_1,,2,,gr_C070,
FinlandCollege_XHSTT2012,Event_C071_1,C071_1,,3,,gr_C071,
FinlandCollege_XHSTT2012,Event_C071_2,C071_2,,2,,gr_C071,
FinlandCollege_XHSTT2012,Event_C072_1,C072_1,,2,,gr_C072,
FinlandCollege_XHSTT2012,Event_C073_1,C073_1,,2,,gr_C073,
FinlandCollege_XHSTT2012,Event_C074_1,C074_1,,2,,gr_C074,
FinlandCollege_XHSTT2012,Event_C075_1,C075_1,,2,,gr_C075,
FinlandCollege_XHSTT2012,Event_C076_1,C076_1,,2,,gr_C076,
FinlandCollege_XHSTT2012,Event_C077_1,C077_1,,2,,gr_C077,
FinlandCollege_XHSTT2012,Event_C077_2,C077_2,,2,,gr_C077,
FinlandCollege_XHSTT2012,Event_C078_1,C078_1,,2,,gr_C078,
FinlandCollege_XHSTT2012,Event_C079_1,C079_1,,2,,gr_C079,
FinlandCollege_XHSTT2012,Event_C079_2,C079_2,,2,,gr_C079,
FinlandCollege_XHSTT2012,Event_C080_1,C080_1,,2,,gr_C080,
FinlandCollege_XHSTT2012,Event_C081_1,C081_1,,2,,gr_C081,
FinlandCollege_XHSTT2012,Event_C082_1,C082_1,,2,,gr_C082,
FinlandCollege_XHSTT2012,Event_C083_1,C083_1,,2,,gr_C083,
FinlandCollege_XHSTT2012,Event_C084_1,C084_1,,2,,gr_C084,
FinlandCollege_XHSTT2012,Event_C085_1,C085_1,,2,,gr_C085,
FinlandCollege_XHSTT2012,Event_C086_1,C086_1,,2,,gr_C086,
FinlandCollege_XHSTT2012,Event_C087_1,C087_1,,2,,gr_C087,
FinlandCollege_XHSTT2012,Event_C088_1,C088_1,,2,,gr_C088,
FinlandCollege_XHSTT2012,Event_C089_1,C089_1,,2,,gr_C089,
FinlandCollege_XHSTT2012,Event_C090_1,C090_1,,2,,gr_C090,
FinlandCollege_XHSTT2012,Event_C091_1,C091_1,,2,,gr_C091,
FinlandCollege_XHSTT2012,Event_C092_1,C092_1,,2,,gr_C092,
FinlandCollege_XHSTT2012,Event_C093_1,C093_1,,2,,gr_C093,
FinlandCollege_XHSTT2012,Event_C094_1,C094_1,,2,,gr_C094,
FinlandCollege_XHSTT2012,Event_C095_1,C095_1,,2,,gr_C095,
FinlandCollege_XHSTT2012,Event_C096_1,C096_1,,2,,gr_C096,
FinlandCollege_XHSTT2012,Event_C097_1,C097_1,,2,,gr_C097,
FinlandCollege_XHSTT2012,Event_C098_1,C098_1,,2,,gr_C098,
FinlandCollege_XHSTT2012,Event_C099_1,C099_1,,2,,gr_C099,
FinlandCollege_XHSTT2012,Event_C100_1,C100_1,,2,,gr_C100,
FinlandCollege_XHSTT2012,Event_C101_1,C101_1,,2,,gr_C101,
FinlandCollege_XHSTT2012,Event_C102_1,C102_1,,2,,gr_C102,
FinlandCollege_XHSTT2012,Event_C103_1,C103_1,,3,,gr_C103,
FinlandCollege_XHSTT2012,Event_C103_2,C103_2,,2,,gr_C103,
FinlandCollege_XHSTT2012,Event_C104_1,C104_1,,3,,gr_C104,
FinlandCollege_XHSTT2012,Event_C105_1,C105_1,,2,,gr_C105,
FinlandCollege_XHSTT2012,Event_C105_2,C105_2,,2,,gr_C105,
FinlandCollege_XHSTT2012,Event_C106_1,C106_1,,2,,gr_C106,
FinlandCollege_XHSTT2012,Event_C107_1,C107_1,,2,,gr_C107,
FinlandCollege_XHSTT2012,Event_C107_2,C107_2,,2,,gr_C107,
FinlandCollege_XHSTT2012,Event_C108_1,C108_1,,2,,gr_C108,
FinlandCollege_XHSTT2012,Event_C109_1,C109_1,,2,,gr_C109,
FinlandCollege_XHSTT2012,Event_C109_2,C109_2,,2,,gr_C109,
FinlandCollege_XHSTT2012,Event_C110_1,C110_1,,2,,gr_C110,
FinlandCollege_XHSTT2012,Event_C110_2,C110_2,,2,,gr_C110,
FinlandCollege_XHSTT2012,Event_C111_1,C111_1,,2,,gr_C111,
FinlandCollege_XHSTT2012,Event_C111_2,C111_2,,2,,gr_C111,
FinlandCollege_XHSTT2012,Event_C112_1,C112_1,,3,,gr_C112,
FinlandCollege_XHSTT2012,Event_C113_1,C113_1,,3,,gr_C113,
FinlandCollege_XHSTT2012,Event_C114_1,C114_1,,2,,gr_C114,
FinlandCollege_XHSTT2012,Event_C115_1,C115_1,,2,,gr_C115,
FinlandCollege_XHSTT2012,Event_C115_2,C115_2,,2,,gr_C115,
FinlandCollege_XHSTT2012,Event_C115_3,C115_3,,2,,gr_C115,
FinlandCollege_XHSTT2012,Event_C116_1,C116_1,,3,,gr_C116,
FinlandCollege_XHSTT2012,Event_C116_2,C116_2,,2,,gr_C116,
FinlandCollege_XHSTT2012,Event_C116_3,C116_3,,2,,gr_C116,
FinlandCollege_XHSTT2012,Event_C117_1,C117_1,,2,,gr_C117,
FinlandCollege_XHSTT2012,Event_C118_1,C118_1,,2,,gr_C118,
FinlandCollege_XHSTT2012,Event_C119_1,C119_1,,2,,gr_C119,
FinlandCollege_XHSTT2012,Event_C120_1,C120_1,,2,,gr_C120,
FinlandCollege_XHSTT2012,Event_C120_2,C120_2,,2,,gr_C120,
FinlandCollege_XHSTT2012,Event_C121_1,C121_1,,3,,gr_C121,
FinlandCollege_XHSTT2012,Event_C122_1,C122_1,,3,,gr_C122,
FinlandCollege_XHSTT2012,Event_C123_1,C123_1,,2,,gr_C123,
FinlandCollege_XHSTT2012,Event_C124_1,C124_1,,2,,gr_C124,
FinlandCollege_XHSTT2012,Event_C125_1,C125_1,,2,,gr_C125,
FinlandCollege_XHSTT2012,Event_C125_2,C125_2,,2,,gr_C125,
FinlandCollege_XHSTT2012,Event_C125_3,C125_3,,2,,gr_C125,
FinlandCollege_XHSTT2012,Event_C126_1,C126_1,,3,,gr_C126,
FinlandCollege_XHSTT2012,Event_C127_1,C127_1,,3,,gr_C127,
FinlandCollege_XHSTT2012,Event_C128_1,C128_1,,2,,gr_C128,
FinlandCollege_XHSTT2012,Event_C129_1,C129_1,,2,,gr_C129,
FinlandCollege_XHSTT2012,Event_C130_1,C130_1,,2,,gr_C130,
FinlandCollege_XHSTT2012,Event_C131_1,C131_1,,2,,gr_C131,
FinlandCollege_XHSTT2012,Event_C132_1,C132_1,,2,,gr_C132,
FinlandCollege_XHSTT2012,Event_C133_1,C133_1,,2,,gr_C133,
FinlandCollege_XHSTT2012,Event_C133_2,C133_2,,2,,gr_C133,
FinlandCollege_XHSTT2012,Event_C134_1,C134_1,,2,,gr_C134,
FinlandCollege_XHSTT2012,Event_C135_1,C135_1,,2,,gr_C135,
FinlandCollege_XHSTT2012,Event_C136_1,C136_1,,2,,gr_C136,
FinlandCollege_XHSTT2012,Event_C137_1,C137_1,,2,,gr_C137,
FinlandCollege_XHSTT2012,Event_C138_1,C138_1,,3,,gr_C138,
FinlandCollege_XHSTT2012,Event_C138_2,C138_2,,3,,gr_C138,
FinlandCollege_XHSTT2012,Event_C138_3,C138_3,,2,,gr_C138,
FinlandCollege_XHSTT2012,Event_C139_1,C139_1,,3,,gr_C139,
FinlandCollege_XHSTT2012,Event_C139_2,C139_2,,3,,gr_C139,
FinlandCollege_XHSTT2012,Event_C139_3,C139_3,,3,,gr_C139,
FinlandCollege_XHSTT2012,Event_C139_4,C139_4,,2,,gr_C139,
FinlandCollege_XHSTT2012,Event_C140_1,C140_1,,2,,gr_C140,
FinlandCollege_XHSTT2012,Event_C141_1,C141_1,,3,,gr_C141,
FinlandCollege_XHSTT2012,Event_C142_1,C142_1,,2,,gr_C142,
FinlandCollege_XHSTT2012,Event_C143_1,C143_1,,2,,gr_C143,
FinlandCollege_XHSTT2012,Event_C143_2,C143_2,,2,,gr_C143,
FinlandCollege_XHSTT2012,Event_C144_1,C144_1,,3,,gr_C144,
FinlandCollege_XHSTT2012,Event_C145_1,C145_1,,2,,gr_C145,
FinlandCollege_XHSTT2012,Event_C146_1,C146_1,,3,,gr_C146,
FinlandCollege_XHSTT2012,Event_C147_1,C147_1,,2,,gr_C147,
FinlandCollege_XHSTT2012,Event_C148_1,C148_1,,3,,gr_C148,
FinlandCollege_XHSTT2012,Event_C148_2,C148_2,,3,,gr_C148,
FinlandCollege_XHSTT2012,Event_C148_3,C148_3,,3,,gr_C148,
FinlandCollege_XHSTT2012,Event_C149_1,C149_1,,2,,gr_C149,
FinlandCollege_XHSTT2012,Event_C150_1,C150_1,,2,,gr_C150,
FinlandCollege_XHSTT2012,Event_C151_1,C151_1,,2,,gr_C151,
FinlandCollege_XHSTT2012,Event_C152_1,C152_1,,3,,gr_C152,
FinlandCollege_XHSTT2012,Event_C153_1,C153_1,,3,,gr_C153,
FinlandCollege_XHSTT2012,Event_C154_1,C154_1,,2,,gr_C154,
FinlandCollege_XHSTT2012,Event_C155_1,C155_1,,2,,gr_C155,
FinlandCollege_XHSTT2012,Event_C156_1,C156_1,,2,,gr_C156,
FinlandCollege_XHSTT2012,Event_C157_1,C157_1,,2,,gr_C157,
FinlandCollege_XHSTT2012,Event_C158_1,C158_1,,2,,gr_C158,
FinlandCollege_XHSTT2012,Event_C159_1,C159_1,,3,,gr_C159,
FinlandCollege_XHSTT2012,Event_C160_1,C160_1,,2,,gr_C160,
FinlandCollege_XHSTT2012,Event_C161_1,C161_1,,2,,gr_C161,
FinlandCollege_XHSTT2012,Event_C162_1,C162_1,,2,,gr_C162,
FinlandCollege_XHSTT2012,Event_C163_1,C163_1,,2,,gr_C163,
FinlandCollege_XHSTT2012,Event_C164_1,C164_1,,3,,gr_C164,
FinlandCollege_XHSTT2012,Event_C164_2,C164_2,,2,,gr_C164,
FinlandCollege_XHSTT2012,Event_C165_1,C165_1,,2,,gr_C165,
FinlandCollege_XHSTT2012,Event_C166_1,C166_1,,2,,gr_C166,
FinlandCollege_XHSTT2012,Event_C167_1,C167_1,,1,,gr_C167,
FinlandCollege_XHSTT2012,Event_C168_1,C168_1,,2,,gr_C168,
FinlandCollege_XHSTT2012,Event_C169_1,C169_1,,3,,gr_C169,
FinlandCollege_XHSTT2012,Event_C170_1,C170_1,,2,,gr_C170,
FinlandCollege_XHSTT2012,Event_C171_1,C171_1,,2,,gr_C171,
FinlandCollege_XHSTT2012,Event_C172_1,C172_1,,2,,gr_C172,
FinlandCollege_XHSTT2012,Event_C173_1,C173_1,,2,,gr_C173,
FinlandCollege_XHSTT2012,Event_C174_1,C174_1,,2,,gr_C174,
FinlandCollege_XHSTT2012,Event_C175_1,C175_1,,2,,gr_C175,
FinlandCollege_XHSTT2012,Event_C176_1,C176_1,,2,,gr_C176,
FinlandCollege_XHSTT2012,Event_C177_1,C177_1,,2,,gr_C177,
FinlandCollege_XHSTT2012,Event_C178_1,C178_1,,2,,gr_C178,
FinlandCollege_XHSTT2012,Event_C179_1,C179_1,,2,,gr_C179,
FinlandCollege_XHSTT2012,Event_C180_1,C180_1,,3,,gr_C180,
FinlandCollege_XHSTT2012,Event_C180_2,C180_2,,3,,gr_C180,
FinlandCollege_XHSTT2012,Event_C181_1,C181_1,,2,,gr_C181,
FinlandCollege_XHSTT2012,Event_C182_1,C182_1,,2,,gr_C182,
FinlandCollege_XHSTT2012,Event_C183_1,C183_1,,3,,gr_C183,
FinlandCollege_XHSTT2012,Event_C184_1,C184_1,,2,,gr_C184,
FinlandCollege_XHSTT2012,Event_C185_1,C185_1,,2,,gr_C185,
FinlandCollege_XHSTT2012,Event_C186_1,C186_1,,2,,gr_C186,
FinlandCollege_XHSTT2012,Event_C187_1,C187_1,,2,,gr_C187,
FinlandCollege_XHSTT2012,Event_C188_1,C188_1,,2,,gr_C188,
FinlandCollege_XHSTT2012,Event_C189_1,C189_1,,3,,gr_C189,
FinlandCollege_XHSTT2012,Event_C190_1,C190_1,,2,,gr_C190,
FinlandCollege_XHSTT2012,Event_C191_1,C191_1,,2,,gr_C191,
FinlandCollege_XHSTT2012,Event_C192_1,C192_1,,2,,gr_C192,
FinlandCollege_XHSTT2012,Event_C193_1,C193_1,,2,,gr_C193,
FinlandCollege_XHSTT2012,Event_C194_1,C194_1,,3,,gr_C194,
FinlandCollege_XHSTT2012,Event_C195_1,C195_1,,2,,gr_C195,
FinlandCollege_XHSTT2012,Event_C196_1,C196_1,,2,,gr_C196,
FinlandCollege_XHSTT2012,Event_C197_1,C197_1,,2,,gr_C197,
FinlandCollege_XHSTT2012,Event_C198_1,C198_1,,2,,gr_C198,
FinlandCollege_XHSTT2012,Event_C199_1,C199_1,,2,,gr_C199,
FinlandCollege_XHSTT2012,Event_C200_1,C200_1,,2,,gr_C200,
FinlandCollege_XHSTT2012,Event_C201_1,C201_1,,2,,gr_C201,
FinlandCollege_XHSTT2012,Event_C202_1,C202_1,,2,,gr_C202,
FinlandCollege_XHSTT2012,Event_C202_2,C202_2,,2,,gr_C202,
FinlandCollege_XHSTT2012,Event_C203_1,C203_1,,3,,gr_C203,
FinlandCollege_XHSTT2012,Event_C204_1,C204_1,,3,,gr_C204,
FinlandCollege_XHSTT2012,Event_C205_1,C205_1,,2,,gr_C205,
FinlandCollege_XHSTT2012,Event_C206_1,C206_1,,2,,gr_C206,
FinlandCollege_XHSTT2012,Event_C207_1,C207_1,,2,,gr_C207,
FinlandCollege_XHSTT2012,Event_C207_2,C207_2,,2,,gr_C207,
FinlandCollege_XHSTT2012,Event_C208_1,C208_1,,2,,gr_C208,
FinlandCollege_XHSTT2012,Event_C209_1,C209_1,,2,,gr_C209,
FinlandCollege_XHSTT2012,Event_C210_1,C210_1,,2,,gr_C210,
FinlandCollege_XHSTT2012,Event_C211_1,C211_1,,2,,gr_C211,
FinlandCollege_XHSTT2012,Event_C212_1,C212_1,,2,,gr_C212,
FinlandCollege_XHSTT2012,Event_C213_1,C213_1,,2,,gr_C213,
FinlandCollege_XHSTT2012,Event_C214_1,C214_1,,3,,gr_C214,
FinlandCollege_XHSTT2012,Event_C215_1,C215_1,,2,,gr_C215,
FinlandCollege_XHSTT2012,Event_C216_1,C216_1,,2,,gr_C216,
FinlandCollege_XHSTT2012,Event_C217_1,C217_1,,3,,gr_C217,
FinlandCollege_XHSTT2012,Event_C218_1,C218_1,,3,,gr_C218,
FinlandCollege_XHSTT2012,Event_C219_1,C219_1,,2,,gr_C219,
FinlandCollege_XHSTT2012,Event_C220_1,C220_1,,2,,gr_C220,
FinlandCollege_XHSTT2012,Event_C221_1,C221_1,,2,,gr_C221,
FinlandCollege_XHSTT2012,Event_C222_1,C222_1,,2,,gr_C222,
FinlandCollege_XHSTT2012,Event_C223_1,C223_1,,2,,gr_C223,
FinlandCollege_XHSTT2012,Event_C224_1,C224_1,,2,,gr_C224,
FinlandCollege_XHSTT2012,Event_C225_1,C225_1,,2,,gr_C225,
FinlandCollege_XHSTT2012,Event_C226_1,C226_1,,3,,gr_C226,
FinlandCollege_XHSTT2012,Event_C227_1,C227_1,,2,,gr_C227,
FinlandCollege_XHSTT2012,Event_C228_1,C228_1,,3,,gr_C228,
FinlandCollege_XHSTT2012,Event_C229_1,C229_1,,2,,gr_C229,
FinlandCollege_XHSTT2012,Event_C230_1,C230_1,,2,,gr_C230,
FinlandCollege_XHSTT2012,Event_C231_1,C231_1,,2,,gr_C231,
FinlandCollege_XHSTT2012,Event_C232_1,C232_1,,2,,gr_C232,
FinlandCollege_XHSTT2012,Event_C233_1,C233_1,,2,,gr_C233,
FinlandCollege_XHSTT2012,Event_C234_1,C234_1,,2,,gr_C234,
FinlandCollege_XHSTT2012,Event_C235_1,C235_1,,2,,gr_C235,
FinlandCollege_XHSTT2012,Event_C235_2,C235_2,,2,,gr_C235,
FinlandCollege_XHSTT2012,Event_C236_1,C236_1,,2,,gr_C236,
FinlandCollege_XHSTT2012,Event_C237_1,C237_1,,3,,gr_C237,
FinlandCollege_XHSTT2012,Event_C238_1,C238_1,,2,,gr_C238,
FinlandCollege_XHSTT2012,Event_C239_1,C239_1,,3,,gr_C239,
FinlandCollege_XHSTT2012,Event_C239_2,C239_2,,3,,gr_C239,
FinlandCollege_XHSTT2012,Event_C239_3,C239_3,,3,,gr_C239,
FinlandCollege_XHSTT2012,Event_C240_1,C240_1,,3,,gr_C240,
FinlandCollege_XHSTT2012,Event_C241_1,C241_1,,2,,gr_C241,
FinlandCollege_XHSTT2012,Event_C242_1,C242_1,,3,,gr_C242,
FinlandCollege_XHSTT2012,Event_C243_1,C243_1,,1,,gr_C243,
FinlandCollege_XHSTT2012,Event_C244_1,C244_1,,2,,gr_C244,
FinlandCollege_XHSTT2012,Event_C245_1,C245_1,,2,,gr_C245,
FinlandCollege_XHSTT2012,Event_C246_1,C246_1,,3,,gr_C246,
FinlandCollege_XHSTT2012,Event_C247_1,C247_1,,3,,gr_C247,
FinlandCollege_XHSTT2012,Event_C248_1,C248_1,,3,,gr_C248,
FinlandCollege_XHSTT2012,Event_C248_2,C248_2,,2,,gr_C248,
FinlandCollege_XHSTT2012,Event_C249_1,C249_1,,2,,gr_C249,
FinlandCollege_XHSTT2012,Event_C250_1,C250_1,,2,,gr_C250,
FinlandCollege_XHSTT2012,Event_C251_1,C251_1,,3,,gr_C251,
FinlandCollege_XHSTT2012,Event_C252_1,C252_1,,2,,gr_C252,
FinlandCollege_XHSTT2012,Event_C253_1,C253_1,,1,,gr_C253,
FinlandCollege_XHSTT2012,Event_C254_1,C254_1,,2,,gr_C254,
FinlandCollege_XHSTT2012,Event_C255_1,C255_1,,2,,gr_C255,
FinlandCollege_XHSTT2012,Event_C256_1,C256_1,,2,,gr_C256,
FinlandCollege_XHSTT2012,Event_C257_1,C257_1,,2,,gr_C257,
FinlandCollege_XHSTT2012,Event_C257_2,C257_2,,2,,gr_C257,
FinlandCollege_XHSTT2012,Event_C258_1,C258_1,,3,,gr_C258,
FinlandCollege_XHSTT2012,Event_C259_1,C259_1,,3,,gr_C259,
FinlandCollege_XHSTT2012,Event_C259_2,C259_2,,2,,gr_C259,
FinlandCollege_XHSTT2012,Event_C260_1,C260_1,,2,,gr_C260,
FinlandCollege_XHSTT2012,Event_C261_1,C261_1,,2,,gr_C261,
FinlandCollege_XHSTT2012,Event_C262_1,C262_1,,2,,gr_C262,
FinlandCollege_XHSTT2012,Event_C263_1,C263_1,,3,,gr_C263,
FinlandCollege_XHSTT2012,Event_C264_1,C264_1,,3,,gr_C264,
FinlandCollege_XHSTT2012,Event_C265_1,C265_1,,2,,gr_C265,
FinlandCollege_XHSTT2012,Event_C266_1,C266_1,,2,,gr_C266,
FinlandCollege_XHSTT2012,Event_C267_1,C267_1,,2,,gr_C267,
FinlandCollege_XHSTT2012,Event_C268_1,C268_1,,3,,gr_C268,
FinlandCollege_XHSTT2012,Event_C269_1,C269_1,,2,,gr_C269,
FinlandCollege_XHSTT2012,Event_C270_1,C270_1,,2,,gr_C270,
FinlandCollege_XHSTT2012,Event_C271_1,C271_1,,2,,gr_C271,
FinlandCollege_XHSTT2012,Event_C272_1,C272_1,,2,,gr_C272,
FinlandCollege_XHSTT2012,Event_C273_1,C273_1,,2,,gr_C273,
FinlandCollege_XHSTT2012,Event_C274_1,C274_1,,2,,gr_C274,
FinlandCollege_XHSTT2012,Event_C275_1,C275_1,,2,,gr_C275,
FinlandCollege_XHSTT2012,Event_C276_1,C276_1,,2,,gr_C276,
FinlandCollege_XHSTT2012,Event_C277_1,C277_1,,2,,gr_C277,
FinlandCollege_XHSTT2012,Event_C278_1,C278_1,,2,,gr_C278,
FinlandCollege_XHSTT2012,Event_C278_2,C278_2,,2,,gr_C278,
FinlandCollege_XHSTT2012,Event_C278_3,C278_3,,2,,gr_C278,
FinlandCollege_XHSTT2012,Event_C279_1,C279_1,,2,,gr_C279,
FinlandCollege_XHSTT2012,Event_C280_1,C280_1,,2,,gr_C280,
FinlandCollege_XHSTT2012,Event_C281_1,C281_1,,2,,gr_C281,
FinlandCollege_XHSTT2012,Event_C282_1,C282_1,,3,,gr_C282,
FinlandCollege_XHSTT2012,Event_C282_2,C282_2,,3,,gr_C282,
FinlandCollege_XHSTT2012,Event_C282_3,C282_3,,2,,gr_C282,
FinlandCollege_XHSTT2012,Event_C282_4,C282_4,,2,,gr_C282,
FinlandCollege_XHSTT2012,Event_C283_1,C283_1,,2,,gr_C283,
FinlandCollege_XHSTT2012,Event_C284_1,C284_1,,2,,gr_C284,
FinlandCollege_XHSTT2012,Event_C285_1,C285_1,,2,,gr_C285,
FinlandCollege_XHSTT2012,Event_C286_1,C286_1,,2,,gr_C286,
FinlandCollege_XHSTT2012,Event_C286_2,C286_2,,2,,gr_C286,
FinlandCollege_XHSTT2012,Event_C287_1,C287_1,,2,,gr_C287,
FinlandCollege_XHSTT2012,Event_C288_1,C288_1,,2,,gr_C288,
FinlandCollege_XHSTT2012,Event_C289_1,C289_1,,2,,gr_C289,
FinlandCollege_XHSTT2012,Event_C290_1,C290_1,,3,,gr_C290,
FinlandCollege_XHSTT2012,Event_C290_2,C290_2,,2,,gr_C290,
FinlandCollege_XHSTT2012,Event_C291_1,C291_1,,2,,gr_C291,
FinlandCollege_XHSTT2012,Event_C292_1,C292_1,,2,,gr_C292,
FinlandCollege_XHSTT2012,Event_C293_1,C293_1,,2,,gr_C293,
FinlandCollege_XHSTT2012,Event_C294_1,C294_1,,2,,gr_C294,
FinlandCollege_XHSTT2012,Event_C295_1,C295_1,,1,,gr_C295,
FinlandCollege_XHSTT2012,Event_C296_1,C296_1,,2,,gr_C296,
FinlandCollege_XHSTT2012,Event_C297_1,C297_1,,2,,gr_C297,
FinlandCollege_XHSTT2012,Event_C298_1,C298_1,,2,,gr_C298,
FinlandCollege_XHSTT2012,Event_C299_1,C299_1,,2,,gr_C299,
FinlandCollege_XHSTT2012,Event_C300_1,C300_1,,2,,gr_C300,
FinlandCollege_XHSTT2012,Event_C301_1,C301_1,,2,,gr_C301,
FinlandCollege_XHSTT2012,Event_C302_1,C302_1,,2,,gr_C302,
FinlandCollege_XHSTT2012,Event_C303_1,C303_1,,2,,gr_C303,
FinlandCollege_XHSTT2012,Event_C304_1,C304_1,,2,,gr_C304,
FinlandCollege_XHSTT2012,Event_C305_1,C305_1,,2,,gr_C305,
FinlandCollege_XHSTT2012,Event_C306_1,C306_1,,2,,gr_C306,
