instance_id,event_group_id,group_type,name
FinlandCollege_XHSTT2012,gr_C044,Course,C044
FinlandCollege_XHSTT2012,gr_C045,Course,C045
FinlandCollege_XHSTT2012,gr_C046,Course,C046
FinlandCollege_XHSTT2012,gr_C047,Course,C047
FinlandCollege_XHSTT2012,gr_C048,Course,C048
FinlandCollege_XHSTT2012,gr_C049,Course,C049
FinlandCollege_XHSTT2012,gr_C050,Course,C050
FinlandCollege_XHSTT2012,gr_C051,Course,C051
FinlandCollege_XHSTT2012,gr_C052,Course,C052
FinlandCollege_XHSTT2012,gr_C053,Course,C053
FinlandCollege_XHSTT2012,gr_C054,Course,C054
FinlandCollege_XHSTT2012,gr_C055,Course,C055
FinlandCollege_XHSTT2012,gr_C056,Course,C056
FinlandCollege_XHSTT2012,gr_C057,Course,C057
FinlandCollege_XHSTT2012,gr_C058,Course,C058
FinlandCollege_XHSTT2012,gr_C059,Course,C059
FinlandCollege_XHSTT2012,gr_C060,Course,C060
FinlandCollege_XHSTT2012,gr_C061,Course,C061
FinlandCollege_XHSTT2012,gr_C062,Course,C062
FinlandCollege_XHSTT2012,gr_C063,Course,C063
FinlandCollege_XHSTT2012,gr_C064,Course,C064
FinlandCollege_XHSTT2012,gr_C065,Course,C065
FinlandCollege_XHSTT2012,gr_C066,Course,C066
FinlandCollege_XHSTT2012,gr_C067,Course,C067
FinlandCollege_XHSTT2012,gr_C068,Course,C068
FinlandCollege_XHSTT2012,gr_C069,Course,C069
FinlandCollege_XHSTT2012,gr_C070,Course,C070
FinlandCollege_XHSTT2012,gr_C071,Course,C071
FinlandCollege_XHSTT2012,gr_C072,Course,C072
FinlandCollege_XHSTT2012,gr_C073,Course,C073
FinlandCollege_XHSTT2012,gr_C074,Course,C074
FinlandCollege_XHSTT2012,gr_C075,Course,C075
FinlandCollege_XHSTT2012,gr_C076,Course,C076
FinlandCollege_XHSTT2012,gr_C077,Course,C077
FinlandCollege_XHSTT2012,gr_C078,Course,C078
FinlandCollege_XHSTT2012,gr_C079,Course,C079
FinlandCollege_XHSTT2012,gr_C080,Course,C080
FinlandCollege_XHSTT2012,gr_C081,Course,C081
FinlandCollege_XHSTT2012,gr_C082,Course,C082
FinlandCollege_XHSTT2012,gr_C083,Course,C083
FinlandCollege_XHSTT2012,gr_C084,Course,C084
FinlandCollege_XHSTT2012,gr_C085,Course,C085
FinlandCollege_XHSTT2012,gr_C086,Course,C086
FinlandCollege_XHSTT2012,gr_C087,Course,C087
FinlandCollege_XHSTT2012,gr_C088,Course,C088
FinlandCollege_XHSTT2012,gr_C089,Course,C089
FinlandCollege_XHSTT2012,gr_C090,Course,C090
FinlandCollege_XHSTT2012,gr_C091,Course,C091
FinlandCollege_XHSTT2012,gr_C092,Course,C092
FinlandCollege_XHSTT2012,gr_C093,Course,C093
FinlandCollege_XHSTT2012,gr_C094,Course,C094
FinlandCollege_XHSTT2012,gr_C095,Course,C095
FinlandCollege_XHSTT2012,gr_C096,Course,C096
FinlandCollege_XHSTT2012,gr_C097,Course,C097
FinlandCollege_XHSTT2012,gr_C098,Course,C098
FinlandCollege_XHSTT2012,gr_C099,Course,C099
FinlandCollege_XHSTT2012,gr_C100,Course,C100
FinlandCollege_XHSTT2012,gr_C101,Course,C101
FinlandCollege_XHSTT2012,gr_C102,Course,C102
FinlandCollege_XHSTT2012,gr_C103,Course,C103
FinlandCollege_XHSTT2012,gr_C104,Course,C104
FinlandCollege_XHSTT2012,gr_C105,Course,C105
FinlandCollege_XHSTT2012,gr_C106,Course,C106
FinlandCollege_XHSTT2012,gr_C107,Course,C107
FinlandCollege_XHSTT2012,gr_C108,Course,C108
FinlandCollege_XHSTT2012,gr_C109,Course,C109
FinlandCollege_XHSTT2012,gr_C110,Course,C110
FinlandCollege_XHSTT2012,gr_C111,Course,C111
FinlandCollege_XHSTT2012,gr_C112,Course,C112
FinlandCollege_XHSTT2012,gr_C113,Course,C113
FinlandCollege_XHSTT2012,gr_C114,Course,C114
FinlandCollege_XHSTT2012,gr_C115,Course,C115
FinlandCollege_XHSTT2012,gr_C116,Course,C116
FinlandCollege_XHSTT2012,gr_C117,Course,C117
FinlandCollege_XHSTT2012,gr_C118,Course,C118
FinlandCollege_XHSTT2012,gr_C119,Course,C119
FinlandCollege_XHSTT2012,gr_C120,Course,C120
FinlandCollege_XHSTT2012,gr_C121,Course,C121
FinlandCollege_XHSTT2012,gr_C122,Course,C122
FinlandCollege_XHSTT2012,gr_C123,Course,C123
FinlandCollege_XHSTT2012,gr_C124,Course,C124
FinlandCollege_XHSTT2012,gr_C125,Course,C125
FinlandCollege_XHSTT2012,gr_C126,Course,C126
FinlandCollege_XHSTT2012,gr_C127,Course,C127
FinlandCollege_XHSTT2012,gr_C128,Course,C128
FinlandCollege_XHSTT2012,gr_C129,Course,C129
FinlandCollege_XHSTT2012,gr_C130,Course,C130
FinlandCollege_XHSTT2012,gr_C131,Course,C131
FinlandCollege_XHSTT2012,gr_C132,Course,C132
FinlandCollege_XHSTT2012,gr_C133,Course,C133
FinlandCollege_XHSTT2012,gr_C134,Course,C134
FinlandCollege_XHSTT2012,gr_C135,Course,C135
FinlandCollege_XHSTT2012,gr_C136,Course,C136
FinlandCollege_XHSTT2012,gr_C137,Course,C137
FinlandCollege_XHSTT2012,gr_C138,Course,C138
FinlandCollege_XHSTT2012,gr_C139,Course,C139
FinlandCollege_XHSTT2012,gr_C140,Course,C140
FinlandCollege_XHSTT2012,gr_C141,Course,C141
FinlandCollege_XHSTT2012,gr_C142,Course,C142
FinlandCollege_XHSTT2012,gr_C143,Course,C143
FinlandCollege_XHSTT2012,gr_C144,Course,C144
FinlandCollege_XHSTT2012,gr_C145,Course,C145
FinlandCollege_XHSTT2012,gr_C146,Course,C146
FinlandCollege_XHSTT2012,gr_C147,Course,C147
FinlandCollege_XHSTT2012,gr_C148,Course,C148
FinlandCollege_XHSTT2012,gr_C149,Course,C149
FinlandCollege_XHSTT2012,gr_C150,Course,C150
FinlandCollege_XHSTT2012,gr_C151,Course,C151
FinlandCollege_XHSTT2012,gr_C152,Course,C152
FinlandCollege_XHSTT2012,gr_C153,Course,C153
FinlandCollege_XHSTT2012,gr_C154,Course,C154
FinlandCollege_XHSTT2012,gr_C155,Course,C155
FinlandCollege_XHSTT2012,gr_C156,Course,C156
FinlandCollege_XHSTT2012,gr_C157,Course,C157
FinlandCollege_XHSTT2012,gr_C158,Course,C158
FinlandCollege_XHSTT2012,gr_C159,Course,C159
FinlandCollege_XHSTT2012,gr_C160,Course,C160
FinlandCollege_XHSTT2012,gr_C161,Course,C161
FinlandCollege_XHSTT2012,gr_C162,Course,C162
FinlandCollege_XHSTT2012,gr_C163,Course,C163
FinlandCollege_XHSTT2012,gr_C164,Course,C164
FinlandCollege_XHSTT2012,gr_C165,Course,C165
FinlandCollege_XHSTT2012,gr_C166,Course,C166
FinlandCollege_XHSTT2012,gr_C167,Course,C167
FinlandCollege_XHSTT2012,gr_C168,Course,C168
FinlandCollege_XHSTT2012,gr_C169,Course,C169
FinlandCollege_XHSTT2012,gr_C170,Course,C170
FinlandCollege_XHSTT2012,gr_C171,Course,C171
FinlandCollege_XHSTT2012,gr_C172,Course,C172
FinlandCollege_XHSTT2012,gr_C173,Course,C173
FinlandCollege_XHSTT2012,gr_C174,Course,C174
FinlandCollege_XHSTT2012,gr_C175,Course,C175
FinlandCollege_XHSTT2012,gr_C176,Course,C176
FinlandCollege_XHSTT2012,gr_C177,Course,C177
FinlandCollege_XHSTT2012,gr_C178,Course,C178
FinlandCollege_XHSTT2012,gr_C179,Course,C179
FinlandCollege_XHSTT2012,gr_C180,Course,C180
FinlandCollege_XHSTT2012,gr_C181,Course,C181
FinlandCollege_XHSTT2012,gr_C182,Course,C182
FinlandCollege_XHSTT2012,gr_C183,Course,C183
FinlandCollege_XHSTT2012,gr_C184,Course,C184
FinlandCollege_XHSTT2012,gr_C185,Course,C185
FinlandCollege_XHSTT2012,gr_C186,Course,C186
FinlandCollege_XHSTT2012,gr_C187,Course,C187
FinlandCollege_XHSTT2012,gr_C188,Course,C188
FinlandCollege_XHSTT2012,gr_C189,Course,C189
FinlandCollege_XHSTT2012,gr_C190,Course,C190
FinlandCollege_XHSTT2012,gr_C191,Course,C191
FinlandCollege_XHSTT2012,gr_C192,Course,C192
FinlandCollege_XHSTT2012,gr_C193,Course,C193
FinlandCollege_XHSTT2012,gr_C194,Course,C194
FinlandCollege_XHSTT2012,gr_C195,Course,C195
FinlandCollege_XHSTT2012,gr_C196,Course,C196
FinlandCollege_XHSTT2012,gr_C197,Course,C197
FinlandCollege_XHSTT2012,gr_C198,Course,C198
FinlandCollege_XHSTT2012,gr_C199,Course,C199
FinlandCollege_XHSTT2012,gr_C200,Course,C200
FinlandCollege_XHSTT2012,gr_C201,Course,C201
FinlandCollege_XHSTT2012,gr_C202,Course,C202
FinlandCollege_XHSTT2012,gr_C203,Course,C203
FinlandCollege_XHSTT2012,gr_C204,Course,C204
FinlandCollege_XHSTT2012,gr_C205,Course,C205
FinlandCollege_XHSTT2012,gr_C206,Course,C206
FinlandCollege_XHSTT2012,gr_C207,Course,C207
FinlandCollege_XHSTT2012,gr_C208,Course,C208
FinlandCollege_XHSTT2012,gr_C209,Course,C209
FinlandCollege_XHSTT2012,gr_C210,Course,C210
FinlandCollege_XHSTT2012,gr_C211,Course,C211
FinlandCollege_XHSTT2012,gr_C212,Course,C212
FinlandCollege_XHSTT2012,gr_C213,Course,C213
FinlandCollege_XHSTT2012,gr_C214,Course,C214
FinlandCollege_XHSTT2012,gr_C215,Course,C215
FinlandCollege_XHSTT2012,gr_C216,Course,C216
FinlandCollege_XHSTT2012,gr_C217,Course,C217
FinlandCollege_XHSTT2012,gr_C218,Course,C218
FinlandCollege_XHSTT2012,gr_C219,Course,C219
FinlandCollege_XHSTT2012,gr_C220,Course,C220
FinlandCollege_XHSTT2012,gr_C221,Course,C221
FinlandCollege_XHSTT2012,gr_C222,Course,C222
FinlandCollege_XHSTT2012,gr_C223,Course,C223
FinlandCollege_XHSTT2012,gr_C224,Course,C224
FinlandCollege_XHSTT2012,gr_C225,Course,C225
FinlandCollege_XHSTT2012,gr_C226,Course,C226
FinlandCollege_XHSTT2012,gr_C227,Course,C227
FinlandCollege_XHSTT2012,gr_C228,Course,C228
FinlandCollege_XHSTT2012,gr_C229,Course,C229
FinlandCollege_XHSTT2012,gr_C230,Course,C230
FinlandCollege_XHSTT2012,gr_C231,Course,C231
FinlandCollege_XHSTT2012,gr_C232,Course,C232
FinlandCollege_XHSTT2012,gr_C233,Course,C233
FinlandCollege_XHSTT2012,gr_C234,Course,C234
FinlandCollege_XHSTT2012,gr_C235,Course,C235
FinlandCollege_XHSTT2012,gr_C236,Course,C236
FinlandCollege_XHSTT2012,gr_C237,Course,C237
FinlandCollege_XHSTT2012,gr_C238,Course,C238
FinlandCollege_XHSTT2012,gr_C239,Course,C239
FinlandCollege_XHSTT2012,gr_C240,Course,C240
FinlandCollege_XHSTT2012,gr_C241,Course,C241
FinlandCollege_XHSTT2012,gr_C242,Course,C242
FinlandCollege_XHSTT2012,gr_C243,Course,C243
FinlandCollege_XHSTT2012,gr_C244,Course,C244
FinlandCollege_XHSTT2012,gr_C245,Course,C245
FinlandCollege_XHSTT2012,gr_C246,Course,C246
FinlandCollege_XHSTT2012,gr_C247,Course,C247
FinlandCollege_XHSTT2012,gr_C248,Course,C248
FinlandCollege_XHSTT2012,gr_C249,Course,C249
FinlandCollege_XHSTT2012,gr_C250,Course,C250
FinlandCollege_XHSTT2012,gr_C251,Course,C251
FinlandCollege_XHSTT2012,gr_C252,Course,C252
FinlandCollege_XHSTT2012,gr_C253,Course,C253
FinlandCollege_XHSTT2012,gr_C254,Course,C254
FinlandCollege_XHSTT2012,gr_C255,Course,C255
FinlandCollege_XHSTT2012,gr_C256,Course,C256
FinlandCollege_XHSTT2012,gr_C257,Course,C257
FinlandCollege_XHSTT2012,gr_C258,Course,C258
FinlandCollege_XHSTT2012,gr_C259,Course,C259
FinlandCollege_XHSTT2012,gr_C260,Course,C260
FinlandCollege_XHSTT2012,gr_C261,Course,C261
FinlandCollege_XHSTT2012,gr_C262,Course,C262
FinlandCollege_XHSTT2012,gr_C263,Course,C263
FinlandCollege_XHSTT2012,gr_C264,Course,C264
FinlandCollege_XHSTT2012,gr_C265,Course,C265
FinlandCollege_XHSTT2012,gr_C266,Course,C266
FinlandCollege_XHSTT2012,gr_C267,Course,C267
FinlandCollege_XHSTT2012,gr_C268,Course,C268
FinlandCollege_XHSTT2012,gr_C269,Course,C269
FinlandCollege_XHSTT2012,gr_C270,Course,C270
FinlandCollege_XHSTT2012,gr_C271,Course,C271
FinlandCollege_XHSTT2012,gr_C272,Course,C272
FinlandCollege_XHSTT2012,gr_C273,Course,C273
FinlandCollege_XHSTT2012,gr_C274,Course,C274
FinlandCollege_XHSTT2012,gr_C275,Course,C275
FinlandCollege_XHSTT2012,gr_C276,Course,C276
FinlandCollege_XHSTT2012,gr_C277,Course,C277
FinlandCollege_XHSTT2012,gr_C278,Course,C278
FinlandCollege_XHSTT2012,gr_C279,Course,C279
FinlandCollege_XHSTT2012,gr_C280,Course,C280
FinlandCollege_XHSTT2012,gr_C281,Course,C281
FinlandCollege_XHSTT2012,gr_C282,Course,C282
FinlandCollege_XHSTT2012,gr_C283,Course,C283
FinlandCollege_XHSTT2012,gr_C284,Course,C284
FinlandCollege_XHSTT2012,gr_C285,Course,C285
FinlandCollege_XHSTT2012,gr_C286,Course,C286
FinlandCollege_XHSTT2012,gr_C287,Course,C287
FinlandCollege_XHSTT2012,gr_C288,Course,C288
FinlandCollege_XHSTT2012,gr_C289,Course,C289
FinlandCollege_XHSTT2012,gr_C290,Course,C290
FinlandCollege_XHSTT2012,gr_C291,Course,C291
FinlandCollege_XHSTT2012,gr_C292,Course,C292
FinlandCollege_XHSTT2012,gr_C293,Course,C293
FinlandCollege_XHSTT2012,gr_C294,Course,C294
FinlandCollege_XHSTT2012,gr_C295,Course,C295
FinlandCollege_XHSTT2012,gr_C296,Course,C296
FinlandCollege_XHSTT2012,gr_C297,Course,C297
FinlandCollege_XHSTT2012,gr_C298,Course,C298
FinlandCollege_XHSTT2012,gr_C299,Course,C299
FinlandCollege_XHSTT2012,gr_C300,Course,C300
FinlandCollege_XHSTT2012,gr_C301,Course,C301
FinlandCollege_XHSTT2012,gr_C302,Course,C302
FinlandCollege_XHSTT2012,gr_C303,Course,C303
FinlandCollege_XHSTT2012,gr_C304,Course,C304
FinlandCollege_XHSTT2012,gr_C305,Course,C305
FinlandCollege_XHSTT2012,gr_C306,Course,C306
FinlandCollege_XHSTT2012,gr_C307,Course,C307
FinlandCollege_XHSTT2012,gr_C308,Course,C308
FinlandCollege_XHSTT2012,gr_C309,Course,C309
FinlandCollege_XHSTT2012,gr_C310,Course,C310
FinlandCollege_XHSTT2012,gr_C311,Course,C311
FinlandCollege_XHSTT2012,gr_C312,Course,C312
FinlandCollege_XHSTT2012,gr_C313,Course,C313
FinlandCollege_XHSTT2012,gr_C314,Course,C314
FinlandCollege_XHSTT2012,gr_C315,Course,C315
FinlandCollege_XHSTT2012,gr_C316,Course,C316
FinlandCollege_XHSTT2012,gr_C317,Course,C317
FinlandCollege_XHSTT2012,gr_C318,Course,C318
FinlandCollege_XHSTT2012,gr_C319,Course,C319
FinlandCollege_XHSTT2012,gr_C320,Course,C320
FinlandCollege_XHSTT2012,gr_C321,Course,C321
FinlandCollege_XHSTT2012,gr_C322,Course,C322
FinlandCollege_XHSTT2012,gr_C323,Course,C323
FinlandCollege_XHSTT2012,gr_C324,Course,C324
FinlandCollege_XHSTT2012,gr_C325,Course,C325
FinlandCollege_XHSTT2012,gr_C326,Course,C326
FinlandCollege_XHSTT2012,gr_C327,Course,C327
FinlandCollege_XHSTT2012,gr_C328,Course,C328
FinlandCollege_XHSTT2012,gr_C329,Course,C329
FinlandCollege_XHSTT2012,gr_C330,Course,C330
FinlandCollege_XHSTT2012,gr_C331,Course,C331
FinlandCollege_XHSTT2012,gr_C332,Course,C332
FinlandCollege_XHSTT2012,gr_C333,Course,C333
FinlandCollege_XHSTT2012,gr_C334,Course,C334
FinlandCollege_XHSTT2012,gr_C335,Course,C335
FinlandCollege_XHSTT2012,gr_C336,Course,C336
FinlandCollege_XHSTT2012,gr_EventsDuration1,EventGroup,EventsOfDurationOne
FinlandCollege_XHSTT2012,gr_EventsDuration2,EventGroup,EventsOfDurationTwo
FinlandCollege_XHSTT2012,gr_EventsDuration3,EventGroup,EventsOfDurationThree
FinlandCollege_XHSTT2012,gr_EventsGeneral,EventGroup,General
