instance_id,event_id,er_index,role,resource_type_ref,reference_resource_id,workload
FinlandCollege_XHSTT2012,Event_C035_1,0,Class,,S1B,
FinlandCollege_XHSTT2012,Event_C035_1,1,Teacher,,PIH,
FinlandCollege_XHSTT2012,Event_C035_1,2,Room,,R313,
FinlandCollege_XHSTT2012,Event_C036_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C036_1,1,Teacher,,PIH,
FinlandCollege_XHSTT2012,Event_C036_1,2,Room,,R313,
FinlandCollege_XHSTT2012,Event_C037_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C037_1,1,Teacher,,LIP,
FinlandCollege_XHSTT2012,Event_C037_1,2,Room,,R315,
FinlandCollege_XHSTT2012,Event_C038_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C038_1,1,Teacher,,KIE,
FinlandCollege_XHSTT2012,Event_C038_1,2,Room,,R305,
FinlandCollege_XHSTT2012,Event_C039_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C039_1,1,Teacher,,LIP,
FinlandCollege_XHSTT2012,Event_C039_1,2,Room,,R411,
FinlandCollege_XHSTT2012,Event_C040_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C040_1,1,Teacher,,LIP,
FinlandCollege_XHSTT2012,Event_C040_1,2,Room,,R315,
FinlandCollege_XHSTT2012,Event_C041_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C041_1,1,Teacher,,MER,
FinlandCollege_XHSTT2012,Event_C041_1,2,Room,,R403,
FinlandCollege_XHSTT2012,Event_C042_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C042_1,1,Teacher,,KOI,
FinlandCollege_XHSTT2012,Event_C042_1,2,Room,,R209,
FinlandCollege_XHSTT2012,Event_C043_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C043_1,1,Teacher,,SAL,
FinlandCollege_XHSTT2012,Event_C043_1,2,Room,,R024,
FinlandCollege_XHSTT2012,Event_C044_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C044_1,1,Teacher,,KEK,
FinlandCollege_XHSTT2012,Event_C044_1,2,Room,,R207,
FinlandCollege_XHSTT2012,Event_C045_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C045_1,1,Teacher,,PUH,
FinlandCollege_XHSTT2012,Event_C045_1,2,Room,,RPUH,
FinlandCollege_XHSTT2012,Event_C046_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C046_1,1,Teacher,,YMY,
FinlandCollege_XHSTT2012,Event_C046_1,2,Room,,R217,
FinlandCollege_XHSTT2012,Event_C047_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C047_1,1,Teacher,,DMY,
FinlandCollege_XHSTT2012,Event_C047_1,2,Room,,R413,
FinlandCollege_XHSTT2012,Event_C048_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C048_1,1,Teacher,,REI,
FinlandCollege_XHSTT2012,Event_C048_1,2,Room,,R213,
FinlandCollege_XHSTT2012,Event_C049_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C049_1,1,Teacher,,PIH,
FinlandCollege_XHSTT2012,Event_C049_1,2,Room,,R409,
FinlandCollege_XHSTT2012,Event_C050_1,0,Class,,S1C,
FinlandCollege_XHSTT2012,Event_C050_1,1,Teacher,,PIH,
FinlandCollege_XHSTT2012,Event_C050_1,2,Room,,R413,
FinlandCollege_XHSTT2012,Event_C051_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C051_1,1,Teacher,,MVU,
FinlandCollege_XHSTT2012,Event_C051_1,2,Room,,R307,
FinlandCollege_XHSTT2012,Event_C052_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C052_1,1,Teacher,,HIE,
FinlandCollege_XHSTT2012,Event_C052_1,2,Room,,R313,
FinlandCollege_XHSTT2012,Event_C053_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C053_1,1,Teacher,,KIE,
FinlandCollege_XHSTT2012,Event_C053_1,2,Room,,R413,
FinlandCollege_XHSTT2012,Event_C054_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C054_1,1,Teacher,,LIP,
FinlandCollege_XHSTT2012,Event_C054_1,2,Room,,R409,
FinlandCollege_XHSTT2012,Event_C055_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C055_1,1,Teacher,,REI,
FinlandCollege_XHSTT2012,Event_C055_1,2,Room,,R411,
FinlandCollege_XHSTT2012,Event_C056_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C056_1,1,Teacher,,LIP,
FinlandCollege_XHSTT2012,Event_C056_1,2,Room,,R308,
FinlandCollege_XHSTT2012,Event_C057_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C057_1,1,Teacher,,MER,
FinlandCollege_XHSTT2012,Event_C057_1,2,Room,,R403,
FinlandCollege_XHSTT2012,Event_C058_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C058_1,1,Teacher,,KOI,
FinlandCollege_XHSTT2012,Event_C058_1,2,Room,,R209,
FinlandCollege_XHSTT2012,Event_C059_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C059_1,1,Teacher,,SAL,
FinlandCollege_XHSTT2012,Event_C059_1,2,Room,,R024,
FinlandCollege_XHSTT2012,Event_C060_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C060_1,1,Teacher,,LSE,
FinlandCollege_XHSTT2012,Event_C060_1,2,Room,,R213,
FinlandCollege_XHSTT2012,Event_C061_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C061_1,1,Teacher,,LIP,
FinlandCollege_XHSTT2012,Event_C061_1,2,Room,,R315,
FinlandCollege_XHSTT2012,Event_C062_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C062_1,1,Teacher,,PUH,
FinlandCollege_XHSTT2012,Event_C062_1,2,Room,,RPUH,
FinlandCollege_XHSTT2012,Event_C063_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C063_1,1,Teacher,,YMY,
FinlandCollege_XHSTT2012,Event_C063_1,2,Room,,R111,
FinlandCollege_XHSTT2012,Event_C064_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C064_1,1,Teacher,,DMY,
FinlandCollege_XHSTT2012,Event_C064_1,2,Room,,R413,
FinlandCollege_XHSTT2012,Event_C065_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C065_1,1,Teacher,,REI,
FinlandCollege_XHSTT2012,Event_C065_1,2,Room,,R213,
FinlandCollege_XHSTT2012,Event_C066_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C066_1,1,Teacher,,PIH,
FinlandCollege_XHSTT2012,Event_C066_1,2,Room,,R409,
FinlandCollege_XHSTT2012,Event_C067_1,0,Class,,S1D,
FinlandCollege_XHSTT2012,Event_C067_1,1,Teacher,,PIH,
FinlandCollege_XHSTT2012,Event_C067_1,2,Room,,R313,
FinlandCollege_XHSTT2012,Event_C068_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C068_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C068_1,2,Teacher,,NIR,
FinlandCollege_XHSTT2012,Event_C068_1,3,Room,,R403,
FinlandCollege_XHSTT2012,Event_C069_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C069_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C069_1,2,Teacher,,MAK,
FinlandCollege_XHSTT2012,Event_C069_1,3,Room,,R407,
FinlandCollege_XHSTT2012,Event_C070_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C070_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C070_1,2,Teacher,,REI,
FinlandCollege_XHSTT2012,Event_C070_1,3,Room,,R213,
FinlandCollege_XHSTT2012,Event_C071_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C071_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C071_1,2,Teacher,,HEI,
FinlandCollege_XHSTT2012,Event_C071_1,3,Room,,R209,
FinlandCollege_XHSTT2012,Event_C071_2,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C071_2,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C071_2,2,Teacher,,HEI,
FinlandCollege_XHSTT2012,Event_C071_2,3,Room,,R209,
FinlandCollege_XHSTT2012,Event_C072_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C072_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C072_1,2,Teacher,,HII,
FinlandCollege_XHSTT2012,Event_C072_1,3,Room,,RHII,
FinlandCollege_XHSTT2012,Event_C073_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C073_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C073_1,2,Teacher,,MAT,
FinlandCollege_XHSTT2012,Event_C073_1,3,Room,,R303,
FinlandCollege_XHSTT2012,Event_C074_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C074_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C074_1,2,Teacher,,SSA,
FinlandCollege_XHSTT2012,Event_C074_1,3,Room,,R311,
FinlandCollege_XHSTT2012,Event_C075_1,0,Class1,,SAA1,
FinlandCollege_XHSTT2012,Event_C075_1,1,Class2,,SAA2,
FinlandCollege_XHSTT2012,Event_C075_1,2,Teacher,,VUO,
FinlandCollege_XHSTT2012,Event_C075_1,3,Room,,R201,
FinlandCollege_XHSTT2012,Event_C076_1,0,Class,,SAA1,
FinlandCollege_XHSTT2012,Event_C076_1,1,Teacher,,MAK,
FinlandCollege_XHSTT2012,Event_C076_1,2,Room,,R413,
FinlandCollege_XHSTT2012,Event_C077_1,0,Class,,SAA1,
FinlandCollege_XHSTT2012,Event_C077_1,1,Teacher,,ELO,
FinlandCollege_XHSTT2012,Event_C077_1,2,Room,,R309,
FinlandCollege_XHSTT2012,Event_C077_2,0,Class,,SAA1,
FinlandCollege_XHSTT2012,Event_C077_2,1,Teacher,,ELO,
FinlandCollege_XHSTT2012,Event_C077_2,2,Room,,R309,
FinlandCollege_XHSTT2012,Event_C078_1,0,Class,,SAA1,
FinlandCollege_XHSTT2012,Event_C078_1,1,Teacher,,SSA,
FinlandCollege_XHSTT2012,Event_C078_1,2,Room,,R311,
FinlandCollege_XHSTT2012,Event_C079_1,0,Class,,SAA2,
FinlandCollege_XHSTT2012,Event_C079_1,1,Teacher,,KEK,
FinlandCollege_XHSTT2012,Event_C079_1,2,Room,,R207,
FinlandCollege_XHSTT2012,Event_C079_2,0,Class,,SAA2,
FinlandCollege_XHSTT2012,Event_C079_2,1,Teacher,,KEK,
FinlandCollege_XHSTT2012,Event_C079_2,2,Room,,R207,
FinlandCollege_XHSTT2012,Event_C080_1,0,Class,,SAA2,
FinlandCollege_XHSTT2012,Event_C080_1,1,Teacher,,MAK,
FinlandCollege_XHSTT2012,Event_C080_1,2,Room,,R407,
FinlandCollege_XHSTT2012,Event_C081_1,0,Class,,SAA2,
FinlandCollege_XHSTT2012,Event_C081_1,1,Teacher,,HEI,
FinlandCollege_XHSTT2012,Event_C081_1,2,Room,,RB30,
FinlandCollege_XHSTT2012,Event_C082_1,0,Class,,SAA2,
FinlandCollege_XHSTT2012,Event_C082_1,1,Teacher,,SSA,
FinlandCollege_XHSTT2012,Event_C082_1,2,Room,,R311,
FinlandCollege_XHSTT2012,Event_C083_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C083_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C083_1,2,Teacher,,MVU,
FinlandCollege_XHSTT2012,Event_C083_1,3,Room,,R307,
FinlandCollege_XHSTT2012,Event_C084_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C084_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C084_1,2,Teacher,,HEL,
FinlandCollege_XHSTT2012,Event_C084_1,3,Room,,R407,
FinlandCollege_XHSTT2012,Event_C085_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C085_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C085_1,2,Teacher,,RPY,
FinlandCollege_XHSTT2012,Event_C085_1,3,Room,,R305,
FinlandCollege_XHSTT2012,Event_C086_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C086_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C086_1,2,Teacher,,HEI,
FinlandCollege_XHSTT2012,Event_C086_1,3,Room,,R302,
FinlandCollege_XHSTT2012,Event_C087_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C087_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C087_1,2,Teacher,,HII,
FinlandCollege_XHSTT2012,Event_C087_1,3,Room,,RHII,
FinlandCollege_XHSTT2012,Event_C088_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C088_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C088_1,2,Teacher,,SAA,
FinlandCollege_XHSTT2012,Event_C088_1,3,Room,,R413,
FinlandCollege_XHSTT2012,Event_C089_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C089_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C089_1,2,Teacher,,SSA,
FinlandCollege_XHSTT2012,Event_C089_1,3,Room,,R311,
FinlandCollege_XHSTT2012,Event_C090_1,0,Class1,,SAB1,
FinlandCollege_XHSTT2012,Event_C090_1,1,Class2,,SAB2,
FinlandCollege_XHSTT2012,Event_C090_1,2,Teacher,,AAL,
FinlandCollege_XHSTT2012,Event_C090_1,3,Room,,R313,
FinlandCollege_XHSTT2012,Event_C091_1,0,Class,,SAB1,
FinlandCollege_XHSTT2012,Event_C091_1,1,Teacher,,MVU,
FinlandCollege_XHSTT2012,Event_C091_1,2,Room,,R307,
FinlandCollege_XHSTT2012,Event_C092_1,0,Class,,SAB1,
FinlandCollege_XHSTT2012,Event_C092_1,1,Teacher,,HEL,
FinlandCollege_XHSTT2012,Event_C092_1,2,Room,,R407,
FinlandCollege_XHSTT2012,Event_C093_1,0,Class,,SAB1,
FinlandCollege_XHSTT2012,Event_C093_1,1,Teacher,,RPY,
FinlandCollege_XHSTT2012,Event_C093_1,2,Room,,R305,
FinlandCollege_XHSTT2012,Event_C094_1,0,Class,,SAB1,
FinlandCollege_XHSTT2012,Event_C094_1,1,Teacher,,SAA,
FinlandCollege_XHSTT2012,Event_C094_1,2,Room,,R113,
FinlandCollege_XHSTT2012,Event_C095_1,0,Class,,SAB1,
FinlandCollege_XHSTT2012,Event_C095_1,1,Teacher,,SSA,
FinlandCollege_XHSTT2012,Event_C095_1,2,Room,,R311,
FinlandCollege_XHSTT2012,Event_C096_1,0,Class,,SAB1,
FinlandCollege_XHSTT2012,Event_C096_1,1,Teacher,,AAL,
FinlandCollege_XHSTT2012,Event_C096_1,2,Room,,R313,
FinlandCollege_XHSTT2012,Event_C097_1,0,Class,,SAB2,
FinlandCollege_XHSTT2012,Event_C097_1,1,Teacher,,MVU,
FinlandCollege_XHSTT2012,Event_C097_1,2,Room,,R307,
FinlandCollege_XHSTT2012,Event_C098_1,0,Class,,SAB2,
FinlandCollege_XHSTT2012,Event_C098_1,1,Teacher,,HEL,
FinlandCollege_XHSTT2012,Event_C098_1,2,Room,,R407,
FinlandCollege_XHSTT2012,Event_C099_1,0,Class,,SAB2,
FinlandCollege_XHSTT2012,Event_C099_1,1,Teacher,,RPY,
FinlandCollege_XHSTT2012,Event_C099_1,2,Room,,R305,
FinlandCollege_XHSTT2012,Event_C100_1,0,Class,,SAB2,
FinlandCollege_XHSTT2012,Event_C100_1,1,Teacher,,SAA,
FinlandCollege_XHSTT2012,Event_C100_1,2,Room,,R111,
FinlandCollege_XHSTT2012,Event_C101_1,0,Class,,SAB2,
FinlandCollege_XHSTT2012,Event_C101_1,1,Teacher,,SSA,
FinlandCollege_XHSTT2012,Event_C101_1,2,Room,,R311,
FinlandCollege_XHSTT2012,Event_C102_1,0,Class,,SAB2,
FinlandCollege_XHSTT2012,Event_C102_1,1,Teacher,,AAL,
FinlandCollege_XHSTT2012,Event_C102_1,2,Room,,R313,
FinlandCollege_XHSTT2012,Event_C103_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C103_1,1,Teacher,,RAT,
FinlandCollege_XHSTT2012,Event_C103_1,2,Room,,R409,
FinlandCollege_XHSTT2012,Event_C103_2,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C103_2,1,Teacher,,RAT,
FinlandCollege_XHSTT2012,Event_C103_2,2,Room,,R409,
FinlandCollege_XHSTT2012,Event_C104_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C104_1,1,Teacher,,KUL,
FinlandCollege_XHSTT2012,Event_C104_1,2,Room,,R401,
FinlandCollege_XHSTT2012,Event_C105_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C105_1,1,Teacher,,RPY,
FinlandCollege_XHSTT2012,Event_C105_1,2,Room,,R305,
FinlandCollege_XHSTT2012,Event_C105_2,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C105_2,1,Teacher,,RPY,
FinlandCollege_XHSTT2012,Event_C105_2,2,Room,,R305,
FinlandCollege_XHSTT2012,Event_C106_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C106_1,1,Teacher,,HEI,
FinlandCollege_XHSTT2012,Event_C106_1,2,Room,,R302,
FinlandCollege_XHSTT2012,Event_C107_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C107_1,1,Teacher,,ELO,
FinlandCollege_XHSTT2012,Event_C107_1,2,Room,,R309,
FinlandCollege_XHSTT2012,Event_C107_2,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C107_2,1,Teacher,,ELO,
FinlandCollege_XHSTT2012,Event_C107_2,2,Room,,R309,
FinlandCollege_XHSTT2012,Event_C108_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C108_1,1,Teacher,,PUH,
FinlandCollege_XHSTT2012,Event_C108_1,2,Room,,RPUH,
FinlandCollege_XHSTT2012,Event_C109_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C109_1,1,Teacher,,SAA,
FinlandCollege_XHSTT2012,Event_C109_1,2,Room,,R113,
FinlandCollege_XHSTT2012,Event_C109_2,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C109_2,1,Teacher,,SAA,
FinlandCollege_XHSTT2012,Event_C109_2,2,Room,,R113,
FinlandCollege_XHSTT2012,Event_C110_1,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C110_1,1,Teacher,,VUO,
FinlandCollege_XHSTT2012,Event_C110_1,2,Room,,R201,
FinlandCollege_XHSTT2012,Event_C110_2,0,Class,,SAC1,
FinlandCollege_XHSTT2012,Event_C110_2,1,Teacher,,VUO,
FinlandCollege_XHSTT2012,Event_C110_2,2,Room,,R201,
FinlandCollege_XHSTT2012,Event_C111_1,0,Class,,SAD1,
FinlandCollege_XHSTT2012,Event_C111_1,1,Teacher,,REI,
FinlandCollege_XHSTT2012,Event_C111_1,2,Room,,RB30,
FinlandCollege_XHSTT2012,Event_C111_2,0,Class,,SAD1,
FinlandCollege_XHSTT2012,Event_C111_2,1,Teacher,,REI,
FinlandCollege_XHSTT2012,Event_C111_2,2,Room,,RB30,
FinlandCollege_XHSTT2012,Event_C112_1,0,Class,,SAD1,
FinlandCollege_XHSTT2012,Event_C112_1,1,Teacher,,LAU,
FinlandCollege_XHSTT2012,Event_C112_1,2,Room,,R405,
FinlandCollege_XHSTT2012,Event_C113_1,0,Class,,SAD1,
FinlandCollege_XHSTT2012,Event_C113_1,1,Teacher,,ELO,
FinlandCollege_XHSTT2012,Event_C113_1,2,Room,,R314,
FinlandCollege_XHSTT2012,Event_C114_1,0,Class,,SAD1,
FinlandCollege_XHSTT2012,Event_C114_1,1,Teacher,,PUH,
FinlandCollege_XHSTT2012,Event_C114_1,2,Room,,RPUH,
FinlandCollege_XHSTT2012,Event_C115_1,0,Class,,SAD1,
FinlandCollege_XHSTT2012,Event_C115_1,1,Teacher,,NUR,
FinlandCollege_XHSTT2012,Event_C115_1,2,Room,,R301,
FinlandCollege_XHSTT2012,Event_C115_2,0,Class,,SAD1,
FinlandCollege_XHSTT2012,Event_C115_2,1,Teacher,,NUR,
