instance_id,constraint_id,path,attr,value
DK-FG-12,PreferResource2,Resources/Resource,Reference,R62
DK-FG-12,PreferResource2,Resources/Resource,Reference,R63
DK-FG-12,PreferResource2,Resources/Resource,Reference,R64
DK-FG-12,PreferResource2,Resources/Resource,Reference,R65
DK-FG-12,PreferResource2,Resources/Resource,Reference,R66
DK-FG-12,PreferResource2,Resources/Resource,Reference,R67
DK-FG-12,PreferResource2,Role,text,RoleRoom
DK-FG-12,PreferResource3,Name,text,PreferResource
DK-FG-12,PreferResource3,Required,text,TRUE
DK-FG-12,PreferResource3,Weight,text,1000
DK-FG-12,PreferResource3,CostFunction,text,Linear
DK-FG-12,PreferResource3,Resources/Resource,Reference,R22
DK-FG-12,PreferResource3,Resources/Resource,Reference,R24
DK-FG-12,PreferResource3,Resources/Resource,Reference,R25
DK-FG-12,PreferResource3,Resources/Resource,Reference,R26
DK-FG-12,PreferResource3,Role,text,RoleRoom
DK-FG-12,PreferResource4,Name,text,PreferResource
DK-FG-12,PreferResource4,Required,text,TRUE
DK-FG-12,PreferResource4,Weight,text,1000
DK-FG-12,PreferResource4,CostFunction,text,Linear
DK-FG-12,PreferResource4,Resources/Resource,Reference,R30
DK-FG-12,PreferResource4,Resources/Resource,Reference,R31
DK-FG-12,PreferResource4,Role,text,RoleRoom
DK-FG-12,PreferResource5,Name,text,PreferResource
DK-FG-12,PreferResource5,Required,text,TRUE
DK-FG-12,PreferResource5,Weight,text,1000
DK-FG-12,PreferResource5,CostFunction,text,Linear
DK-FG-12,PreferResource5,Resources/Resource,Reference,R16
DK-FG-12,PreferResource5,Resources/Resource,Reference,R17
DK-FG-12,PreferResource5,Resources/Resource,Reference,R18
DK-FG-12,PreferResource5,Resources/Resource,Reference,R31
DK-FG-12,PreferResource5,Role,text,RoleRoom
DK-FG-12,PreferResource6,Name,text,PreferResource
DK-FG-12,PreferResource6,Required,text,TRUE
DK-FG-12,PreferResource6,Weight,text,1000
DK-FG-12,PreferResource6,CostFunction,text,Linear
DK-FG-12,PreferResource6,Resources/Resource,Reference,R55
DK-FG-12,PreferResource6,Resources/Resource,Reference,R56
DK-FG-12,PreferResource6,Role,text,RoleRoom
DK-FG-12,PreferResource7,Name,text,PreferResource
DK-FG-12,PreferResource7,Required,text,TRUE
DK-FG-12,PreferResource7,Weight,text,1000
DK-FG-12,PreferResource7,CostFunction,text,Linear
DK-FG-12,PreferResource7,Resources/Resource,Reference,R7
DK-FG-12,PreferResource7,Resources/Resource,Reference,R8
DK-FG-12,PreferResource7,Role,text,RoleRoom
DK-FG-12,PreferResource8,Name,text,PreferResource
DK-FG-12,PreferResource8,Required,text,TRUE
DK-FG-12,PreferResource8,Weight,text,1000
DK-FG-12,PreferResource8,CostFunction,text,Linear
DK-FG-12,PreferResource8,Resources/Resource,Reference,R2
DK-FG-12,PreferResource8,Resources/Resource,Reference,R3
DK-FG-12,PreferResource8,Role,text,RoleRoom
DK-FG-12,SpreadEventsNeighbordays,Name,text,SpreadEventsNeighbordays
DK-FG-12,SpreadEventsNeighbordays,Required,text,FALSE
DK-FG-12,SpreadEventsNeighbordays,Weight,text,8
DK-FG-12,SpreadEventsNeighbordays,CostFunction,text,Linear
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays2
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays3
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays4
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays5
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays6
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays7
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup,Reference,TGNeighborDays8
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsNeighbordays,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,Name,text,SpreadEventsClassDayConflicts
DK-FG-12,SpreadEventsClassDayConflicts,Required,text,TRUE
DK-FG-12,SpreadEventsClassDayConflicts,Weight,text,1
DK-FG-12,SpreadEventsClassDayConflicts,CostFunction,text,Linear
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D2
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D3
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D4
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D5
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D6
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D7
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D8
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D9
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup,Reference,D10
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,SpreadEventsClassDayConflicts,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,ClassWeekStability1,Name,text,ClassWeekStability1
DK-FG-12,ClassWeekStability1,Required,text,FALSE
DK-FG-12,ClassWeekStability1,Weight,text,8
DK-FG-12,ClassWeekStability1,CostFunction,text,Linear
DK-FG-12,ClassWeekStability1,TimeGroups/TimeGroup,Reference,Week1
DK-FG-12,ClassWeekStability1,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,ClassWeekStability1,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,ClassWeekStability1,TimeGroups/TimeGroup,Reference,Week2
DK-FG-12,ClassWeekStability1,TimeGroups/TimeGroup/Minimum,text,0
DK-FG-12,ClassWeekStability1,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,ClassWeekStability2,Name,text,ClassWeekStability2
DK-FG-12,ClassWeekStability2,Required,text,FALSE
DK-FG-12,ClassWeekStability2,Weight,text,8
DK-FG-12,ClassWeekStability2,CostFunction,text,Linear
DK-FG-12,ClassWeekStability2,TimeGroups/TimeGroup,Reference,Week1
DK-FG-12,ClassWeekStability2,TimeGroups/TimeGroup/Minimum,text,1
DK-FG-12,ClassWeekStability2,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,ClassWeekStability2,TimeGroups/TimeGroup,Reference,Week2
DK-FG-12,ClassWeekStability2,TimeGroups/TimeGroup/Minimum,text,1
DK-FG-12,ClassWeekStability2,TimeGroups/TimeGroup/Maximum,text,1
DK-FG-12,ClassWeekStability3,Name,text,ClassWeekStability3
DK-FG-12,ClassWeekStability3,Required,text,FALSE
DK-FG-12,ClassWeekStability3,Weight,text,8
DK-FG-12,ClassWeekStability3,CostFunction,text,Linear
DK-FG-12,ClassWeekStability3,TimeGroups/TimeGroup,Reference,Week1
DK-FG-12,ClassWeekStability3,TimeGroups/TimeGroup/Minimum,text,1
DK-FG-12,ClassWeekStability3,TimeGroups/TimeGroup/Maximum,text,2
DK-FG-12,ClassWeekStability3,TimeGroups/TimeGroup,Reference,Week2
DK-FG-12,ClassWeekStability3,TimeGroups/TimeGroup/Minimum,text,1
DK-FG-12,ClassWeekStability3,TimeGroups/TimeGroup/Maximum,text,2
DK-FG-12,ClassWeekStability4,Name,text,ClassWeekStability4
DK-FG-12,ClassWeekStability4,Required,text,FALSE
DK-FG-12,ClassWeekStability4,Weight,text,8
DK-FG-12,ClassWeekStability4,CostFunction,text,Linear
DK-FG-12,ClassWeekStability4,TimeGroups/TimeGroup,Reference,Week1
DK-FG-12,ClassWeekStability4,TimeGroups/TimeGroup/Minimum,text,2
DK-FG-12,ClassWeekStability4,TimeGroups/TimeGroup/Maximum,text,2
DK-FG-12,ClassWeekStability4,TimeGroups/TimeGroup,Reference,Week2
DK-FG-12,ClassWeekStability4,TimeGroups/TimeGroup/Minimum,text,2
DK-FG-12,ClassWeekStability4,TimeGroups/TimeGroup/Maximum,text,2
DK-FG-12,ClassWeekStability5,Name,text,ClassWeekStability5
DK-FG-12,ClassWeekStability5,Required,text,FALSE
DK-FG-12,ClassWeekStability5,Weight,text,8
DK-FG-12,ClassWeekStability5,CostFunction,text,Linear
DK-FG-12,ClassWeekStability5,TimeGroups/TimeGroup,Reference,Week1
DK-FG-12,ClassWeekStability5,TimeGroups/TimeGroup/Minimum,text,2
DK-FG-12,ClassWeekStability5,TimeGroups/TimeGroup/Maximum,text,3
DK-FG-12,ClassWeekStability5,TimeGroups/TimeGroup,Reference,Week2
DK-FG-12,ClassWeekStability5,TimeGroups/TimeGroup/Minimum,text,2
DK-FG-12,ClassWeekStability5,TimeGroups/TimeGroup/Maximum,text,3
DK-FG-12,ClassWeekStability6,Name,text,ClassWeekStability6
DK-FG-12,ClassWeekStability6,Required,text,FALSE
DK-FG-12,ClassWeekStability6,Weight,text,8
DK-FG-12,ClassWeekStability6,CostFunction,text,Linear
DK-FG-12,ClassWeekStability6,TimeGroups/TimeGroup,Reference,Week1
DK-FG-12,ClassWeekStability6,TimeGroups/TimeGroup/Minimum,text,3
DK-FG-12,ClassWeekStability6,TimeGroups/TimeGroup/Maximum,text,3
DK-FG-12,ClassWeekStability6,TimeGroups/TimeGroup,Reference,Week2
DK-FG-12,ClassWeekStability6,TimeGroups/TimeGroup/Minimum,text,3
DK-FG-12,ClassWeekStability6,TimeGroups/TimeGroup/Maximum,text,3
DK-FG-12,AvoidClashes,Name,text,AvoidClashes
DK-FG-12,AvoidClashes,Required,text,TRUE
DK-FG-12,AvoidClashes,Weight,text,1
DK-FG-12,AvoidClashes,CostFunction,text,Linear
DK-FG-12,AvoidUnavailable1,Name,text,AvoidUnavailable1
DK-FG-12,AvoidUnavailable1,Required,text,TRUE
DK-FG-12,AvoidUnavailable1,Weight,text,1
DK-FG-12,AvoidUnavailable1,CostFunction,text,Linear
DK-FG-12,AvoidUnavailable1,Times/Time,Reference,T35
DK-FG-12,AvoidUnavailable1,Times/Time,Reference,T10
DK-FG-12,AvoidUnavailable2,Name,text,AvoidUnavailable2
DK-FG-12,AvoidUnavailable2,Required,text,TRUE
DK-FG-12,AvoidUnavailable2,Weight,text,1
DK-FG-12,AvoidUnavailable2,CostFunction,text,Linear
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T25
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T27
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T28
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T4
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T0
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T26
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T3
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T29
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T1
DK-FG-12,AvoidUnavailable2,Times/Time,Reference,T2
DK-FG-12,AvoidUnavailable3,Name,text,AvoidUnavailable3
DK-FG-12,AvoidUnavailable3,Required,text,TRUE
DK-FG-12,AvoidUnavailable3,Weight,text,1
DK-FG-12,AvoidUnavailable3,CostFunction,text,Linear
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T14
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T27
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T28
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T4
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T12
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T36
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T35
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T37
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T38
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T3
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T29
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T39
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T13
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T2
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T10
DK-FG-12,AvoidUnavailable3,Times/Time,Reference,T11
DK-FG-12,AvoidUnavailable4,Name,text,AvoidUnavailable4
DK-FG-12,AvoidUnavailable4,Required,text,TRUE
DK-FG-12,AvoidUnavailable4,Weight,text,1
DK-FG-12,AvoidUnavailable4,CostFunction,text,Linear
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T14
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T27
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T28
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T4
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T16
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T12
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T40
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T37
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T30
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T38
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T3
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T29
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T31
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T5
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T41
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T39
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T13
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T2
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T6
DK-FG-12,AvoidUnavailable4,Times/Time,Reference,T15
DK-FG-12,AvoidUnavailable5,Name,text,AvoidUnavailable5
DK-FG-12,AvoidUnavailable5,Required,text,TRUE
DK-FG-12,AvoidUnavailable5,Weight,text,1
DK-FG-12,AvoidUnavailable5,CostFunction,text,Linear
DK-FG-12,AvoidUnavailable5,Times/Time,Reference,T27
DK-FG-12,AvoidUnavailable5,Times/Time,Reference,T28
DK-FG-12,AvoidUnavailable5,Times/Time,Reference,T4
DK-FG-12,AvoidUnavailable5,Times/Time,Reference,T3
DK-FG-12,AvoidUnavailable5,Times/Time,Reference,T29
DK-FG-12,AvoidUnavailable5,Times/Time,Reference,T2
DK-FG-12,LimitIdleStudents,Name,text,LimitIdleStudents
DK-FG-12,LimitIdleStudents,Required,text,FALSE
DK-FG-12,LimitIdleStudents,Weight,text,7
DK-FG-12,LimitIdleStudents,CostFunction,text,Linear
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D1
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D2
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D3
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D4
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D5
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D6
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D7
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D8
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D9
DK-FG-12,LimitIdleStudents,TimeGroups/TimeGroup,Reference,D10
DK-FG-12,LimitIdleStudents,Minimum,text,0
DK-FG-12,LimitIdleStudents,Maximum,text,0
DK-FG-12,LimitIdleTeachers,Name,text,LimitIdleTeachers
DK-FG-12,LimitIdleTeachers,Required,text,FALSE
DK-FG-12,LimitIdleTeachers,Weight,text,6
DK-FG-12,LimitIdleTeachers,CostFunction,text,Linear
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D1
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D2
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D3
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D4
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D5
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D6
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D7
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D8
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D9
DK-FG-12,LimitIdleTeachers,TimeGroups/TimeGroup,Reference,D10
DK-FG-12,LimitIdleTeachers,Minimum,text,0
DK-FG-12,LimitIdleTeachers,Maximum,text,0
DK-FG-12,ClusterBusyRequiredDaysOff2,Name,text,ClusterBusyRequiredDaysOff2
DK-FG-12,ClusterBusyRequiredDaysOff2,Required,text,TRUE
DK-FG-12,ClusterBusyRequiredDaysOff2,Weight,text,1
DK-FG-12,ClusterBusyRequiredDaysOff2,CostFunction,text,Linear
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D1
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D2
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D3
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D4
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D5
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D6
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D7
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D8
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D9
DK-FG-12,ClusterBusyRequiredDaysOff2,TimeGroups/TimeGroup,Reference,D10
DK-FG-12,ClusterBusyRequiredDaysOff2,Minimum,text,0
DK-FG-12,ClusterBusyRequiredDaysOff2,Maximum,text,8
DK-FG-12,ClusterBusyDaysOccupiedPenalty,Name,text,ClusterBusyDaysOccupiedPenalty
DK-FG-12,ClusterBusyDaysOccupiedPenalty,Required,text,FALSE
DK-FG-12,ClusterBusyDaysOccupiedPenalty,Weight,text,1
DK-FG-12,ClusterBusyDaysOccupiedPenalty,CostFunction,text,Linear
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D1
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D2
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D3
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D4
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D5
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D6
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D7
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D8
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D9
DK-FG-12,ClusterBusyDaysOccupiedPenalty,TimeGroups/TimeGroup,Reference,D10
DK-FG-12,ClusterBusyDaysOccupiedPenalty,Minimum,text,0
DK-FG-12,ClusterBusyDaysOccupiedPenalty,Maximum,text,0
DK-FG-12,ClusterBusyDaysOffStudents,Name,text,ClusterBusyDaysOffStudents
DK-FG-12,ClusterBusyDaysOffStudents,Required,text,FALSE
DK-FG-12,ClusterBusyDaysOffStudents,Weight,text,1
