instance_id,event_id,er_index,role,resource_type_ref,reference_resource_id,workload
DK-FG-12,E111,4,Student,,Student102,
DK-FG-12,E112,4,Student,,Student102,
DK-FG-12,E113,4,Student,,Student102,
DK-FG-12,E143,5,Student,,Student102,
DK-FG-12,E144,5,Student,,Student102,
DK-FG-12,E145,5,Student,,Student102,
DK-FG-12,E146,5,Student,,Student102,
DK-FG-12,E147,5,Student,,Student102,
DK-FG-12,E148,5,Student,,Student102,
DK-FG-12,E149,5,Student,,Student102,
DK-FG-12,E150,5,Student,,Student102,
DK-FG-12,E151,5,Student,,Student102,
DK-FG-12,E152,5,Student,,Student102,
DK-FG-12,E153,5,Student,,Student102,
DK-FG-12,E154,5,Student,,Student102,
DK-FG-12,E155,5,Student,,Student102,
DK-FG-12,E156,5,Student,,Student102,
DK-FG-12,E157,5,Student,,Student102,
DK-FG-12,E158,5,Student,,Student102,
DK-FG-12,E159,5,Student,,Student102,
DK-FG-12,E160,5,Student,,Student102,
DK-FG-12,E161,5,Student,,Student102,
DK-FG-12,E162,6,Student,,Student102,
DK-FG-12,E163,6,Student,,Student102,
DK-FG-12,E164,6,Student,,Student102,
DK-FG-12,E165,6,Student,,Student102,
DK-FG-12,E166,6,Student,,Student102,
DK-FG-12,E167,7,Student,,Student102,
DK-FG-12,E168,7,Student,,Student102,
DK-FG-12,E111,5,Student,,Student103,
DK-FG-12,E112,5,Student,,Student103,
DK-FG-12,E113,5,Student,,Student103,
DK-FG-12,E143,6,Student,,Student103,
DK-FG-12,E144,6,Student,,Student103,
DK-FG-12,E145,6,Student,,Student103,
DK-FG-12,E146,6,Student,,Student103,
DK-FG-12,E147,6,Student,,Student103,
DK-FG-12,E148,6,Student,,Student103,
DK-FG-12,E149,6,Student,,Student103,
DK-FG-12,E150,6,Student,,Student103,
DK-FG-12,E151,6,Student,,Student103,
DK-FG-12,E152,6,Student,,Student103,
DK-FG-12,E153,6,Student,,Student103,
DK-FG-12,E154,6,Student,,Student103,
DK-FG-12,E155,6,Student,,Student103,
DK-FG-12,E156,6,Student,,Student103,
DK-FG-12,E157,6,Student,,Student103,
DK-FG-12,E158,6,Student,,Student103,
DK-FG-12,E159,6,Student,,Student103,
DK-FG-12,E160,6,Student,,Student103,
DK-FG-12,E161,6,Student,,Student103,
DK-FG-12,E162,7,Student,,Student103,
DK-FG-12,E163,7,Student,,Student103,
DK-FG-12,E164,7,Student,,Student103,
DK-FG-12,E165,7,Student,,Student103,
DK-FG-12,E166,7,Student,,Student103,
DK-FG-12,E167,8,Student,,Student103,
DK-FG-12,E168,8,Student,,Student103,
DK-FG-12,E167,9,Student,,Student104,
DK-FG-12,E168,9,Student,,Student104,
DK-FG-12,E249,2,Student,,Student104,
DK-FG-12,E250,2,Student,,Student104,
DK-FG-12,E251,2,Student,,Student104,
DK-FG-12,E252,2,Student,,Student104,
DK-FG-12,E253,2,Student,,Student104,
DK-FG-12,E254,2,Student,,Student104,
DK-FG-12,E255,2,Student,,Student104,
DK-FG-12,E256,2,Student,,Student104,
DK-FG-12,E257,2,Student,,Student104,
DK-FG-12,E258,2,Student,,Student104,
DK-FG-12,E259,2,Student,,Student104,
DK-FG-12,E260,2,Student,,Student104,
DK-FG-12,E261,2,Student,,Student104,
DK-FG-12,E262,2,Student,,Student104,
DK-FG-12,E263,2,Student,,Student104,
DK-FG-12,E264,2,Student,,Student104,
DK-FG-12,E265,2,Student,,Student104,
DK-FG-12,E266,2,Student,,Student104,
DK-FG-12,E267,2,Student,,Student104,
DK-FG-12,E268,2,Student,,Student104,
DK-FG-12,E269,2,Student,,Student104,
DK-FG-12,E270,2,Student,,Student104,
DK-FG-12,E271,2,Student,,Student104,
DK-FG-12,E272,2,Student,,Student104,
DK-FG-12,E273,2,Student,,Student104,
DK-FG-12,E274,2,Student,,Student104,
DK-FG-12,E275,2,Student,,Student104,
DK-FG-12,E108,5,Student,,Student105,
DK-FG-12,E109,5,Student,,Student105,
DK-FG-12,E110,5,Student,,Student105,
DK-FG-12,E143,7,Student,,Student105,
DK-FG-12,E144,7,Student,,Student105,
DK-FG-12,E145,7,Student,,Student105,
DK-FG-12,E146,7,Student,,Student105,
DK-FG-12,E147,7,Student,,Student105,
DK-FG-12,E148,7,Student,,Student105,
DK-FG-12,E149,7,Student,,Student105,
DK-FG-12,E150,7,Student,,Student105,
DK-FG-12,E151,7,Student,,Student105,
DK-FG-12,E152,7,Student,,Student105,
DK-FG-12,E153,7,Student,,Student105,
DK-FG-12,E154,7,Student,,Student105,
DK-FG-12,E155,7,Student,,Student105,
DK-FG-12,E156,7,Student,,Student105,
DK-FG-12,E157,7,Student,,Student105,
DK-FG-12,E158,7,Student,,Student105,
DK-FG-12,E159,7,Student,,Student105,
DK-FG-12,E160,7,Student,,Student105,
DK-FG-12,E161,7,Student,,Student105,
DK-FG-12,E162,8,Student,,Student105,
DK-FG-12,E163,8,Student,,Student105,
DK-FG-12,E164,8,Student,,Student105,
DK-FG-12,E165,8,Student,,Student105,
DK-FG-12,E166,8,Student,,Student105,
DK-FG-12,E167,10,Student,,Student105,
DK-FG-12,E168,10,Student,,Student105,
DK-FG-12,E167,11,Student,,Student106,
DK-FG-12,E168,11,Student,,Student106,
DK-FG-12,E249,3,Student,,Student106,
DK-FG-12,E250,3,Student,,Student106,
DK-FG-12,E251,3,Student,,Student106,
DK-FG-12,E252,3,Student,,Student106,
DK-FG-12,E253,3,Student,,Student106,
DK-FG-12,E254,3,Student,,Student106,
DK-FG-12,E255,3,Student,,Student106,
DK-FG-12,E256,3,Student,,Student106,
DK-FG-12,E257,3,Student,,Student106,
DK-FG-12,E258,3,Student,,Student106,
DK-FG-12,E259,3,Student,,Student106,
DK-FG-12,E260,3,Student,,Student106,
DK-FG-12,E261,3,Student,,Student106,
DK-FG-12,E262,3,Student,,Student106,
DK-FG-12,E263,3,Student,,Student106,
DK-FG-12,E264,3,Student,,Student106,
DK-FG-12,E265,3,Student,,Student106,
DK-FG-12,E266,3,Student,,Student106,
DK-FG-12,E267,3,Student,,Student106,
DK-FG-12,E268,3,Student,,Student106,
DK-FG-12,E269,3,Student,,Student106,
DK-FG-12,E270,3,Student,,Student106,
DK-FG-12,E271,3,Student,,Student106,
DK-FG-12,E272,3,Student,,Student106,
DK-FG-12,E273,3,Student,,Student106,
DK-FG-12,E274,3,Student,,Student106,
DK-FG-12,E275,3,Student,,Student106,
DK-FG-12,E167,12,Student,,Student107,
DK-FG-12,E168,12,Student,,Student107,
DK-FG-12,E249,4,Student,,Student107,
DK-FG-12,E250,4,Student,,Student107,
DK-FG-12,E251,4,Student,,Student107,
DK-FG-12,E252,4,Student,,Student107,
DK-FG-12,E253,4,Student,,Student107,
DK-FG-12,E254,4,Student,,Student107,
DK-FG-12,E255,4,Student,,Student107,
DK-FG-12,E256,4,Student,,Student107,
DK-FG-12,E257,4,Student,,Student107,
DK-FG-12,E258,4,Student,,Student107,
DK-FG-12,E259,4,Student,,Student107,
DK-FG-12,E260,4,Student,,Student107,
DK-FG-12,E261,4,Student,,Student107,
DK-FG-12,E262,4,Student,,Student107,
DK-FG-12,E263,4,Student,,Student107,
DK-FG-12,E264,4,Student,,Student107,
DK-FG-12,E265,4,Student,,Student107,
DK-FG-12,E266,4,Student,,Student107,
DK-FG-12,E267,4,Student,,Student107,
DK-FG-12,E268,4,Student,,Student107,
DK-FG-12,E269,4,Student,,Student107,
DK-FG-12,E270,4,Student,,Student107,
DK-FG-12,E271,4,Student,,Student107,
DK-FG-12,E272,4,Student,,Student107,
DK-FG-12,E273,4,Student,,Student107,
DK-FG-12,E274,4,Student,,Student107,
DK-FG-12,E275,4,Student,,Student107,
DK-FG-12,E169,2,Student,,Student108,
DK-FG-12,E170,2,Student,,Student108,
DK-FG-12,E171,2,Student,,Student108,
DK-FG-12,E172,2,Student,,Student108,
DK-FG-12,E173,2,Student,,Student108,
DK-FG-12,E174,2,Student,,Student108,
DK-FG-12,E175,2,Student,,Student108,
DK-FG-12,E176,2,Student,,Student108,
DK-FG-12,E177,2,Student,,Student108,
DK-FG-12,E178,2,Student,,Student108,
DK-FG-12,E179,2,Student,,Student108,
DK-FG-12,E180,2,Student,,Student108,
DK-FG-12,E181,2,Student,,Student108,
DK-FG-12,E182,2,Student,,Student108,
DK-FG-12,E183,2,Student,,Student108,
DK-FG-12,E184,2,Student,,Student108,
DK-FG-12,E185,2,Student,,Student108,
DK-FG-12,E186,2,Student,,Student108,
DK-FG-12,E187,2,Student,,Student108,
DK-FG-12,E188,2,Student,,Student108,
DK-FG-12,E189,2,Student,,Student108,
DK-FG-12,E190,2,Student,,Student108,
DK-FG-12,E191,2,Student,,Student108,
DK-FG-12,E192,2,Student,,Student108,
DK-FG-12,E206,2,Student,,Student108,
DK-FG-12,E207,2,Student,,Student108,
DK-FG-12,E211,3,Student,,Student108,
DK-FG-12,E212,3,Student,,Student108,
DK-FG-12,E213,3,Student,,Student108,
DK-FG-12,E214,4,Student,,Student108,
DK-FG-12,E215,4,Student,,Student108,
DK-FG-12,E169,3,Student,,Student109,
DK-FG-12,E170,3,Student,,Student109,
DK-FG-12,E171,3,Student,,Student109,
DK-FG-12,E172,3,Student,,Student109,
DK-FG-12,E173,3,Student,,Student109,
DK-FG-12,E174,3,Student,,Student109,
DK-FG-12,E175,3,Student,,Student109,
DK-FG-12,E176,3,Student,,Student109,
DK-FG-12,E177,3,Student,,Student109,
DK-FG-12,E178,3,Student,,Student109,
DK-FG-12,E179,3,Student,,Student109,
DK-FG-12,E180,3,Student,,Student109,
DK-FG-12,E181,3,Student,,Student109,
DK-FG-12,E182,3,Student,,Student109,
DK-FG-12,E183,3,Student,,Student109,
DK-FG-12,E184,3,Student,,Student109,
DK-FG-12,E185,3,Student,,Student109,
DK-FG-12,E186,3,Student,,Student109,
DK-FG-12,E187,3,Student,,Student109,
DK-FG-12,E188,3,Student,,Student109,
DK-FG-12,E189,3,Student,,Student109,
DK-FG-12,E190,3,Student,,Student109,
DK-FG-12,E191,3,Student,,Student109,
DK-FG-12,E192,3,Student,,Student109,
DK-FG-12,E201,2,Student,,Student109,
DK-FG-12,E203,2,Student,,Student109,
DK-FG-12,E211,4,Student,,Student109,
DK-FG-12,E212,4,Student,,Student109,
DK-FG-12,E213,4,Student,,Student109,
DK-FG-12,E214,5,Student,,Student109,
DK-FG-12,E215,5,Student,,Student109,
DK-FG-12,E169,4,Student,,Student110,
DK-FG-12,E170,4,Student,,Student110,
DK-FG-12,E171,4,Student,,Student110,
DK-FG-12,E172,4,Student,,Student110,
DK-FG-12,E173,4,Student,,Student110,
DK-FG-12,E174,4,Student,,Student110,
DK-FG-12,E175,4,Student,,Student110,
DK-FG-12,E176,4,Student,,Student110,
DK-FG-12,E177,4,Student,,Student110,
DK-FG-12,E178,4,Student,,Student110,
DK-FG-12,E179,4,Student,,Student110,
DK-FG-12,E180,4,Student,,Student110,
DK-FG-12,E181,4,Student,,Student110,
DK-FG-12,E182,4,Student,,Student110,
DK-FG-12,E183,4,Student,,Student110,
DK-FG-12,E184,4,Student,,Student110,
DK-FG-12,E185,4,Student,,Student110,
DK-FG-12,E186,4,Student,,Student110,
DK-FG-12,E187,4,Student,,Student110,
DK-FG-12,E188,4,Student,,Student110,
DK-FG-12,E189,4,Student,,Student110,
DK-FG-12,E190,4,Student,,Student110,
DK-FG-12,E191,4,Student,,Student110,
DK-FG-12,E192,4,Student,,Student110,
DK-FG-12,E193,2,Student,,Student110,
DK-FG-12,E194,2,Student,,Student110,
DK-FG-12,E195,2,Student,,Student110,
DK-FG-12,E206,3,Student,,Student110,
DK-FG-12,E207,3,Student,,Student110,
DK-FG-12,E214,6,Student,,Student110,
DK-FG-12,E215,6,Student,,Student110,
DK-FG-12,E169,5,Student,,Student111,
DK-FG-12,E170,5,Student,,Student111,
DK-FG-12,E171,5,Student,,Student111,
DK-FG-12,E172,5,Student,,Student111,
DK-FG-12,E173,5,Student,,Student111,
DK-FG-12,E174,5,Student,,Student111,
DK-FG-12,E175,5,Student,,Student111,
DK-FG-12,E176,5,Student,,Student111,
DK-FG-12,E177,5,Student,,Student111,
DK-FG-12,E178,5,Student,,Student111,
DK-FG-12,E179,5,Student,,Student111,
DK-FG-12,E180,5,Student,,Student111,
DK-FG-12,E181,5,Student,,Student111,
DK-FG-12,E182,5,Student,,Student111,
DK-FG-12,E183,5,Student,,Student111,
DK-FG-12,E184,5,Student,,Student111,
DK-FG-12,E185,5,Student,,Student111,
DK-FG-12,E186,5,Student,,Student111,
DK-FG-12,E187,5,Student,,Student111,
DK-FG-12,E188,5,Student,,Student111,
DK-FG-12,E189,5,Student,,Student111,
DK-FG-12,E190,5,Student,,Student111,
DK-FG-12,E191,5,Student,,Student111,
DK-FG-12,E192,5,Student,,Student111,
DK-FG-12,E193,3,Student,,Student111,
DK-FG-12,E194,3,Student,,Student111,
DK-FG-12,E195,3,Student,,Student111,
DK-FG-12,E201,3,Student,,Student111,
DK-FG-12,E203,3,Student,,Student111,
DK-FG-12,E214,7,Student,,Student111,
DK-FG-12,E215,7,Student,,Student111,
DK-FG-12,E169,6,Student,,Student112,
DK-FG-12,E170,6,Student,,Student112,
DK-FG-12,E171,6,Student,,Student112,
DK-FG-12,E172,6,Student,,Student112,
DK-FG-12,E173,6,Student,,Student112,
DK-FG-12,E174,6,Student,,Student112,
DK-FG-12,E175,6,Student,,Student112,
DK-FG-12,E176,6,Student,,Student112,
DK-FG-12,E177,6,Student,,Student112,
DK-FG-12,E178,6,Student,,Student112,
DK-FG-12,E179,6,Student,,Student112,
DK-FG-12,E180,6,Student,,Student112,
DK-FG-12,E181,6,Student,,Student112,
DK-FG-12,E182,6,Student,,Student112,
DK-FG-12,E183,6,Student,,Student112,
DK-FG-12,E184,6,Student,,Student112,
DK-FG-12,E185,6,Student,,Student112,
DK-FG-12,E186,6,Student,,Student112,
DK-FG-12,E187,6,Student,,Student112,
DK-FG-12,E188,6,Student,,Student112,
DK-FG-12,E189,6,Student,,Student112,
DK-FG-12,E190,6,Student,,Student112,
DK-FG-12,E191,6,Student,,Student112,
DK-FG-12,E192,6,Student,,Student112,
DK-FG-12,E193,4,Student,,Student112,
DK-FG-12,E194,4,Student,,Student112,
DK-FG-12,E195,4,Student,,Student112,
DK-FG-12,E196,2,Student,,Student112,
DK-FG-12,E197,2,Student,,Student112,
DK-FG-12,E198,2,Student,,Student112,
DK-FG-12,E199,2,Student,,Student112,
DK-FG-12,E214,8,Student,,Student112,
DK-FG-12,E215,8,Student,,Student112,
DK-FG-12,E169,7,Student,,Student113,
DK-FG-12,E170,7,Student,,Student113,
DK-FG-12,E171,7,Student,,Student113,
DK-FG-12,E172,7,Student,,Student113,
DK-FG-12,E173,7,Student,,Student113,
DK-FG-12,E174,7,Student,,Student113,
DK-FG-12,E175,7,Student,,Student113,
DK-FG-12,E176,7,Student,,Student113,
DK-FG-12,E177,7,Student,,Student113,
DK-FG-12,E178,7,Student,,Student113,
DK-FG-12,E179,7,Student,,Student113,
DK-FG-12,E180,7,Student,,Student113,
DK-FG-12,E181,7,Student,,Student113,
DK-FG-12,E182,7,Student,,Student113,
DK-FG-12,E183,7,Student,,Student113,
DK-FG-12,E184,7,Student,,Student113,
DK-FG-12,E185,7,Student,,Student113,
DK-FG-12,E186,7,Student,,Student113,
DK-FG-12,E187,7,Student,,Student113,
DK-FG-12,E188,7,Student,,Student113,
DK-FG-12,E189,7,Student,,Student113,
DK-FG-12,E190,7,Student,,Student113,
DK-FG-12,E191,7,Student,,Student113,
DK-FG-12,E192,7,Student,,Student113,
DK-FG-12,E196,3,Student,,Student113,
DK-FG-12,E197,3,Student,,Student113,
DK-FG-12,E198,3,Student,,Student113,
DK-FG-12,E199,3,Student,,Student113,
DK-FG-12,E208,2,Student,,Student113,
DK-FG-12,E209,2,Student,,Student113,
DK-FG-12,E210,2,Student,,Student113,
DK-FG-12,E214,9,Student,,Student113,
DK-FG-12,E215,9,Student,,Student113,
DK-FG-12,E169,8,Student,,Student114,
DK-FG-12,E170,8,Student,,Student114,
DK-FG-12,E171,8,Student,,Student114,
DK-FG-12,E172,8,Student,,Student114,
DK-FG-12,E173,8,Student,,Student114,
DK-FG-12,E174,8,Student,,Student114,
DK-FG-12,E175,8,Student,,Student114,
DK-FG-12,E176,8,Student,,Student114,
DK-FG-12,E177,8,Student,,Student114,
DK-FG-12,E178,8,Student,,Student114,
DK-FG-12,E179,8,Student,,Student114,
DK-FG-12,E180,8,Student,,Student114,
DK-FG-12,E181,8,Student,,Student114,
DK-FG-12,E182,8,Student,,Student114,
DK-FG-12,E183,8,Student,,Student114,
DK-FG-12,E184,8,Student,,Student114,
DK-FG-12,E185,8,Student,,Student114,
DK-FG-12,E186,8,Student,,Student114,
DK-FG-12,E187,8,Student,,Student114,
DK-FG-12,E188,8,Student,,Student114,
DK-FG-12,E189,8,Student,,Student114,
DK-FG-12,E190,8,Student,,Student114,
DK-FG-12,E191,8,Student,,Student114,
DK-FG-12,E192,8,Student,,Student114,
DK-FG-12,E206,4,Student,,Student114,
DK-FG-12,E207,4,Student,,Student114,
DK-FG-12,E208,3,Student,,Student114,
DK-FG-12,E209,3,Student,,Student114,
DK-FG-12,E210,3,Student,,Student114,
DK-FG-12,E214,10,Student,,Student114,
DK-FG-12,E215,10,Student,,Student114,
DK-FG-12,E169,9,Student,,Student115,
DK-FG-12,E170,9,Student,,Student115,
DK-FG-12,E171,9,Student,,Student115,
DK-FG-12,E172,9,Student,,Student115,
DK-FG-12,E173,9,Student,,Student115,
DK-FG-12,E174,9,Student,,Student115,
DK-FG-12,E175,9,Student,,Student115,
DK-FG-12,E176,9,Student,,Student115,
DK-FG-12,E177,9,Student,,Student115,
DK-FG-12,E178,9,Student,,Student115,
DK-FG-12,E179,9,Student,,Student115,
DK-FG-12,E180,9,Student,,Student115,
DK-FG-12,E181,9,Student,,Student115,
DK-FG-12,E182,9,Student,,Student115,
DK-FG-12,E183,9,Student,,Student115,
DK-FG-12,E184,9,Student,,Student115,
DK-FG-12,E185,9,Student,,Student115,
DK-FG-12,E186,9,Student,,Student115,
DK-FG-12,E187,9,Student,,Student115,
DK-FG-12,E188,9,Student,,Student115,
DK-FG-12,E189,9,Student,,Student115,
DK-FG-12,E190,9,Student,,Student115,
DK-FG-12,E191,9,Student,,Student115,
DK-FG-12,E192,9,Student,,Student115,
DK-FG-12,E201,4,Student,,Student115,
DK-FG-12,E203,4,Student,,Student115,
DK-FG-12,E208,4,Student,,Student115,
DK-FG-12,E209,4,Student,,Student115,
DK-FG-12,E210,4,Student,,Student115,
DK-FG-12,E214,11,Student,,Student115,
DK-FG-12,E215,11,Student,,Student115,
DK-FG-12,E193,5,Student,,Student116,
DK-FG-12,E194,5,Student,,Student116,
DK-FG-12,E195,5,Student,,Student116,
DK-FG-12,E196,4,Student,,Student116,
DK-FG-12,E197,4,Student,,Student116,
DK-FG-12,E198,4,Student,,Student116,
DK-FG-12,E199,4,Student,,Student116,
DK-FG-12,E218,2,Student,,Student116,
DK-FG-12,E219,2,Student,,Student116,
DK-FG-12,E220,2,Student,,Student116,
DK-FG-12,E221,2,Student,,Student116,
DK-FG-12,E222,2,Student,,Student116,
DK-FG-12,E223,2,Student,,Student116,
DK-FG-12,E224,2,Student,,Student116,
DK-FG-12,E225,2,Student,,Student116,
DK-FG-12,E226,2,Student,,Student116,
DK-FG-12,E227,2,Student,,Student116,
DK-FG-12,E228,2,Student,,Student116,
DK-FG-12,E229,2,Student,,Student116,
DK-FG-12,E230,2,Student,,Student116,
DK-FG-12,E231,2,Student,,Student116,
DK-FG-12,E232,2,Student,,Student116,
DK-FG-12,E233,2,Student,,Student116,
DK-FG-12,E234,3,Student,,Student116,
DK-FG-12,E235,3,Student,,Student116,
DK-FG-12,E238,2,Student,,Student116,
DK-FG-12,E239,2,Student,,Student116,
DK-FG-12,E240,2,Student,,Student116,
DK-FG-12,E241,2,Student,,Student116,
DK-FG-12,E242,2,Student,,Student116,
DK-FG-12,E243,2,Student,,Student116,
DK-FG-12,E244,2,Student,,Student116,
DK-FG-12,E245,2,Student,,Student116,
DK-FG-12,E193,6,Student,,Student117,
DK-FG-12,E194,6,Student,,Student117,
DK-FG-12,E195,6,Student,,Student117,
DK-FG-12,E206,5,Student,,Student117,
DK-FG-12,E207,5,Student,,Student117,
DK-FG-12,E218,3,Student,,Student117,
DK-FG-12,E219,3,Student,,Student117,
DK-FG-12,E220,3,Student,,Student117,
DK-FG-12,E221,3,Student,,Student117,
DK-FG-12,E222,3,Student,,Student117,
DK-FG-12,E223,3,Student,,Student117,
DK-FG-12,E224,3,Student,,Student117,
DK-FG-12,E225,3,Student,,Student117,
DK-FG-12,E226,3,Student,,Student117,
DK-FG-12,E227,3,Student,,Student117,
DK-FG-12,E228,3,Student,,Student117,
DK-FG-12,E229,3,Student,,Student117,
DK-FG-12,E230,3,Student,,Student117,
DK-FG-12,E231,3,Student,,Student117,
DK-FG-12,E232,3,Student,,Student117,
DK-FG-12,E233,3,Student,,Student117,
DK-FG-12,E234,4,Student,,Student117,
DK-FG-12,E235,4,Student,,Student117,
DK-FG-12,E238,3,Student,,Student117,
DK-FG-12,E239,3,Student,,Student117,
DK-FG-12,E240,3,Student,,Student117,
DK-FG-12,E241,3,Student,,Student117,
DK-FG-12,E242,3,Student,,Student117,
DK-FG-12,E243,3,Student,,Student117,
DK-FG-12,E244,3,Student,,Student117,
DK-FG-12,E245,3,Student,,Student117,
DK-FG-12,E193,7,Student,,Student118,
DK-FG-12,E194,7,Student,,Student118,
DK-FG-12,E195,7,Student,,Student118,
DK-FG-12,E201,5,Student,,Student118,
DK-FG-12,E203,5,Student,,Student118,
DK-FG-12,E218,4,Student,,Student118,
DK-FG-12,E219,4,Student,,Student118,
DK-FG-12,E220,4,Student,,Student118,
DK-FG-12,E221,4,Student,,Student118,
DK-FG-12,E222,4,Student,,Student118,
DK-FG-12,E223,4,Student,,Student118,
DK-FG-12,E224,4,Student,,Student118,
DK-FG-12,E225,4,Student,,Student118,
DK-FG-12,E226,4,Student,,Student118,
DK-FG-12,E227,4,Student,,Student118,
DK-FG-12,E228,4,Student,,Student118,
DK-FG-12,E229,4,Student,,Student118,
DK-FG-12,E230,4,Student,,Student118,
DK-FG-12,E231,4,Student,,Student118,
DK-FG-12,E232,4,Student,,Student118,
DK-FG-12,E233,4,Student,,Student118,
DK-FG-12,E234,5,Student,,Student118,
DK-FG-12,E235,5,Student,,Student118,
DK-FG-12,E238,4,Student,,Student118,
DK-FG-12,E239,4,Student,,Student118,
DK-FG-12,E240,4,Student,,Student118,
DK-FG-12,E241,4,Student,,Student118,
DK-FG-12,E242,4,Student,,Student118,
DK-FG-12,E243,4,Student,,Student118,
DK-FG-12,E244,4,Student,,Student118,
DK-FG-12,E245,4,Student,,Student118,
DK-FG-12,E196,5,Student,,Student119,
DK-FG-12,E197,5,Student,,Student119,
DK-FG-12,E198,5,Student,,Student119,
DK-FG-12,E199,5,Student,,Student119,
DK-FG-12,E208,5,Student,,Student119,
DK-FG-12,E209,5,Student,,Student119,
DK-FG-12,E210,5,Student,,Student119,
DK-FG-12,E218,5,Student,,Student119,
DK-FG-12,E219,5,Student,,Student119,
DK-FG-12,E220,5,Student,,Student119,
DK-FG-12,E221,5,Student,,Student119,
DK-FG-12,E222,5,Student,,Student119,
DK-FG-12,E223,5,Student,,Student119,
DK-FG-12,E224,5,Student,,Student119,
DK-FG-12,E225,5,Student,,Student119,
DK-FG-12,E226,5,Student,,Student119,
DK-FG-12,E227,5,Student,,Student119,
DK-FG-12,E228,5,Student,,Student119,
DK-FG-12,E229,5,Student,,Student119,
DK-FG-12,E230,5,Student,,Student119,
DK-FG-12,E231,5,Student,,Student119,
DK-FG-12,E232,5,Student,,Student119,
DK-FG-12,E233,5,Student,,Student119,
DK-FG-12,E234,6,Student,,Student119,
DK-FG-12,E235,6,Student,,Student119,
DK-FG-12,E238,5,Student,,Student119,
DK-FG-12,E239,5,Student,,Student119,
DK-FG-12,E240,5,Student,,Student119,
DK-FG-12,E241,5,Student,,Student119,
DK-FG-12,E242,5,Student,,Student119,
DK-FG-12,E243,5,Student,,Student119,
DK-FG-12,E244,5,Student,,Student119,
DK-FG-12,E245,5,Student,,Student119,
DK-FG-12,E196,6,Student,,Student120,
DK-FG-12,E197,6,Student,,Student120,
DK-FG-12,E198,6,Student,,Student120,
DK-FG-12,E199,6,Student,,Student120,
DK-FG-12,E211,5,Student,,Student120,
DK-FG-12,E212,5,Student,,Student120,
DK-FG-12,E213,5,Student,,Student120,
DK-FG-12,E218,6,Student,,Student120,
DK-FG-12,E219,6,Student,,Student120,
DK-FG-12,E220,6,Student,,Student120,
DK-FG-12,E221,6,Student,,Student120,
DK-FG-12,E222,6,Student,,Student120,
DK-FG-12,E223,6,Student,,Student120,
DK-FG-12,E224,6,Student,,Student120,
DK-FG-12,E225,6,Student,,Student120,
DK-FG-12,E226,6,Student,,Student120,
DK-FG-12,E227,6,Student,,Student120,
DK-FG-12,E228,6,Student,,Student120,
DK-FG-12,E229,6,Student,,Student120,
DK-FG-12,E230,6,Student,,Student120,
DK-FG-12,E231,6,Student,,Student120,
