instance_id,event_group_id,group_type,name
DK-FG-12,Course67,EventGroup,Course67
DK-FG-12,Course68,EventGroup,Course68
DK-FG-12,Course69,EventGroup,Course69
DK-FG-12,Course70,EventGroup,Course70
DK-FG-12,Course71,EventGroup,Course71
DK-FG-12,Course72,EventGroup,Course72
DK-FG-12,Course73,EventGroup,Course73
DK-FG-12,Course74,EventGroup,Course74
DK-FG-12,Course75,EventGroup,Course75
DK-FG-12,Course76,EventGroup,Course76
DK-FG-12,Course77,EventGroup,Course77
DK-FG-12,Course78,EventGroup,Course78
DK-FG-12,Course79,EventGroup,Course79
DK-FG-12,Course80,EventGroup,Course80
DK-FG-12,Course81,EventGroup,Course81
DK-FG-12,Course82,EventGroup,Course82
DK-FG-12,Course83,EventGroup,Course83
DK-FG-12,Course84,EventGroup,Course84
DK-FG-12,Course85,EventGroup,Course85
DK-FG-12,Course86,EventGroup,Course86
DK-FG-12,Course87,EventGroup,Course87
DK-FG-12,Course88,EventGroup,Course88
DK-FG-12,Course89,EventGroup,Course89
DK-FG-12,Course90,EventGroup,Course90
DK-FG-12,Course91,EventGroup,Course91
DK-FG-12,Course92,EventGroup,Course92
DK-FG-12,Course93,EventGroup,Course93
DK-FG-12,Course94,EventGroup,Course94
DK-FG-12,Course95,EventGroup,Course95
DK-FG-12,Course96,EventGroup,Course96
DK-FG-12,Course97,EventGroup,Course97
DK-FG-12,Course98,EventGroup,Course98
DK-FG-12,Course99,EventGroup,Course99
DK-FG-12,Course100,EventGroup,Course100
DK-FG-12,Course101,EventGroup,Course101
DK-FG-12,Course102,EventGroup,Course102
DK-FG-12,Course103,EventGroup,Course103
DK-FG-12,Course104,EventGroup,Course104
DK-FG-12,Course105,EventGroup,Course105
DK-FG-12,Course106,EventGroup,Course106
DK-FG-12,Course107,EventGroup,Course107
DK-FG-12,Course108,EventGroup,Course108
DK-FG-12,Course109,EventGroup,Course109
DK-FG-12,Course110,EventGroup,Course110
DK-FG-12,Course111,EventGroup,Course111
DK-FG-12,Course112,EventGroup,Course112
DK-FG-12,Course113,EventGroup,Course113
DK-FG-12,Course114,EventGroup,Course114
DK-FG-12,Course115,EventGroup,Course115
DK-FG-12,Course116,EventGroup,Course116
DK-FG-12,Course117,EventGroup,Course117
DK-FG-12,Course118,EventGroup,Course118
DK-FG-12,Course119,EventGroup,Course119
DK-FG-12,Course120,EventGroup,Course120
DK-FG-12,Course121,EventGroup,Course121
DK-FG-12,Course122,EventGroup,Course122
DK-FG-12,Course123,EventGroup,Course123
DK-FG-12,Course124,EventGroup,Course124
DK-FG-12,Course125,EventGroup,Course125
DK-FG-12,Course126,EventGroup,Course126
DK-FG-12,Course127,EventGroup,Course127
DK-FG-12,Course128,EventGroup,Course128
DK-FG-12,Course129,EventGroup,Course129
DK-FG-12,Course130,EventGroup,Course130
DK-FG-12,Course131,EventGroup,Course131
DK-FG-12,Course132,EventGroup,Course132
DK-FG-12,Course133,EventGroup,Course133
DK-FG-12,Course134,EventGroup,Course134
DK-FG-12,Course135,EventGroup,Course135
DK-FG-12,Course136,EventGroup,Course136
DK-FG-12,Course137,EventGroup,Course137
DK-FG-12,Course138,EventGroup,Course138
DK-FG-12,Course139,EventGroup,Course139
DK-FG-12,Course140,EventGroup,Course140
DK-FG-12,Course141,EventGroup,Course141
DK-FG-12,Course142,EventGroup,Course142
DK-FG-12,Course143,EventGroup,Course143
DK-FG-12,Course144,EventGroup,Course144
DK-FG-12,Course145,EventGroup,Course145
DK-FG-12,Course146,EventGroup,Course146
DK-FG-12,Course147,EventGroup,Course147
DK-FG-12,Course148,EventGroup,Course148
DK-FG-12,Course149,EventGroup,Course149
DK-FG-12,Course150,EventGroup,Course150
DK-FG-12,Course151,EventGroup,Course151
DK-FG-12,Course152,EventGroup,Course152
DK-FG-12,Course153,EventGroup,Course153
DK-FG-12,Course154,EventGroup,Course154
DK-FG-12,Course155,EventGroup,Course155
DK-FG-12,Course156,EventGroup,Course156
DK-FG-12,Course157,EventGroup,Course157
DK-FG-12,Course158,EventGroup,Course158
DK-FG-12,Course159,EventGroup,Course159
DK-FG-12,Course160,EventGroup,Course160
DK-FG-12,Course161,EventGroup,Course161
DK-FG-12,Course162,EventGroup,Course162
DK-FG-12,Course163,EventGroup,Course163
DK-FG-12,Course164,EventGroup,Course164
DK-FG-12,Course165,EventGroup,Course165
DK-FG-12,Course166,EventGroup,Course166
DK-FG-12,Course167,EventGroup,Course167
DK-FG-12,Course168,EventGroup,Course168
DK-FG-12,Course169,EventGroup,Course169
DK-FG-12,Course170,EventGroup,Course170
DK-FG-12,Course171,EventGroup,Course171
DK-FG-12,Course172,EventGroup,Course172
DK-FG-12,Course173,EventGroup,Course173
DK-FG-12,Course174,EventGroup,Course174
DK-FG-12,Course175,EventGroup,Course175
DK-FG-12,Course176,EventGroup,Course176
DK-FG-12,Course177,EventGroup,Course177
DK-FG-12,Course178,EventGroup,Course178
DK-FG-12,Course179,EventGroup,Course179
DK-FG-12,Course180,EventGroup,Course180
DK-FG-12,Course181,EventGroup,Course181
DK-FG-12,Course182,EventGroup,Course182
DK-FG-12,Course183,EventGroup,Course183
DK-FG-12,Course184,EventGroup,Course184
DK-FG-12,Course185,EventGroup,Course185
DK-FG-12,Course186,EventGroup,Course186
DK-FG-12,Course187,EventGroup,Course187
DK-FG-12,Course188,EventGroup,Course188
DK-FG-12,Course189,EventGroup,Course189
DK-FG-12,Course190,EventGroup,Course190
DK-FG-12,Course191,EventGroup,Course191
DK-FG-12,Course192,EventGroup,Course192
DK-FG-12,Course193,EventGroup,Course193
DK-FG-12,Course194,EventGroup,Course194
DK-FG-12,Course195,EventGroup,Course195
DK-FG-12,Course196,EventGroup,Course196
DK-FG-12,Course197,EventGroup,Course197
DK-FG-12,Course198,EventGroup,Course198
DK-FG-12,Course199,EventGroup,Course199
DK-FG-12,Course200,EventGroup,Course200
DK-FG-12,Course201,EventGroup,Course201
DK-FG-12,Course202,EventGroup,Course202
DK-FG-12,Course203,EventGroup,Course203
DK-FG-12,Course204,EventGroup,Course204
DK-FG-12,Course205,EventGroup,Course205
DK-FG-12,Course206,EventGroup,Course206
DK-FG-12,Course207,EventGroup,Course207
DK-FG-12,Course208,EventGroup,Course208
DK-FG-12,Course209,EventGroup,Course209
DK-FG-12,Course210,EventGroup,Course210
DK-FG-12,Course211,EventGroup,Course211
DK-FG-12,Course212,EventGroup,Course212
DK-FG-12,Course213,EventGroup,Course213
DK-FG-12,Course214,EventGroup,Course214
DK-FG-12,Course215,EventGroup,Course215
DK-FG-12,Course216,EventGroup,Course216
DK-FG-12,Course217,EventGroup,Course217
DK-FG-12,Course218,EventGroup,Course218
DK-FG-12,Course219,EventGroup,Course219
DK-FG-12,Course220,EventGroup,Course220
DK-FG-12,Course221,EventGroup,Course221
DK-FG-12,Course222,EventGroup,Course222
DK-FG-12,Course223,EventGroup,Course223
DK-FG-12,Course224,EventGroup,Course224
DK-FG-12,Course225,EventGroup,Course225
DK-FG-12,Course226,EventGroup,Course226
DK-FG-12,Course227,EventGroup,Course227
DK-FG-12,Course228,EventGroup,Course228
DK-FG-12,Course229,EventGroup,Course229
DK-FG-12,Course230,EventGroup,Course230
DK-FG-12,Course231,EventGroup,Course231
DK-FG-12,Course232,EventGroup,Course232
DK-FG-12,Course233,EventGroup,Course233
DK-FG-12,Course234,EventGroup,Course234
DK-FG-12,Course235,EventGroup,Course235
DK-FG-12,Course236,EventGroup,Course236
DK-FG-12,Course237,EventGroup,Course237
DK-FG-12,Course238,EventGroup,Course238
DK-FG-12,Course239,EventGroup,Course239
DK-FG-12,Course240,EventGroup,Course240
DK-FG-12,Course241,EventGroup,Course241
DK-FG-12,Course242,EventGroup,Course242
DK-FG-12,Course243,EventGroup,Course243
DK-FG-12,Course244,EventGroup,Course244
DK-FG-12,Course245,EventGroup,Course245
DK-FG-12,Course246,EventGroup,Course246
DK-FG-12,Course247,EventGroup,Course247
DK-FG-12,Course248,EventGroup,Course248
DK-FG-12,Course249,EventGroup,Course249
DK-FG-12,Course250,EventGroup,Course250
DK-FG-12,Course251,EventGroup,Course251
DK-FG-12,Course252,EventGroup,Course252
DK-FG-12,Course253,EventGroup,Course253
DK-FG-12,Course254,EventGroup,Course254
DK-FG-12,Course255,EventGroup,Course255
DK-FG-12,Course256,EventGroup,Course256
DK-FG-12,Course257,EventGroup,Course257
DK-FG-12,Course258,EventGroup,Course258
DK-FG-12,Course259,EventGroup,Course259
DK-FG-12,Course260,EventGroup,Course260
DK-FG-12,Course261,EventGroup,Course261
DK-FG-12,Course262,EventGroup,Course262
DK-FG-12,Course263,EventGroup,Course263
DK-FG-12,Course264,EventGroup,Course264
DK-FG-12,Course265,EventGroup,Course265
DK-FG-12,Course266,EventGroup,Course266
DK-FG-12,Course267,EventGroup,Course267
DK-FG-12,Course268,EventGroup,Course268
DK-FG-12,Course269,EventGroup,Course269
DK-FG-12,Course270,EventGroup,Course270
DK-FG-12,Course271,EventGroup,Course271
DK-FG-12,Course272,EventGroup,Course272
DK-FG-12,Course273,EventGroup,Course273
DK-FG-12,Course274,EventGroup,Course274
DK-FG-12,Course275,EventGroup,Course275
DK-FG-12,Course276,EventGroup,Course276
DK-FG-12,Course277,EventGroup,Course277
DK-FG-12,Course278,EventGroup,Course278
DK-FG-12,Course279,EventGroup,Course279
DK-FG-12,Course280,EventGroup,Course280
DK-FG-12,Course281,EventGroup,Course281
DK-FG-12,Course282,EventGroup,Course282
DK-FG-12,Course283,EventGroup,Course283
DK-FG-12,Course284,EventGroup,Course284
DK-FG-12,Course285,EventGroup,Course285
DK-FG-12,Course286,EventGroup,Course286
DK-FG-12,Course287,EventGroup,Course287
DK-FG-12,Course288,EventGroup,Course288
DK-FG-12,Course289,EventGroup,Course289
DK-FG-12,Course290,EventGroup,Course290
DK-FG-12,Course291,EventGroup,Course291
DK-FG-12,Course292,EventGroup,Course292
DK-FG-12,Course293,EventGroup,Course293
DK-FG-12,Course294,EventGroup,Course294
DK-FG-12,Course295,EventGroup,Course295
DK-FG-12,Course296,EventGroup,Course296
DK-FG-12,Course297,EventGroup,Course297
DK-FG-12,Course298,EventGroup,Course298
DK-FG-12,Course299,EventGroup,Course299
DK-FG-12,Course300,EventGroup,Course300
DK-FG-12,Course301,EventGroup,Course301
DK-FG-12,Course302,EventGroup,Course302
DK-FG-12,Course303,EventGroup,Course303
DK-FG-12,Course304,EventGroup,Course304
DK-FG-12,Course305,EventGroup,Course305
DK-FG-12,Course306,EventGroup,Course306
DK-FG-12,Course307,EventGroup,Course307
DK-FG-12,Course308,EventGroup,Course308
DK-FG-12,Course309,EventGroup,Course309
DK-FG-12,Course310,EventGroup,Course310
DK-FG-12,Course311,EventGroup,Course311
DK-FG-12,Course312,EventGroup,Course312
DK-FG-12,EGAll,EventGroup,EGAll
