instance_id,constraint_id,path,attr,value
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_tu,CostFunction,text,Quadratic
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_tu,TimeGroups/TimeGroup,Reference,gr_Tu
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_tu,Minimum,text,1
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_tu,Maximum,text,8
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_we,Name,text,MinMaxADay_Teachers
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_we,Required,text,false
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_we,Weight,text,1
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_we,CostFunction,text,Quadratic
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_we,TimeGroups/TimeGroup,Reference,gr_We
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_we,Minimum,text,1
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_we,Maximum,text,8
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_th,Name,text,MinMaxADay_Teachers
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_th,Required,text,false
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_th,Weight,text,1
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_th,CostFunction,text,Quadratic
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_th,TimeGroups/TimeGroup,Reference,gr_Th
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_th,Minimum,text,1
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_th,Maximum,text,8
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_fr,Name,text,MinMaxADay_Teachers
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_fr,Required,text,false
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_fr,Weight,text,1
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_fr,CostFunction,text,Quadratic
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_fr,TimeGroups/TimeGroup,Reference,gr_Fr
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_fr,Minimum,text,1
FinlandSecondarySchool2_XHSTT-v2014,MinMaxADay_Teachers_fr,Maximum,text,8
