instance_id,event_id,er_index,role,resource_type_ref,reference_resource_id,workload
FinlandSecondarySchool2_XHSTT-v2014,Event_C008_2,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C009_1,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C009_1,1,Teacher,,MAO,
FinlandSecondarySchool2_XHSTT-v2014,Event_C009_1,2,Room,,RU18,
FinlandSecondarySchool2_XHSTT-v2014,Event_C009_2,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C009_2,1,Teacher,,MAO,
FinlandSecondarySchool2_XHSTT-v2014,Event_C009_2,2,Room,,RU18,
FinlandSecondarySchool2_XHSTT-v2014,Event_C010_1,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C010_1,1,Teacher,,GUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C010_1,2,Room,,RV37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C011_1,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C011_1,1,Teacher,,MAV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C011_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_1,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_1,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_1,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_2,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_2,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_2,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_3,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_3,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C012_3,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C013_1,0,Class,,S7B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C013_1,1,Teacher,,SEK,
FinlandSecondarySchool2_XHSTT-v2014,Event_C013_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C014_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C014_1,1,Teacher,,SEK,
FinlandSecondarySchool2_XHSTT-v2014,Event_C014_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_1,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_2,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_2,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_2,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_3,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_3,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C015_3,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C016_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C016_1,1,Teacher,,AUL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C016_1,2,Room,,RE24,
FinlandSecondarySchool2_XHSTT-v2014,Event_C016_2,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C016_2,1,Teacher,,AUL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C016_2,2,Room,,RE24,
FinlandSecondarySchool2_XHSTT-v2014,Event_C017_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C017_1,1,Teacher,,TAL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C017_1,2,Room,,RE15,
FinlandSecondarySchool2_XHSTT-v2014,Event_C017_2,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C017_2,1,Teacher,,TAL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C017_2,2,Room,,RE15,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_1,1,Teacher,,LEV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_1,2,Room,,RU13,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_2,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_2,1,Teacher,,LEV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_2,2,Room,,RU13,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_3,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_3,1,Teacher,,LEV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C018_3,2,Room,,RU13,
FinlandSecondarySchool2_XHSTT-v2014,Event_C019_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C019_1,1,Teacher,,PAK,
FinlandSecondarySchool2_XHSTT-v2014,Event_C019_1,2,Room,,RU11,
FinlandSecondarySchool2_XHSTT-v2014,Event_C019_2,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C019_2,1,Teacher,,PAK,
FinlandSecondarySchool2_XHSTT-v2014,Event_C019_2,2,Room,,RU11,
FinlandSecondarySchool2_XHSTT-v2014,Event_C020_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C020_1,1,Teacher,,MAO,
FinlandSecondarySchool2_XHSTT-v2014,Event_C020_1,2,Room,,RU18,
FinlandSecondarySchool2_XHSTT-v2014,Event_C020_2,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C020_2,1,Teacher,,MAO,
FinlandSecondarySchool2_XHSTT-v2014,Event_C020_2,2,Room,,RU18,
FinlandSecondarySchool2_XHSTT-v2014,Event_C021_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C021_1,1,Teacher,,MVA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C021_1,2,Room,,RE12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C022_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C022_1,1,Teacher,,GUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C022_1,2,Room,,RV37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C023_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C023_1,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C023_1,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C023_2,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C023_2,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C023_2,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C024_1,0,Class,,S7C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C024_1,1,Teacher,,MAV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C024_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C025_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C025_1,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C025_1,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C025_2,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C025_2,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C025_2,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C026_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C026_1,1,Teacher,,AUL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C026_1,2,Room,,RE24,
FinlandSecondarySchool2_XHSTT-v2014,Event_C026_2,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C026_2,1,Teacher,,AUL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C026_2,2,Room,,RE24,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_1,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_2,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_2,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_2,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_3,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_3,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C027_3,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_1,1,Teacher,,TOH,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_1,2,Room,,RU11,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_2,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_2,1,Teacher,,TOH,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_2,2,Room,,RU11,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_3,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_3,1,Teacher,,TOH,
FinlandSecondarySchool2_XHSTT-v2014,Event_C028_3,2,Room,,RU11,
FinlandSecondarySchool2_XHSTT-v2014,Event_C029_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C029_1,1,Teacher,,TAL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C029_1,2,Room,,RE15,
FinlandSecondarySchool2_XHSTT-v2014,Event_C029_2,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C029_2,1,Teacher,,TAL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C029_2,2,Room,,RE15,
FinlandSecondarySchool2_XHSTT-v2014,Event_C030_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C030_1,1,Teacher,,LEV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C030_1,2,Room,,RU13,
FinlandSecondarySchool2_XHSTT-v2014,Event_C030_2,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C030_2,1,Teacher,,LEV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C030_2,2,Room,,RU13,
FinlandSecondarySchool2_XHSTT-v2014,Event_C031_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C031_1,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C031_1,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C031_2,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C031_2,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C031_2,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C032_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C032_1,1,Teacher,,MVA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C032_1,2,Room,,RE12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C033_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C033_1,1,Teacher,,TAV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C033_1,2,Room,,RTAV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C034_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C034_1,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C034_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C035_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C035_1,1,Teacher,,GUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C035_1,2,Room,,RV37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C036_1,0,Class,,S7D,
FinlandSecondarySchool2_XHSTT-v2014,Event_C036_1,1,Teacher,,MAV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C036_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_1,1,Teacher,,MAJ,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_1,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_2,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_2,1,Teacher,,MAJ,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_2,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_3,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_3,1,Teacher,,MAJ,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_3,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_4,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_4,1,Teacher,,MAJ,
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_4,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_1,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_1,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_2,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_2,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_2,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_1,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_1,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_2,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_2,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_2,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_1,1,Teacher,,GUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_1,2,Room,,RV37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_2,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_2,1,Teacher,,GUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_2,2,Room,,RV37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_3,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_3,1,Teacher,,GUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_3,2,Room,,RV37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_1,1,Teacher,,JEA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_2,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_2,1,Teacher,,JEA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_2,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C042_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C042_1,1,Teacher,,MAL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C042_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C043_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C043_1,1,Teacher,,MVA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C043_1,2,Room,,RE12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C044_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C044_1,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C044_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C045_1,0,Class,,S8A,
FinlandSecondarySchool2_XHSTT-v2014,Event_C045_1,1,Teacher,,MAV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C045_1,2,Room,,RE24,
FinlandSecondarySchool2_XHSTT-v2014,Event_C046_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C046_1,1,Teacher,,MAL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C046_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_1,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_1,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_2,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_2,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_2,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_1,1,Teacher,,MVA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_1,2,Room,,RE12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_2,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_2,1,Teacher,,MVA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_2,2,Room,,RE12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C049_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C049_1,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C049_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_1,1,Teacher,,JEA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_1,2,Room,,RE37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_2,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_2,1,Teacher,,JEA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_2,2,Room,,RE37,
FinlandSecondarySchool2_XHSTT-v2014,Event_C051_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C051_1,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C051_1,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_1,1,Teacher,,MAJ,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_1,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_2,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_2,1,Teacher,,MAJ,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_2,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_3,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_3,1,Teacher,,MAJ,
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_3,2,Room,,RE26,
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_1,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_1,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_2,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_2,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_2,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C054_1,0,Class,,S8B,
FinlandSecondarySchool2_XHSTT-v2014,Event_C054_1,1,Teacher,,MAV,
FinlandSecondarySchool2_XHSTT-v2014,Event_C054_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_1,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_1,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_2,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_2,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_2,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_3,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_3,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_3,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_4,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_4,1,Teacher,,TUA,
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_4,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_1,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_1,1,Teacher,,AUL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_1,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_2,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_2,1,Teacher,,AUL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_2,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_3,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_3,1,Teacher,,AUL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_3,2,Room,,RE22,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_1,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_1,1,Teacher,,SAH,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_1,2,Room,,RU12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_2,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_2,1,Teacher,,SAH,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_2,2,Room,,RU12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_3,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_3,1,Teacher,,SAH,
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_3,2,Room,,RU12,
FinlandSecondarySchool2_XHSTT-v2014,Event_C058_1,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C058_1,1,Teacher,,PET,
FinlandSecondarySchool2_XHSTT-v2014,Event_C058_1,2,Room,,RE25,
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_1,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_1,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_1,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_2,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_2,1,Teacher,,VHE,
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_2,2,Room,,RU17,
FinlandSecondarySchool2_XHSTT-v2014,Event_C060_1,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C060_1,1,Teacher,,MAL,
FinlandSecondarySchool2_XHSTT-v2014,Event_C060_1,2,Room,,RE31,
FinlandSecondarySchool2_XHSTT-v2014,Event_C061_1,0,Class,,S8C,
FinlandSecondarySchool2_XHSTT-v2014,Event_C061_1,1,Teacher,,TUA,
