instance_id,event_id,event_group_id
FinlandSecondarySchool2_XHSTT-v2014,Event_C032_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C032_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C033_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C033_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C034_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C035_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C036_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C037_4,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C038_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C039_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C040_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C041_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C042_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C043_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C043_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C044_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C045_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C046_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C047_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C048_2,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C049_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C050_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C051_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_2,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C052_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C053_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C054_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C055_4,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C056_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C057_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C058_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C059_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C060_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C061_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C062_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C062_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C063_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C063_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C064_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C065_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C065_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C065_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C066_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C067_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C067_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C067_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C068_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C069_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C069_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C069_2,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C069_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C070_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C070_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C071_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C072_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C072_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C073_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C074_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C074_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C075_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C075_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C075_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C076_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C077_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C077_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C077_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C078_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C078_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C078_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C078_2,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C079_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C079_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C080_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C080_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C080_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C081_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C082_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C083_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C083_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C083_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C084_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C084_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C084_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C085_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C085_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C085_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C085_2,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C086_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C086_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C086_2,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C087_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C088_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C088_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C089_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C090_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C091_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C091_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C091_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C092_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C092_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C093_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C094_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C094_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C095_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C095_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C096_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C097_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C098_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C098_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C099_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C099_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C100_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C100_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C101_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C101_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C101_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C102_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C103_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C104_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C105_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C105_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C106_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C106_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C107_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C107_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C108_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C108_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C109_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C109_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C110_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C110_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C111_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C111_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C112_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C112_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C113_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C113_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C114_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C114_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C115_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C115_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C116_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C116_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C117_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C117_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C118_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C118_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C119_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C119_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C120_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C120_1,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,Event_C121_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C121_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C122_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C122_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C123_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C123_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C124_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C124_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C125_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C125_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C126_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C126_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C127_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C127_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C127_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C128_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C128_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C128_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C129_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C129_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C130_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C130_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C131_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C131_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C132_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C132_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C133_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C133_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C134_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C134_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C135_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C135_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C136_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C136_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C137_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C137_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C137_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C138_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C138_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C138_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C139_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C139_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C140_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C140_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C141_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C141_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C142_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C142_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C143_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C143_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C144_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C144_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C145_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C145_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C146_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C146_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C147_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C147_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C148_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C148_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C149_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C149_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C149_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C150_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C150_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C150_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C151_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C151_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C151_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C152_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C152_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C152_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C153_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C153_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C154_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C154_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C155_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C155_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C156_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C156_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C157_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C157_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C157_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C158_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C158_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C158_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C159_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C159_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C159_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C160_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C160_2,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C160_3,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C161_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C161_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C162_1,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,Event_C162_1,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,Event_C163_1,gr_EventsGeneral
