instance_id,constraint_id,path,attr,value
FinlandElementarySchool_XHSTT-v2014,EventSpreadingConstraint_6,TimeGroups/TimeGroup,Reference,gr_Fr
FinlandElementarySchool_XHSTT-v2014,EventSpreadingConstraint_6,TimeGroups/TimeGroup/Minimum,text,0
FinlandElementarySchool_XHSTT-v2014,EventSpreadingConstraint_6,TimeGroups/TimeGroup/Maximum,text,1
FinlandElementarySchool_XHSTT-v2014,NoResourceClashes_7,Name,text,NoResourceClashes
FinlandElementarySchool_XHSTT-v2014,NoResourceClashes_7,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,NoResourceClashes_7,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,NoResourceClashes_7,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,Name,text,Unavailabilities_AJ
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,Times/Time,Reference,We_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,Times/Time,Reference,Fr_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,Times/Time,Reference,Fr_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AJ,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Name,text,Unavailabilities_AK
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Times/Time,Reference,Mo_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Times/Time,Reference,Mo_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Times/Time,Reference,Mo_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Times/Time,Reference,Mo_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Times/Time,Reference,Tu_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Times/Time,Reference,Tu_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_AK,Times/Time,Reference,We_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EHP,Name,text,Unavailabilities_EHP
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EHP,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EHP,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EHP,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EHP,Times/Time,Reference,We_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EM,Name,text,Unavailabilities_EM
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EM,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EM,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EM,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_EM,Times/Time,Reference,We_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_ENU,Name,text,Unavailabilities_ENU
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_ENU,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_ENU,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_ENU,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_ENU,Times/Time,Reference,We_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Name,text,Unavailabilities_HL
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Times/Time,Reference,We_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Times/Time,Reference,We_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Times/Time,Reference,Th_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Times/Time,Reference,Th_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Times/Time,Reference,Th_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Times/Time,Reference,Th_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HL,Times/Time,Reference,Fr_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HLK,Name,text,Unavailabilities_HLK
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HLK,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HLK,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HLK,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HLK,Times/Time,Reference,Mo_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_HLK,Times/Time,Reference,Tu_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JUL,Name,text,Unavailabilities_JUL
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JUL,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JUL,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JUL,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JUL,Times/Time,Reference,Fr_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JV,Name,text,Unavailabilities_JV
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JV,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JV,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JV,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_JV,Times/Time,Reference,Tu_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KES,Name,text,Unavailabilities_KES
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KES,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KES,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KES,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KES,Times/Time,Reference,Th_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KES,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Name,text,Unavailabilities_KH
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Times/Time,Reference,Mo_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Times/Time,Reference,Mo_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Times/Time,Reference,Mo_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Times/Time,Reference,Th_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_KH,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LL,Name,text,Unavailabilities_LL
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LL,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LL,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LL,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LL,Times/Time,Reference,Tu_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LMK,Name,text,Unavailabilities_LMK
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LMK,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LMK,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LMK,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_LMK,Times/Time,Reference,Fr_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,Name,text,Unavailabilities_MM
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,Times/Time,Reference,Tu_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,Times/Time,Reference,Tu_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,Times/Time,Reference,Tu_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_MM,Times/Time,Reference,Th_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_OH,Name,text,Unavailabilities_OH
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_OH,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_OH,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_OH,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_OH,Times/Time,Reference,Mo_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_OH,Times/Time,Reference,Th_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_OH,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Name,text,Unavailabilities_TA
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Tu_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Tu_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Tu_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Tu_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Tu_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Tu_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Tu_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TA,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TJ,Name,text,Unavailabilities_TJ
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TJ,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TJ,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TJ,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TJ,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Name,text,Unavailabilities_TM
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Times/Time,Reference,Th_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Times/Time,Reference,Th_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Times/Time,Reference,Th_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Times/Time,Reference,Th_4
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Times/Time,Reference,Th_5
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Times/Time,Reference,Th_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_TM,Times/Time,Reference,Th_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1A,Name,text,Unavailabilities_S1A
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1A,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1A,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1A,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1A,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Name,text,Unavailabilities_S1AA
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Times/Time,Reference,Mo_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Times/Time,Reference,Mo_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Times/Time,Reference,Tu_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Times/Time,Reference,Tu_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Times/Time,Reference,Fr_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Times/Time,Reference,Fr_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AA,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Name,text,Unavailabilities_S1AA
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Times/Time,Reference,Mo_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Times/Time,Reference,Mo_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Times/Time,Reference,Tu_6
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Times/Time,Reference,Tu_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Times/Time,Reference,Fr_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Times/Time,Reference,Fr_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1AB,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1B,Name,text,Unavailabilities_S1B
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1B,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1B,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1B,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1B,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BA,Name,text,Unavailabilities_S1BA
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BA,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BA,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BA,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BA,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Name,text,Unavailabilities_S1BB
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Times/Time,Reference,Tu_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Times/Time,Reference,Tu_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Times/Time,Reference,We_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Times/Time,Reference,We_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1BB,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Name,text,Unavailabilities_S1C
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Times/Time,Reference,Tu_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Times/Time,Reference,Tu_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Times/Time,Reference,We_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Times/Time,Reference,We_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S1C,Times/Time,Reference,Fr_7
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AA,Name,text,Unavailabilities_S2AA
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AA,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AA,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AA,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AA,Times/Time,Reference,Mo_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AA,Times/Time,Reference,Mo_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AB,Name,text,Unavailabilities_S2AB
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AB,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AB,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AB,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AB,Times/Time,Reference,Mo_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2AB,Times/Time,Reference,Mo_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BA,Name,text,Unavailabilities_S2BA
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BA,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BA,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BA,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BA,Times/Time,Reference,Mo_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BA,Times/Time,Reference,Mo_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BB,Name,text,Unavailabilities_S2BB
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BB,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BB,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BB,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BB,Times/Time,Reference,Mo_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2BB,Times/Time,Reference,Mo_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Name,text,Unavailabilities_S2C
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Required,text,TRUE
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,CostFunction,text,Linear
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Mo_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Mo_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Mo_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Tu_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Tu_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Tu_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,We_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,We_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,We_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Th_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Th_2
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Th_3
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Fr_1
FinlandElementarySchool_XHSTT-v2014,Unavailabilities_S2C,Times/Time,Reference,Fr_2
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_mo,Name,text,MinMaxADay_Classes_1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_mo,Required,text,FALSE
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_mo,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_mo,CostFunction,text,Quadratic
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_mo,TimeGroups/TimeGroup,Reference,gr_Mo
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_mo,Minimum,text,3
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_mo,Maximum,text,6
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_tu,Name,text,MinMaxADay_Classes_1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_tu,Required,text,FALSE
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_tu,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_tu,CostFunction,text,Quadratic
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_tu,TimeGroups/TimeGroup,Reference,gr_Tu
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_tu,Minimum,text,3
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_tu,Maximum,text,6
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_we,Name,text,MinMaxADay_Classes_1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_we,Required,text,FALSE
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_we,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_we,CostFunction,text,Quadratic
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_we,TimeGroups/TimeGroup,Reference,gr_We
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_we,Minimum,text,3
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_we,Maximum,text,6
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_th,Name,text,MinMaxADay_Classes_1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_th,Required,text,FALSE
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_th,Weight,text,1
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_th,CostFunction,text,Quadratic
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_th,TimeGroups/TimeGroup,Reference,gr_Th
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_th,Minimum,text,3
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_th,Maximum,text,6
FinlandElementarySchool_XHSTT-v2014,MinMaxADay_Classes_1_fr,Name,text,MinMaxADay_Classes_1
