instance_id,event_id,event_group_id
FinlandElementarySchool_XHSTT-v2014,Event_C010_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C010_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C011_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C011_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C011_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C011_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C012_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C012_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C012_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C012_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C013_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C013_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C014_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C014_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C014_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C014_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C014_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C014_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C015_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C015_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C015_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C015_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C016_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C016_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C016_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C016_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C017_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C017_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C018_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C018_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C018_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C018_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C018_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C018_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C019_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C020_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C021_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C021_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C022_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C022_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C023_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C023_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C024_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C024_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C025_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C025_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C026_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C027_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C027_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C027_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C027_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C027_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C028_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C028_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C028_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C028_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C028_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C029_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C029_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C029_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C030_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C030_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C030_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C031_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C031_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C031_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C032_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C032_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C033_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C034_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C034_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C035_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C035_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C036_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C036_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C037_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C037_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C038_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C038_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C039_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C040_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C040_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C040_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C040_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C040_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C041_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C041_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C041_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C042_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C042_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C042_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C043_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C043_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C044_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C044_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C045_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C045_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C046_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C046_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C047_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C047_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C047_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C047_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C047_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C048_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C049_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C050_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C050_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C051_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C051_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C052_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C053_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C054_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C055_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C055_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C055_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C055_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C055_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C056_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C057_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C058_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C058_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C059_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C059_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C060_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C061_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C062_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C063_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C064_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C064_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C064_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C064_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C064_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C065_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C065_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C066_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C066_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C067_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C067_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C067_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C067_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C067_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C068_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C069_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C070_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C070_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C071_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C071_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C072_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C072_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C073_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C074_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C075_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C075_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C076_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C077_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C077_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C077_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C078_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C078_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C078_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C078_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C078_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C078_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C079_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C080_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C081_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C081_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C082_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C082_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C083_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C083_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C084_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C084_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C085_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C086_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C087_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C087_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C088_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C088_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C088_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C088_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C088_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C089_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C089_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C090_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C090_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C091_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C091_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C092_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C092_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C093_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C093_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C094_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C094_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C095_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C096_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C096_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C097_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C097_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C098_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C099_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C099_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C099_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C099_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C099_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C099_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C100_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C100_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C101_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C101_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C102_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C102_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C103_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C103_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C104_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C105_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C106_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C107_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C107_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C107_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C107_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C107_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C108_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C108_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C109_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C109_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C110_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C110_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C111_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C112_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C112_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C112_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C112_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C112_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C112_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C113_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C113_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C114_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C114_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C115_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C115_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C116_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C116_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C117_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C117_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C118_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C118_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C119_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C120_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C120_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C121_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C121_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C121_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C122_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C122_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C123_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C123_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C123_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C124_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C124_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C124_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C125_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C125_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C126_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C126_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C127_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C127_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C128_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C128_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C128_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C129_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C129_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C129_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C130_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C130_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C130_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C131_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C131_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C132_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C132_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C132_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C132_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C132_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C133_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C133_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C133_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C133_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C134_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C134_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C134_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C134_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C134_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C134_3,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C135_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C135_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C135_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C135_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C135_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C136_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C136_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C136_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C136_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C136_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C137_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C137_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C137_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C137_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C137_3,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C138_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C138_1,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C138_2,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C138_2,gr_EventsDuration2
FinlandElementarySchool_XHSTT-v2014,Event_C139_1,gr_EventsGeneral
FinlandElementarySchool_XHSTT-v2014,Event_C139_1,gr_EventsDuration2
